t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S13,1799,accepted_in_agg,0.0,median,0.1,0
1,S5,S15,1788,accepted_in_agg,0.0,median,0.1,0
1,S7,S17,1791,accepted_in_agg,0.0,median,0.1,1
1,S9,S4,1793,accepted_in_agg,0.0,median,0.1,0
2,S11,S6,1800,accepted_in_agg,0.0,median,0.1,0
2,S13,S9,1801,accepted_in_agg,0.0,median,0.1,0
2,S14,S4,1795,accepted_in_agg,0.0,median,0.1,0
2,S8,S3,1793,accepted_in_agg,0.0,median,0.1,0
2,S17,S7,1799,accepted_in_agg,0.0,median,0.1,0
3,S11,S4,1797,accepted_in_agg,0.0,median,0.1,0
3,S14,S9,1791,accepted_in_agg,0.0,median,0.1,0
3,S7,S8,1792,accepted_in_agg,0.0,median,0.1,0
3,S4,S6,1798,accepted_in_agg,0.0,median,0.1,0
3,S9,S17,1792,accepted_in_agg,0.0,median,0.1,0
3,S5,S15,1800,accepted_in_agg,0.0,median,0.1,0
3,S5,S3,1794,accepted_in_agg,0.0,median,0.1,0
3,S16,S5,1793,accepted_in_agg,0.0,median,0.1,0
4,S11,S4,1795,accepted_in_agg,0.0,median,0.1,0
4,S7,S8,1797,accepted_in_agg,0.0,median,0.1,1
4,S9,S17,1797,accepted_in_agg,0.0,median,0.1,0
4,S5,S15,1799,accepted_in_agg,0.0,median,0.1,0
4,S16,S5,1796,accepted_in_agg,0.0,median,0.1,1
5,S4,S6,1795,accepted_in_agg,0.0,median,0.1,0
5,S7,S8,1797,accepted_in_agg,0.0,median,0.1,1
5,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
5,S9,S17,1803,accepted_in_agg,0.0,median,0.1,0
5,S16,S5,1792,accepted_in_agg,0.0,median,0.1,0
6,S4,S6,1796,accepted_in_agg,0.0,median,0.1,1
6,S14,S11,1799,accepted_in_agg,0.0,median,0.1,0
6,S11,S4,1802,accepted_in_agg,0.0,median,0.1,0
6,S7,S8,1803,accepted_in_agg,0.0,median,0.1,0
6,S5,S3,1802,accepted_in_agg,0.0,median,0.1,0
6,S16,S5,1802,accepted_in_agg,0.0,median,0.1,0
7,S4,S6,1799,accepted_in_agg,0.0,median,0.1,0
7,S7,S8,1797,accepted_in_agg,0.0,median,0.1,0
7,S5,S15,1802,accepted_in_agg,0.0,median,0.1,0
7,S5,S3,1803,accepted_in_agg,0.0,median,0.1,0
7,S14,S11,1794,accepted_in_agg,0.0,median,0.1,0
7,S14,S9,1799,accepted_in_agg,0.0,median,0.1,0
7,S16,S5,1795,accepted_in_agg,0.0,median,0.1,0
7,S9,S17,1791,accepted_in_agg,0.0,median,0.1,0
8,S9,S17,1798,accepted_in_agg,0.0,median,0.1,0
8,S11,S4,1800,accepted_in_agg,0.0,median,0.1,1
8,S7,S8,1802,accepted_in_agg,0.0,median,0.1,0
8,S4,S6,1807,accepted_in_agg,0.0,median,0.1,0
8,S14,S9,1794,accepted_in_agg,0.0,median,0.1,0
8,S14,S11,1796,accepted_in_agg,0.0,median,0.1,0
8,S16,S5,1802,accepted_in_agg,0.0,median,0.1,1
8,S5,S15,1804,accepted_in_agg,0.0,median,0.1,0
9,S7,S8,1804,accepted_in_agg,0.0,median,0.1,0
9,S9,S17,1798,accepted_in_agg,0.0,median,0.1,0
9,S14,S11,1800,accepted_in_agg,0.0,median,0.1,0
9,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
9,S5,S3,1802,accepted_in_agg,0.0,median,0.1,0
9,S16,S5,1795,accepted_in_agg,0.0,median,0.1,1
10,S11,S4,1802,accepted_in_agg,0.0,median,0.1,0
10,S14,S7,1804,accepted_in_agg,0.0,median,0.1,0
10,S5,S15,1802,accepted_in_agg,0.0,median,0.1,0
10,S4,S6,1801,accepted_in_agg,0.0,median,0.1,0
11,S14,S11,1805,accepted_in_agg,0.0,median,0.1,0
11,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
11,S5,S3,1802,accepted_in_agg,0.0,median,0.1,0
12,S5,S14,1803,accepted_in_agg,0.0,median,0.1,1
12,S11,S4,1802,accepted_in_agg,0.0,median,0.1,0
12,S9,S17,1800,accepted_in_agg,0.0,median,0.1,0
12,S14,S7,1800,accepted_in_agg,0.0,median,0.1,1
