t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
5,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
6,S17,S9,1799,accepted_in_agg,0.0,median,0.1,0
7,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
8,S4,S13,1797,accepted_in_agg,0.0,median,0.1,0
8,S3,S17,1805,accepted_in_agg,0.0,median,0.1,0
9,S17,S8,1794,accepted_in_agg,0.0,median,0.1,0
9,S16,S5,1795,accepted_in_agg,0.0,median,0.1,0
10,S4,S13,1803,accepted_in_agg,0.0,median,0.1,0
11,S11,S15,1802,accepted_in_agg,0.0,median,0.1,0
11,S9,S3,1792,accepted_in_agg,0.0,median,0.1,0
11,S3,S17,1797,accepted_in_agg,0.0,median,0.1,0
12,S4,S13,1803,accepted_in_agg,0.0,median,0.1,0
12,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
12,S17,S9,1800,accepted_in_agg,0.0,median,0.1,0
13,S4,S13,1800,accepted_in_agg,0.0,median,0.1,0
13,S3,S17,1795,accepted_in_agg,0.0,median,0.1,0
13,S17,S8,1794,accepted_in_agg,0.0,median,0.1,0
14,S4,S13,1800,accepted_in_agg,0.0,median,0.1,0
14,S9,S3,1798,accepted_in_agg,0.0,median,0.1,0
14,S14,S7,1805,accepted_in_agg,0.0,median,0.1,0
14,S16,S5,1805,accepted_in_agg,0.0,median,0.1,0
14,S11,S15,1801,accepted_in_agg,0.0,median,0.1,0
14,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
15,S14,S7,1805,accepted_in_agg,0.0,median,0.1,0
15,S4,S13,1801,accepted_in_agg,0.0,median,0.1,0
15,S11,S15,1793,accepted_in_agg,0.0,median,0.1,0
15,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
15,S17,S9,1804,accepted_in_agg,0.0,median,0.1,0
15,S16,S5,1801,accepted_in_agg,0.0,median,0.1,0
16,S3,S17,1804,accepted_in_agg,0.0,median,0.1,0
16,S14,S7,1799,accepted_in_agg,0.0,median,0.1,0
16,S11,S15,1796,accepted_in_agg,0.0,median,0.1,0
16,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
17,S9,S3,1802,accepted_in_agg,0.0,median,0.1,0
17,S13,S11,1800,accepted_in_agg,0.0,median,0.1,0
17,S11,S15,1801,accepted_in_agg,0.0,median,0.1,0
17,S3,S10,1804,accepted_in_agg,0.0,median,0.1,0
17,S3,S17,1806,accepted_in_agg,0.0,median,0.1,0
17,S16,S5,1800,accepted_in_agg,0.0,median,0.1,0
17,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
18,S14,S7,1802,accepted_in_agg,0.0,median,0.1,0
18,S3,S10,1798,accepted_in_agg,0.0,median,0.1,0
18,S3,S17,1804,accepted_in_agg,0.0,median,0.1,0
18,S13,S11,1799,accepted_in_agg,0.0,median,0.1,0
18,S4,S13,1798,accepted_in_agg,0.0,median,0.1,0
18,S16,S5,1805,accepted_in_agg,0.0,median,0.1,0
18,S17,S9,1799,accepted_in_agg,0.0,median,0.1,0
18,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
19,S9,S3,1803,accepted_in_agg,0.0,median,0.1,0
19,S14,S7,1802,accepted_in_agg,0.0,median,0.1,0
19,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
19,S3,S17,1802,accepted_in_agg,0.0,median,0.1,0
19,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
20,S3,S10,1804,accepted_in_agg,0.0,median,0.1,0
20,S9,S3,1802,accepted_in_agg,0.0,median,0.1,0
20,S4,S13,1800,accepted_in_agg,0.0,median,0.1,0
20,S11,S15,1798,accepted_in_agg,0.0,median,0.1,0
20,S13,S11,1802,accepted_in_agg,0.0,median,0.1,0
20,S17,S9,1793,accepted_in_agg,0.0,median,0.1,0
20,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
21,S13,S11,1803,accepted_in_agg,0.0,median,0.1,0
21,S3,S10,1806,accepted_in_agg,0.0,median,0.1,0
21,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
21,S9,S3,1796,accepted_in_agg,0.0,median,0.1,0
21,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
21,S17,S9,1803,accepted_in_agg,0.0,median,0.1,0
22,S3,S10,1805,accepted_in_agg,0.0,median,0.1,0
22,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
22,S14,S7,1803,accepted_in_agg,0.0,median,0.1,0
22,S17,S8,1796,accepted_in_agg,0.0,median,0.1,0
23,S9,S3,1798,accepted_in_agg,0.0,median,0.1,0
23,S11,S15,1799,accepted_in_agg,0.0,median,0.1,0
23,S4,S13,1806,accepted_in_agg,0.0,median,0.1,1
23,S3,S10,1805,accepted_in_agg,0.0,median,0.1,0
23,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
24,S4,S13,1795,accepted_in_agg,0.0,median,0.1,1
24,S3,S10,1807,accepted_in_agg,0.0,median,0.1,0
24,S3,S17,1804,accepted_in_agg,0.0,median,0.1,0
24,S13,S11,1797,accepted_in_agg,0.0,median,0.1,0
24,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
24,S17,S9,1801,accepted_in_agg,0.0,median,0.1,0
25,S14,S7,1802,accepted_in_agg,0.0,median,0.1,0
25,S9,S3,1803,accepted_in_agg,0.0,median,0.1,0
25,S13,S11,1802,accepted_in_agg,0.0,median,0.1,0
25,S3,S10,1801,accepted_in_agg,0.0,median,0.1,0
25,S3,S17,1802,accepted_in_agg,0.0,median,0.1,0
25,S11,S15,1801,accepted_in_agg,0.0,median,0.1,0
25,S17,S8,1804,accepted_in_agg,0.0,median,0.1,0
26,S9,S3,1802,accepted_in_agg,0.0,median,0.1,0
26,S17,S9,1803,accepted_in_agg,0.0,median,0.1,0
27,S3,S10,1801,accepted_in_agg,0.0,median,0.1,0
27,S3,S17,1800,accepted_in_agg,0.0,median,0.1,0
27,S14,S7,1804,accepted_in_agg,0.0,median,0.1,0
27,S13,S11,1800,accepted_in_agg,0.0,median,0.1,0
27,S17,S9,1802,accepted_in_agg,0.0,median,0.1,0
28,S9,S3,1805,accepted_in_agg,0.0,median,0.1,0
28,S11,S15,1801,accepted_in_agg,0.0,median,0.1,0
28,S3,S17,1803,accepted_in_agg,0.0,median,0.1,0
29,S14,S7,1802,accepted_in_agg,0.0,median,0.1,0
29,S3,S17,1803,accepted_in_agg,0.0,median,0.1,0
29,S13,S11,1799,accepted_in_agg,0.0,median,0.1,0
29,S17,S9,1804,accepted_in_agg,0.0,median,0.1,0
29,S16,S5,1792,accepted_in_agg,0.0,median,0.1,0
31,S10,S3,1799,accepted_in_agg,0.0,median,0.1,0
31,S15,S11,1803,accepted_in_agg,0.0,median,0.1,0
31,S8,S17,1804,accepted_in_agg,0.0,median,0.1,0
31,S16,S5,1797,accepted_in_agg,0.0,median,0.1,0
31,S17,S8,1802,accepted_in_agg,0.0,median,0.1,1
33,S10,S3,1805,accepted_in_agg,0.0,median,0.1,0
33,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
33,S15,S11,1799,accepted_in_agg,0.0,median,0.1,0
33,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
33,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
34,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
34,S16,S5,1802,accepted_in_agg,0.0,median,0.1,0
35,S8,S17,1801,accepted_in_agg,0.0,median,0.1,0
35,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
36,S10,S3,1800,accepted_in_agg,0.0,median,0.1,0
