pca_1,pca_2,pca_3,pca_4,label
-0.4020407768569889,-0.4948913010330612,-0.048912293476686186,0.08865179977979926,0
-0.5624890462074676,-0.32197168003257054,-0.12338648136241531,-0.003816406261849925,0
-0.5156199880697454,-0.3986117166191926,-0.17947992810133956,0.18168825632937363,0
-0.46236307880928496,-0.3848451528490224,-0.3075909921365489,0.23804327349280846,0
-0.4442092222012326,-0.40024445080304794,-0.3206603870483821,0.27040615523194206,0
-0.41731202480288,-0.3775077547715057,-0.4094850685232054,0.2885809009070082,0
-0.41121897759803605,-0.40477439024788986,-0.3982405983003432,0.2965060366080436,0
-0.4238153133423742,-0.4260900753971243,-0.3027338241812143,0.235712683518913,0
-0.4164660760376972,-0.41561321456407513,-0.36790334012164994,0.29268990667837863,0
-0.417711743462953,-0.40961721674718193,-0.36424216508095725,0.27019264726962217,0
-0.4207161318450479,-0.4160041417146387,-0.35908789537534214,0.28861309862325485,0
-0.42324654309200577,-0.4150494392990043,-0.34278037857912685,0.2650931393933524,0
-0.4257113611462038,-0.4196074182990814,-0.34145870654195587,0.2809614335447524,0
-0.42792382755736236,-0.4167587147602092,-0.3305204185444356,0.25928567520280393,0
-0.4245915643221947,-0.40763071729959566,-0.3331933820276266,0.2735459026836971,0
-0.4184354060122939,-0.40634004693938514,-0.3419458054591743,0.27150572485386776,0
-0.41823162654044177,-0.4028075933885327,-0.35911493811448614,0.28763965852605505,0
-0.41806622056011955,-0.403320912069057,-0.34655822887035925,0.2688127813574595,0
-0.4252716486109331,-0.41481249162388567,-0.35323493851321297,0.28432330147151913,0
-0.4258408660770237,-0.41500482522237014,-0.3389324995772567,0.2633328604396801,0
-0.42616232361567014,-0.4175890537170893,-0.3437351377121314,0.27937868508736113,0
-0.4263593231500065,-0.4173743907921275,-0.3336690884664042,0.2629430674492654,0
-0.43443773806347685,-0.42405142700080833,-0.3440446770341007,0.27133180665298556,0
-0.4326746562552805,-0.4250133082550241,-0.3375323029438291,0.2608422369697672,0
-0.43622348074266815,-0.42347391978671567,-0.34025198065351236,0.2671927519431961,0
-0.4280767098500064,-0.43540011220734076,-0.32912607783663994,0.2699513486418677,0
-0.4249028300770286,-0.4239771832060715,-0.32476222843338115,0.26647585432001725,0
-0.42154418992293147,-0.4347857815646562,-0.3065196735036035,0.2637857893452184,0
-0.4311092429832024,-0.4217966662604124,-0.31828403785191284,0.2615273358918279,0
-0.4316804047741746,-0.4458181009425838,-0.2880546075816793,0.2882561605025625,0
-0.5113026452749962,-0.42390393289192074,-0.1437552339450469,0.10501968494178032,0
-0.49515029053320964,-0.42537127254267426,-0.11916885123240079,0.03845876996188957,0
-0.45049906433675396,-0.48687447042450416,-0.1698627429848374,0.21861190814637405,0
-0.455168271201486,-0.4569415196308996,-0.1794976650539586,0.1520886594227135,0
-0.4324884528589928,-0.4711921521931454,-0.2235151127083222,0.26488019986498984,0
-0.46280429683197705,-0.3292752178114738,-0.43459448161609715,0.22592008824908677,0
-0.4383850842988018,-0.4297687196623366,-0.3859552168670272,0.407348337160325,0
-0.553683628117374,-0.32753029481906143,-0.03536389598801115,-0.23307148490546462,0
-0.5257132372505287,-0.4003584697625847,0.11255569349824507,-0.3003374033740246,0
-0.5384080861214728,-0.36768844425548936,0.022645277826664423,-0.23279427767898478,0
-0.5210980686452559,-0.4007079757321419,-0.002117484925890034,-0.12711648354579574,0
-0.45891351340540476,-0.47165633873362567,-0.17474723418369442,0.2410772388497397,0
-0.4712056191877333,-0.40831033554553153,-0.252437981249128,0.19499766689223702,0
-0.5392034473093914,-0.39765721377032764,-0.19439992871273337,0.20465885791147992,0
-0.5741028560967352,-0.3114412104020399,-0.04123442036135666,-0.23283117005970388,0
-0.5519973825084253,-0.346250747672738,0.06320330112197586,-0.3359402782296937,0
-0.5648736370921051,-0.3565798203739555,-0.03561749242709744,-0.12228416053319713,0
-0.5543560012139681,-0.34846993569905876,0.037832339054105935,-0.28401500919063494,0
-0.520445317959946,-0.4028381923665916,0.055254261000480864,-0.2126527164655162,0
-0.5268857596876508,-0.4060623818289851,-0.004786344823645761,-0.09487166731887875,0
-0.5109817048643692,-0.45874959941836435,-0.04744212152293553,0.013347045862135531,0
-0.5208005882628404,-0.4424086949478412,-0.02344823721897743,-0.05514628735063343,0
-0.5292766909521096,-0.42109663666042463,0.02480841747748236,-0.1805382502035423,0
-0.5283614434509709,-0.42949126966498224,0.018474277554267893,-0.1466400155229935,0
-0.5152852416353526,-0.4084330156659456,0.039287537118094795,-0.18014580187185003,0
-0.5205983818539892,-0.399719753619048,0.03985246842652329,-0.19732519707740317,0
-0.5142640787393518,-0.42384855816012185,0.0157903674975563,-0.09836390431472197,0
-0.5169272281178092,-0.40570981245181326,0.026408649090097602,-0.16525285307522142,0
-0.5199377515757369,-0.40152317142124155,0.035547635028272795,-0.18632054184601465,0
-0.5059739929562593,-0.42857064684304635,-0.021860781798628326,-0.04018979316060306,0
-0.5030703775058781,-0.43614796390368576,-0.06788173684856919,0.049865995190847834,0
-0.5104486384511089,-0.4295682308633441,-0.04717559983543629,0.011798119299356202,0
-0.506084445713869,-0.4185518431643508,-0.035834799609106405,-0.003670243693981168,0
-0.5058747574669553,-0.41905271092846036,-0.03705596189624727,-0.0012783030045461219,0
-0.5033577926761174,-0.4199302154250571,-0.05671354807854423,0.027595182796179896,0
-0.4949144041111283,-0.4229785401828371,-0.09054976332428505,0.07498566488704511,0
-0.4697842467275669,-0.419850248084055,-0.26174735488045303,0.24251823395986077,0
-0.4596793240974993,-0.3982994894375933,-0.3191118267132618,0.2475013838963686,0
-0.4638887975280755,-0.4074540494832628,-0.30283180254168046,0.25836674088229344,0
-0.46374540000433345,-0.4064594990261274,-0.28617638544087176,0.22855553894125508,0
-0.46205135528377234,-0.4160404238563435,-0.2906853989233736,0.2613721437242332,0
-0.4619506013275642,-0.40873270799057404,-0.27495225065320844,0.2139120930803185,0
-0.4639461907534262,-0.4275981215694192,-0.28926233156185194,0.29819876010347796,0
-0.5083171902108374,-0.39915419950917613,-0.03717695259131093,-0.10120332282321859,0
-0.5226153360749788,-0.3937955856590631,0.03102172323082547,-0.19768311303558944,0
-0.4913157843558,-0.4458044344801273,-0.11815770689791566,0.13632148048873288,0
-0.49144409700440034,-0.4320686495554831,-0.12453884656799269,0.10480701058661596,0
-0.49000964280298787,-0.4390270241433125,-0.13183838349851795,0.13479365205217225,0
-0.4897589321083558,-0.43254296901754774,-0.1379157970345432,0.12417786785647905,0
-0.48872702918368816,-0.43676737986196795,-0.12994003665817971,0.12198574860221129,0
-0.46948473044151295,-0.4479866082722156,-0.1840431361938895,0.2040748243990243,0
-0.45796073580830166,-0.38032434795179826,-0.35051512229927595,0.23916299451704298,0
-0.4907700865623505,-0.3297911953302554,-0.41110530466809136,0.24582964258754286,0
-0.4463912468264321,-0.37538017113919797,-0.3890072236302796,0.2625104656436114,0
-0.46372985215044416,-0.42678511226621696,-0.3507588674731944,0.39241210885872707,0
-0.5143574314206849,-0.38598216371466854,-0.03999556119804254,-0.12534951682034728,0
-0.535741118924696,-0.40314516038972237,0.04276700125293992,-0.205776074943824,0
-0.5397164252587237,-0.3667794988827818,0.0009232124088823235,-0.2426333989458838,0
-0.5007214303399652,-0.43329344999246644,0.06248845766104422,-0.2149325522716051,0
-0.5069659377375904,-0.45020950177750363,-0.06826082283026658,0.05738123555051816,0
-0.48177278792573225,-0.4411530930273998,-0.11712717606495343,0.10148808685357297,0
-0.49037473425094624,-0.4357135264106381,-0.12834380157803343,0.11888886008105942,0
-0.4936387668432318,-0.43366824512748686,-0.10623078699240712,0.08454623730919969,0
-0.49418108875386607,-0.43216588583603943,-0.11735327434540499,0.09854043637701743,0
-0.48600529679382676,-0.42925175366507407,-0.09054521321477194,0.0760186977311525,0
-0.4905945472011907,-0.4269294024478858,-0.09226566695396532,0.0803595107682919,0
-0.48998713191824256,-0.42643499006015795,-0.07749837715537922,0.05406958790398103,0
-0.486883921632723,-0.4280879253584755,-0.10836871506698814,0.1020061260114104,0
-0.4759527655631327,-0.43325464124577945,-0.13282562137062887,0.135327453506996,0
-0.4790301196113719,-0.43021055656025076,-0.13513658076262275,0.13564487973331135,0
-0.4758088951813295,-0.4326041267275651,-0.13209516484442457,0.1316734917177837,0
-0.47515562264099626,-0.4336498334396864,-0.13392793188301894,0.13662040929418756,0
-0.4831141248190654,-0.44984564232550206,-0.14152754085117808,0.1254246482445746,0
-0.48678409283696883,-0.44874182949391916,-0.14484855717766087,0.1338178788504844,0
-0.485457857278821,-0.44777534016167053,-0.14728646810498747,0.13227602694566093,0
-0.4861349739509154,-0.44747277803751684,-0.15492088887256794,0.14515579064848277,0
-0.47674806010463483,-0.43093246366747606,-0.12790453525838585,0.12209433583253188,0
-0.47819808063871,-0.4345082918003552,-0.12056374874727888,0.12392052338913934,0
-0.4783352623119325,-0.43370120514152133,-0.10881230574113837,0.10293596337143968,0
-0.4812500757319629,-0.4329547207118225,-0.10651291708531685,0.10303239291786831,0
-0.48063602184594956,-0.4316227289091432,-0.10473515531739624,0.09498099147058375,0
-0.4780802686851527,-0.43294258213786296,-0.11491091863775554,0.1102435757371742,0
-0.4765414989324896,-0.43368988922991625,-0.11689880533278046,0.11233945197469891,0
-0.4780056201948496,-0.4332736759848619,-0.11632649084609109,0.11278206051897716,0
-0.4797019773804654,-0.4318404224374008,-0.10639130798808427,0.09622726611735483,0
-0.48024143818491977,-0.43280075475445734,-0.1102258695351862,0.10650211774046953,0
-0.48848071442310803,-0.42479517786890597,-0.0859458889654851,0.05954054962368799,0
-0.48930692182600455,-0.42907593437087116,-0.09659679148016326,0.09114514230242038,0
-0.4938856982915496,-0.41085732227683797,-0.041246593017755906,0.0013733073232635729,0
