t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S5,S3,1787,accepted_in_agg,0.0,median,0.1,0
1,S11,S7,1795,accepted_in_agg,0.0,median,0.1,0
1,S6,S11,1791,accepted_in_agg,0.0,median,0.1,0
2,S14,S13,1791,accepted_in_agg,0.0,median,0.1,0
2,S16,S5,1786,accepted_in_agg,0.0,median,0.1,0
2,S16,S7,1792,accepted_in_agg,0.0,median,0.1,0
2,S13,S17,1796,accepted_in_agg,0.0,median,0.1,0
2,S6,S16,1797,accepted_in_agg,0.0,median,0.1,0
2,S17,S9,1795,accepted_in_agg,0.0,median,0.1,0
3,S6,S16,1794,accepted_in_agg,0.0,median,0.1,0
3,S6,S13,1799,accepted_in_agg,0.0,median,0.1,0
3,S3,S2,1795,accepted_in_agg,0.0,median,0.1,0
3,S2,S7,1797,accepted_in_agg,0.0,median,0.1,0
3,S8,S4,1803,accepted_in_agg,0.0,median,0.1,0
3,S7,S14,1793,accepted_in_agg,0.0,median,0.1,0
4,S7,S14,1787,accepted_in_agg,0.0,median,0.1,0
4,S3,S2,1796,accepted_in_agg,0.0,median,0.1,0
4,S3,S5,1790,accepted_in_agg,0.0,median,0.1,0
4,S5,S6,1799,accepted_in_agg,0.0,median,0.1,0
4,S2,S8,1795,accepted_in_agg,0.0,median,0.1,0
4,S6,S13,1792,accepted_in_agg,0.0,median,0.1,0
4,S8,S15,1797,accepted_in_agg,0.0,median,0.1,0
4,S8,S4,1792,accepted_in_agg,0.0,median,0.1,0
5,S8,S4,1802,accepted_in_agg,0.0,median,0.1,0
5,S8,S15,1796,accepted_in_agg,0.0,median,0.1,0
5,S8,S17,1804,accepted_in_agg,0.0,median,0.1,0
5,S5,S6,1799,accepted_in_agg,0.0,median,0.1,1
5,S3,S5,1797,accepted_in_agg,0.0,median,0.1,0
5,S3,S2,1799,accepted_in_agg,0.0,median,0.1,0
5,S6,S13,1796,accepted_in_agg,0.0,median,0.1,0
5,S4,S3,1795,accepted_in_agg,0.0,median,0.1,1
6,S4,S11,1795,accepted_in_agg,0.0,median,0.1,0
6,S4,S3,1795,accepted_in_agg,0.0,median,0.1,0
6,S2,S7,1792,accepted_in_agg,0.0,median,0.1,0
6,S2,S8,1801,accepted_in_agg,0.0,median,0.1,0
6,S6,S16,1789,accepted_in_agg,0.0,median,0.1,0
6,S6,S13,1795,accepted_in_agg,0.0,median,0.1,0
6,S7,S14,1787,accepted_in_agg,0.0,median,0.1,0
6,S5,S6,1794,accepted_in_agg,0.0,median,0.1,1
6,S8,S15,1795,accepted_in_agg,0.0,median,0.1,0
6,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
6,S3,S5,1802,accepted_in_agg,0.0,median,0.1,1
7,S8,S15,1793,accepted_in_agg,0.0,median,0.1,0
7,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
7,S8,S17,1795,accepted_in_agg,0.0,median,0.1,0
7,S6,S16,1794,accepted_in_agg,0.0,median,0.1,0
7,S6,S13,1798,accepted_in_agg,0.0,median,0.1,0
7,S2,S7,1793,accepted_in_agg,0.0,median,0.1,0
7,S3,S2,1799,accepted_in_agg,0.0,median,0.1,0
7,S3,S5,1802,accepted_in_agg,0.0,median,0.1,0
7,S7,S14,1784,accepted_in_agg,0.0,median,0.1,0
7,S4,S11,1799,accepted_in_agg,0.0,median,0.1,0
7,S4,S3,1802,accepted_in_agg,0.0,median,0.1,0
8,S2,S8,1799,accepted_in_agg,0.0,median,0.1,0
8,S2,S7,1794,accepted_in_agg,0.0,median,0.1,0
8,S8,S4,1799,accepted_in_agg,0.0,median,0.1,0
8,S8,S15,1796,accepted_in_agg,0.0,median,0.1,0
8,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
8,S4,S11,1799,accepted_in_agg,0.0,median,0.1,1
8,S4,S3,1807,accepted_in_agg,0.0,median,0.1,1
8,S3,S2,1796,accepted_in_agg,0.0,median,0.1,0
8,S3,S5,1797,accepted_in_agg,0.0,median,0.1,0
8,S7,S14,1792,accepted_in_agg,0.0,median,0.1,0
8,S6,S16,1792,accepted_in_agg,0.0,median,0.1,0
8,S6,S13,1801,accepted_in_agg,0.0,median,0.1,0
8,S5,S6,1800,accepted_in_agg,0.0,median,0.1,0
9,S4,S11,1796,accepted_in_agg,0.0,median,0.1,0
9,S3,S5,1799,accepted_in_agg,0.0,median,0.1,0
9,S3,S2,1802,accepted_in_agg,0.0,median,0.1,0
9,S5,S6,1796,accepted_in_agg,0.0,median,0.1,0
9,S2,S8,1797,accepted_in_agg,0.0,median,0.1,1
9,S2,S7,1788,accepted_in_agg,0.0,median,0.1,1
9,S6,S16,1793,accepted_in_agg,0.0,median,0.1,0
9,S8,S15,1807,accepted_in_agg,0.0,median,0.1,0
10,S5,S6,1796,accepted_in_agg,0.0,median,0.1,0
10,S2,S7,1791,accepted_in_agg,0.0,median,0.1,0
10,S2,S8,1790,accepted_in_agg,0.0,median,0.1,0
10,S7,S14,1800,accepted_in_agg,0.0,median,0.1,0
10,S4,S11,1801,accepted_in_agg,0.0,median,0.1,0
10,S4,S3,1798,accepted_in_agg,0.0,median,0.1,0
10,S8,S15,1800,accepted_in_agg,0.0,median,0.1,0
10,S8,S4,1792,accepted_in_agg,0.0,median,0.1,0
10,S8,S17,1797,accepted_in_agg,0.0,median,0.1,0
10,S3,S2,1796,accepted_in_agg,0.0,median,0.1,0
11,S4,S11,1800,accepted_in_agg,0.0,median,0.1,0
11,S4,S3,1799,accepted_in_agg,0.0,median,0.1,0
11,S2,S7,1795,accepted_in_agg,0.0,median,0.1,0
11,S2,S8,1793,accepted_in_agg,0.0,median,0.1,0
11,S8,S17,1797,accepted_in_agg,0.0,median,0.1,1
11,S3,S2,1800,accepted_in_agg,0.0,median,0.1,0
11,S3,S5,1793,accepted_in_agg,0.0,median,0.1,0
11,S6,S13,1797,accepted_in_agg,0.0,median,0.1,0
11,S6,S16,1797,accepted_in_agg,0.0,median,0.1,0
