t,src,dst,bytes,kind,action,cos,reason
1,S7,S8,1791,head,sent,,
1,S13,S17,1792,head,sent,,
1,S11,S10,1787,head,sent,,
1,S6,S5,1786,head,sent,,
1,S4,S16,1789,head,sent,,
1,S3,S9,1789,head,sent,,
1,S5,S4,1784,head,sent,,
1,S14,S8,1791,head,sent,,
1,S8,S4,1792,head,sent,,
1,S16,S7,1788,head,sent,,
1,S3,S9,1789,head,received,,
1,S3,S9,1789,head,buffered,0.029660264030098915,
1,S7,S8,1791,head,received,,
1,S7,S8,1791,head,buffered,0.02570577897131443,
1,S6,S5,1786,head,received,,
1,S6,S5,1786,head,buffered,0.061836302280426025,
1,S4,S16,1789,head,received,,
1,S4,S16,1789,head,drop_cos,-0.0044692340306937695,cos<0.0
1,S5,S4,1784,head,received,,
1,S5,S4,1784,head,buffered,0.07059372216463089,
1,S8,S4,1792,head,received,,
1,S8,S4,1792,head,drop_cos,-0.008852269500494003,cos<0.0
1,S13,S17,1792,head,received,,
1,S13,S17,1792,head,buffered,0.08613768219947815,
1,S11,S10,1787,head,received,,
1,S11,S10,1787,head,drop_cos,-0.0072753033600747585,cos<0.0
1,S14,S8,1791,head,received,,
1,S14,S8,1791,head,buffered,0.0366208590567112,
1,S16,S7,1788,head,received,,
1,S16,S7,1788,head,drop_cos,-0.04092669486999512,cos<0.0
2,S9,S15,1800,head,sent,,
2,S10,S5,1789,head,sent,,
2,S9,S15,1800,head,received,,
2,S9,S15,1800,head,buffered,0.037167198956012726,
2,S10,S5,1789,head,received,,
2,S10,S5,1789,head,drop_cos,-0.011353143490850925,cos<0.0
2,S17,S3,1798,head,sent,,
2,S17,S3,1798,head,received,,
2,S17,S3,1798,head,buffered,0.059437450021505356,
3,S16,S15,1788,head,sent,,
3,S8,S4,1793,head,sent,,
3,S4,S5,1794,head,sent,,
3,S13,S14,1792,head,sent,,
3,S7,S16,1796,head,sent,,
3,S14,S15,1794,head,sent,,
3,S11,S16,1794,head,sent,,
3,S5,S9,1789,head,sent,,
3,S5,S9,1789,head,received,,
3,S5,S9,1789,head,buffered,0.08531923592090607,
3,S4,S5,1794,head,received,,
3,S4,S5,1794,head,buffered,0.5248470902442932,
3,S7,S16,1796,head,received,,
3,S7,S16,1796,head,drop_cos,-0.02859662100672722,cos<0.0
3,S8,S4,1793,head,received,,
3,S8,S4,1793,head,drop_cos,-0.020589765161275864,cos<0.0
3,S11,S16,1794,head,received,,
3,S11,S16,1794,head,buffered,0.00973673164844513,
3,S13,S14,1792,head,received,,
3,S13,S14,1792,head,drop_cos,-0.09553409367799759,cos<0.0
3,S16,S15,1788,head,received,,
3,S16,S15,1788,head,drop_cos,-0.04272821545600891,cos<0.0
3,S14,S15,1794,head,received,,
3,S14,S15,1794,head,drop_cos,-0.03775237500667572,cos<0.0
4,S3,S14,1792,head,sent,,
4,S10,S9,1788,head,sent,,
4,S15,S8,1799,head,sent,,
4,S3,S14,1792,head,received,,
4,S3,S14,1792,head,drop_cos,-0.022538691759109497,cos<0.0
4,S10,S9,1788,head,received,,
4,S10,S9,1788,head,drop_cos,-0.06610123813152313,cos<0.0
4,S15,S8,1799,head,received,,
4,S15,S8,1799,head,drop_cos,-0.05491781234741211,cos<0.0
5,S7,S16,1794,head,sent,,
5,S5,S9,1790,head,sent,,
5,S9,S14,1800,head,sent,,
5,S4,S5,1789,head,sent,,
5,S2,S16,1793,head,sent,,
5,S6,S4,1799,head,sent,,
5,S11,S16,1794,head,sent,,
5,S14,S15,1797,head,sent,,
5,S8,S4,1792,head,sent,,
5,S6,S4,1799,head,received,,
5,S6,S4,1799,head,buffered,0.05157417804002762,
5,S8,S4,1792,head,received,,
5,S8,S4,1792,head,drop_cos,-0.008973564952611923,cos<0.0
5,S5,S9,1790,head,received,,
5,S5,S9,1790,head,buffered,0.5998930931091309,
5,S14,S15,1797,head,received,,
5,S14,S15,1797,head,drop_cos,-0.018664907664060593,cos<0.0
5,S4,S5,1789,head,received,,
5,S4,S5,1789,head,buffered,0.8309697508811951,
5,S7,S16,1794,head,received,,
5,S7,S16,1794,head,buffered,0.019291726872324944,
5,S2,S16,1793,head,received,,
5,S2,S16,1793,head,drop_cos,-0.008045166730880737,cos<0.0
5,S11,S16,1794,head,received,,
5,S11,S16,1794,head,buffered,0.6711568236351013,
5,S9,S14,1800,head,received,,
5,S9,S14,1800,head,drop_cos,-0.006875787395983934,cos<0.0
6,S13,S14,1795,head,sent,,
6,S16,S15,1800,head,sent,,
6,S15,S8,1797,head,sent,,
6,S10,S9,1792,head,sent,,
6,S3,S14,1788,head,sent,,
6,S3,S14,1788,head,received,,
6,S3,S14,1788,head,drop_cos,-0.019573504105210304,cos<0.0
6,S15,S8,1797,head,received,,
6,S15,S8,1797,head,drop_cos,-0.047147057950496674,cos<0.0
6,S10,S9,1792,head,received,,
6,S10,S9,1792,head,drop_cos,-0.041805144399404526,cos<0.0
6,S13,S14,1795,head,received,,
6,S13,S14,1795,head,drop_cos,-0.10545607656240463,cos<0.0
6,S16,S15,1800,head,received,,
6,S16,S15,1800,head,buffered,0.03883562982082367,
6,S17,S16,1790,head,sent,,
6,S17,S16,1790,head,received,,
6,S17,S16,1790,head,drop_cos,-0.052118752151727676,cos<0.0
7,S11,S16,1801,head,sent,,
7,S9,S14,1800,head,sent,,
7,S2,S16,1795,head,sent,,
7,S6,S4,1794,head,sent,,
7,S14,S15,1802,head,sent,,
7,S7,S16,1797,head,sent,,
7,S5,S9,1794,head,sent,,
7,S8,S4,1786,head,sent,,
7,S14,S15,1802,head,received,,
7,S14,S15,1802,head,buffered,0.00503968633711338,
7,S9,S14,1800,head,received,,
7,S9,S14,1800,head,buffered,0.013772943057119846,
7,S8,S4,1786,head,received,,
7,S8,S4,1786,head,buffered,0.04590648412704468,
7,S5,S9,1794,head,received,,
7,S5,S9,1794,head,buffered,0.7651582956314087,
7,S6,S4,1794,head,received,,
7,S6,S4,1794,head,buffered,0.7205229997634888,
7,S2,S16,1795,head,received,,
7,S2,S16,1795,head,drop_cos,-0.045131806284189224,cos<0.0
7,S11,S16,1801,head,received,,
7,S11,S16,1801,head,buffered,0.7608934044837952,
7,S7,S16,1797,head,received,,
7,S7,S16,1797,head,buffered,0.39277368783950806,
8,S15,S8,1795,head,sent,,
8,S3,S14,1796,head,sent,,
8,S13,S14,1801,head,sent,,
8,S4,S5,1795,head,sent,,
8,S13,S14,1801,head,received,,
8,S13,S14,1801,head,drop_cos,-0.08527575433254242,cos<0.0
8,S3,S14,1796,head,received,,
8,S3,S14,1796,head,buffered,0.03877456486225128,
8,S15,S8,1795,head,received,,
8,S15,S8,1795,head,buffered,0.2899167537689209,
8,S4,S5,1795,head,received,,
8,S4,S5,1795,head,buffered,0.5686010718345642,
9,S16,S15,1795,head,sent,,
9,S10,S9,1800,head,sent,,
9,S9,S14,1796,head,sent,,
9,S6,S4,1795,head,sent,,
9,S2,S16,1795,head,sent,,
9,S11,S16,1792,head,sent,,
9,S8,S4,1797,head,sent,,
9,S7,S16,1799,head,sent,,
9,S8,S4,1797,head,received,,
9,S8,S4,1797,head,buffered,0.3538198471069336,
9,S6,S4,1795,head,received,,
9,S6,S4,1795,head,buffered,0.7667326927185059,
9,S16,S15,1795,head,received,,
9,S16,S15,1795,head,buffered,0.26252537965774536,
9,S10,S9,1800,head,received,,
9,S10,S9,1800,head,drop_cos,-0.03434709459543228,cos<0.0
9,S11,S16,1792,head,received,,
9,S11,S16,1792,head,buffered,0.7568891644477844,
9,S2,S16,1795,head,received,,
9,S2,S16,1795,head,drop_cos,-0.056506749242544174,cos<0.0
