t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S9,S3,1789,accepted_in_agg,0.0,median,0.1,0
1,S4,S5,1784,accepted_in_agg,0.0,median,0.1,1
1,S8,S7,1791,accepted_in_agg,0.0,median,0.1,0
1,S8,S14,1791,accepted_in_agg,0.0,median,0.1,0
1,S5,S6,1786,accepted_in_agg,0.0,median,0.1,0
1,S17,S13,1792,accepted_in_agg,0.0,median,0.1,0
2,S15,S9,1800,accepted_in_agg,0.0,median,0.1,0
2,S3,S17,1798,accepted_in_agg,0.0,median,0.1,0
3,S9,S5,1789,accepted_in_agg,0.0,median,0.1,0
3,S5,S4,1794,accepted_in_agg,0.0,median,0.1,0
3,S16,S11,1794,accepted_in_agg,0.0,median,0.1,0
5,S9,S5,1790,accepted_in_agg,0.0,median,0.1,0
5,S5,S4,1789,accepted_in_agg,0.0,median,0.1,0
5,S4,S6,1799,accepted_in_agg,0.0,median,0.1,0
5,S16,S7,1794,accepted_in_agg,0.0,median,0.1,0
5,S16,S11,1794,accepted_in_agg,0.0,median,0.1,0
6,S15,S16,1800,accepted_in_agg,0.0,median,0.1,1
7,S15,S14,1802,accepted_in_agg,0.0,median,0.1,0
7,S4,S8,1786,accepted_in_agg,0.0,median,0.1,0
7,S4,S6,1794,accepted_in_agg,0.0,median,0.1,0
7,S9,S5,1794,accepted_in_agg,0.0,median,0.1,0
7,S14,S9,1800,accepted_in_agg,0.0,median,0.1,1
7,S16,S11,1801,accepted_in_agg,0.0,median,0.1,0
7,S16,S7,1797,accepted_in_agg,0.0,median,0.1,0
8,S14,S3,1796,accepted_in_agg,0.0,median,0.1,1
8,S8,S15,1795,accepted_in_agg,0.0,median,0.1,0
8,S5,S4,1795,accepted_in_agg,0.0,median,0.1,0
9,S14,S9,1796,accepted_in_agg,0.0,median,0.1,0
9,S4,S8,1797,accepted_in_agg,0.0,median,0.1,0
9,S4,S6,1795,accepted_in_agg,0.0,median,0.1,0
9,S15,S16,1795,accepted_in_agg,0.0,median,0.1,0
9,S16,S11,1792,accepted_in_agg,0.0,median,0.1,1
9,S16,S7,1799,accepted_in_agg,0.0,median,0.1,1
10,S15,S14,1798,accepted_in_agg,0.0,median,0.1,0
10,S9,S5,1791,accepted_in_agg,0.0,median,0.1,0
10,S5,S4,1788,accepted_in_agg,0.0,median,0.1,0
10,S14,S13,1800,accepted_in_agg,0.0,median,0.1,1
10,S14,S3,1795,accepted_in_agg,0.0,median,0.1,1
11,S4,S8,1791,accepted_in_agg,0.0,median,0.1,0
11,S8,S15,1798,accepted_in_agg,0.0,median,0.1,0
11,S16,S7,1799,accepted_in_agg,0.0,median,0.1,0
11,S16,S11,1795,accepted_in_agg,0.0,median,0.1,0
12,S9,S5,1793,accepted_in_agg,0.0,median,0.1,0
12,S5,S4,1795,accepted_in_agg,0.0,median,0.1,0
12,S4,S6,1795,accepted_in_agg,0.0,median,0.1,0
12,S16,S7,1801,accepted_in_agg,0.0,median,0.1,0
12,S14,S9,1797,accepted_in_agg,0.0,median,0.1,1
12,S14,S3,1796,accepted_in_agg,0.0,median,0.1,1
12,S14,S13,1801,accepted_in_agg,0.0,median,0.1,1
12,S15,S16,1798,accepted_in_agg,0.0,median,0.1,1
12,S15,S14,1798,accepted_in_agg,0.0,median,0.1,1
13,S5,S4,1792,accepted_in_agg,0.0,median,0.1,0
13,S4,S6,1799,accepted_in_agg,0.0,median,0.1,0
