t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
3,S14,S4,1790,accepted_in_agg,0.0,median,0.1,0
5,S14,S4,1798,accepted_in_agg,0.0,median,0.1,0
6,S10,S13,1798,accepted_in_agg,0.0,median,0.1,0
7,S6,S2,1800,accepted_in_agg,0.0,median,0.1,1
8,S3,S5,1797,accepted_in_agg,0.0,median,0.1,0
8,S14,S4,1796,accepted_in_agg,0.0,median,0.1,0
9,S10,S13,1801,accepted_in_agg,0.0,median,0.1,0
10,S14,S4,1798,accepted_in_agg,0.0,median,0.1,0
10,S3,S5,1805,accepted_in_agg,0.0,median,0.1,0
10,S6,S2,1796,accepted_in_agg,0.0,median,0.1,0
10,S5,S10,1799,accepted_in_agg,0.0,median,0.1,1
11,S14,S4,1800,accepted_in_agg,0.0,median,0.1,0
12,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
12,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
12,S14,S4,1800,accepted_in_agg,0.0,median,0.1,0
12,S5,S8,1796,accepted_in_agg,0.0,median,0.1,0
13,S14,S4,1790,accepted_in_agg,0.0,median,0.1,0
14,S14,S4,1798,accepted_in_agg,0.0,median,0.1,0
14,S3,S5,1794,accepted_in_agg,0.0,median,0.1,0
14,S2,S11,1802,accepted_in_agg,0.0,median,0.1,0
15,S6,S2,1800,accepted_in_agg,0.0,median,0.1,0
15,S5,S10,1802,accepted_in_agg,0.0,median,0.1,0
15,S2,S11,1806,accepted_in_agg,0.0,median,0.1,0
15,S14,S4,1795,accepted_in_agg,0.0,median,0.1,0
15,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
16,S5,S10,1800,accepted_in_agg,0.0,median,0.1,0
16,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
16,S14,S4,1796,accepted_in_agg,0.0,median,0.1,0
16,S3,S5,1797,accepted_in_agg,0.0,median,0.1,0
17,S5,S10,1802,accepted_in_agg,0.0,median,0.1,0
17,S14,S4,1795,accepted_in_agg,0.0,median,0.1,1
18,S14,S4,1798,accepted_in_agg,0.0,median,0.1,1
18,S3,S5,1804,accepted_in_agg,0.0,median,0.1,0
18,S5,S10,1804,accepted_in_agg,0.0,median,0.1,0
19,S14,S3,1795,accepted_in_agg,0.0,median,0.1,1
20,S3,S5,1800,accepted_in_agg,0.0,median,0.1,0
20,S2,S11,1806,accepted_in_agg,0.0,median,0.1,0
21,S6,S2,1801,accepted_in_agg,0.0,median,0.1,0
21,S3,S5,1806,accepted_in_agg,0.0,median,0.1,0
22,S2,S11,1796,accepted_in_agg,0.0,median,0.1,0
22,S14,S3,1802,accepted_in_agg,0.0,median,0.1,1
23,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
23,S14,S4,1794,accepted_in_agg,0.0,median,0.1,1
23,S14,S3,1802,accepted_in_agg,0.0,median,0.1,1
24,S14,S4,1794,accepted_in_agg,0.0,median,0.1,0
24,S2,S11,1803,accepted_in_agg,0.0,median,0.1,0
25,S5,S10,1797,accepted_in_agg,0.0,median,0.1,0
25,S14,S3,1800,accepted_in_agg,0.0,median,0.1,0
25,S14,S4,1797,accepted_in_agg,0.0,median,0.1,0
25,S6,S2,1800,accepted_in_agg,0.0,median,0.1,0
25,S8,S17,1804,accepted_in_agg,0.0,median,0.1,0
26,S6,S7,1797,accepted_in_agg,0.0,median,0.1,1
26,S10,S5,1807,accepted_in_agg,0.0,median,0.1,0
26,S17,S8,1804,accepted_in_agg,0.0,median,0.1,0
28,S5,S3,1802,accepted_in_agg,0.0,median,0.1,0
28,S11,S2,1795,accepted_in_agg,0.0,median,0.1,0
28,S6,S7,1799,accepted_in_agg,0.0,median,0.1,0
29,S6,S7,1802,accepted_in_agg,0.0,median,0.1,0
30,S5,S3,1798,accepted_in_agg,0.0,median,0.1,0
30,S6,S7,1797,accepted_in_agg,0.0,median,0.1,0
31,S3,S5,1801,accepted_in_agg,0.0,median,0.1,0
31,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
31,S6,S7,1798,accepted_in_agg,0.0,median,0.1,0
32,S8,S17,1804,accepted_in_agg,0.0,median,0.1,0
32,S5,S3,1794,accepted_in_agg,0.0,median,0.1,0
33,S3,S5,1799,accepted_in_agg,0.0,median,0.1,0
33,S2,S11,1797,accepted_in_agg,0.0,median,0.1,0
33,S6,S7,1801,accepted_in_agg,0.0,median,0.1,0
33,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
34,S6,S2,1795,accepted_in_agg,0.0,median,0.1,0
35,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
35,S5,S10,1805,accepted_in_agg,0.0,median,0.1,0
36,S14,S3,1799,accepted_in_agg,0.0,median,0.1,0
36,S3,S5,1799,accepted_in_agg,0.0,median,0.1,0
36,S13,S7,1801,accepted_in_agg,0.0,median,0.1,0
36,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
36,S8,S17,1799,accepted_in_agg,0.0,median,0.1,0
39,S8,S17,1805,accepted_in_agg,0.0,median,0.1,0
41,S8,S17,1802,accepted_in_agg,0.0,median,0.1,0
42,S17,S8,1805,accepted_in_agg,0.0,median,0.1,0
42,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
45,S8,S17,1796,accepted_in_agg,0.0,median,0.1,0
46,S17,S8,1805,accepted_in_agg,0.0,median,0.1,0
46,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
49,S8,S17,1803,accepted_in_agg,0.0,median,0.1,0
