t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S9,1790,accepted_in_agg,0.0,median,0.1,0
1,S11,S3,1789,accepted_in_agg,0.0,median,0.1,0
1,S7,S15,1793,accepted_in_agg,0.0,median,0.1,0
1,S3,S4,1787,accepted_in_agg,0.0,median,0.1,0
2,S10,S8,1798,accepted_in_agg,0.0,median,0.1,0
2,S15,S6,1798,accepted_in_agg,0.0,median,0.1,0
3,S8,S10,1800,accepted_in_agg,0.0,median,0.1,0
3,S14,S4,1794,accepted_in_agg,0.0,median,0.1,0
3,S14,S17,1798,accepted_in_agg,0.0,median,0.1,0
3,S4,S7,1796,accepted_in_agg,0.0,median,0.1,1
3,S16,S9,1788,accepted_in_agg,0.0,median,0.1,0
3,S16,S5,1795,accepted_in_agg,0.0,median,0.1,0
4,S17,S2,1803,accepted_in_agg,0.0,median,0.1,0
5,S8,S10,1797,accepted_in_agg,0.0,median,0.1,1
5,S4,S7,1798,accepted_in_agg,0.0,median,0.1,0
5,S14,S4,1787,accepted_in_agg,0.0,median,0.1,0
5,S16,S11,1797,accepted_in_agg,0.0,median,0.1,1
5,S16,S5,1796,accepted_in_agg,0.0,median,0.1,1
5,S16,S9,1794,accepted_in_agg,0.0,median,0.1,1
5,S15,S16,1804,accepted_in_agg,0.0,median,0.1,1
6,S3,S8,1798,accepted_in_agg,0.0,median,0.1,0
6,S17,S2,1804,accepted_in_agg,0.0,median,0.1,0
7,S4,S7,1796,accepted_in_agg,0.0,median,0.1,0
7,S3,S8,1797,accepted_in_agg,0.0,median,0.1,1
7,S14,S4,1799,accepted_in_agg,0.0,median,0.1,0
7,S16,S11,1794,accepted_in_agg,0.0,median,0.1,0
7,S16,S9,1798,accepted_in_agg,0.0,median,0.1,0
7,S16,S5,1798,accepted_in_agg,0.0,median,0.1,0
7,S17,S3,1798,accepted_in_agg,0.0,median,0.1,0
7,S17,S2,1796,accepted_in_agg,0.0,median,0.1,0
8,S3,S8,1799,accepted_in_agg,0.0,median,0.1,1
8,S4,S7,1795,accepted_in_agg,0.0,median,0.1,1
8,S11,S14,1790,accepted_in_agg,0.0,median,0.1,0
8,S8,S10,1795,accepted_in_agg,0.0,median,0.1,0
8,S15,S16,1802,accepted_in_agg,0.0,median,0.1,0
8,S14,S4,1800,accepted_in_agg,0.0,median,0.1,0
