t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S11,1790,accepted_in_agg,0.0,median,0.1,0
1,S2,S6,1797,accepted_in_agg,0.0,median,0.1,0
1,S10,S13,1787,accepted_in_agg,0.0,median,0.1,0
1,S7,S10,1790,accepted_in_agg,0.0,median,0.1,0
1,S4,S9,1791,accepted_in_agg,0.0,median,0.1,0
2,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
3,S5,S2,1791,accepted_in_agg,0.0,median,0.1,0
3,S8,S4,1800,accepted_in_agg,0.0,median,0.1,1
3,S14,S17,1797,accepted_in_agg,0.0,median,0.1,0
3,S3,S9,1790,accepted_in_agg,0.0,median,0.1,0
4,S7,S10,1796,accepted_in_agg,0.0,median,0.1,0
4,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
4,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
5,S3,S9,1797,accepted_in_agg,0.0,median,0.1,0
5,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
5,S5,S2,1795,accepted_in_agg,0.0,median,0.1,0
5,S4,S16,1795,accepted_in_agg,0.0,median,0.1,0
6,S7,S10,1801,accepted_in_agg,0.0,median,0.1,0
6,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
6,S16,S8,1803,accepted_in_agg,0.0,median,0.1,0
7,S7,S10,1798,accepted_in_agg,0.0,median,0.1,1
7,S7,S15,1799,accepted_in_agg,0.0,median,0.1,1
7,S5,S2,1796,accepted_in_agg,0.0,median,0.1,0
7,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
7,S8,S4,1791,accepted_in_agg,0.0,median,0.1,1
7,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
7,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
7,S16,S8,1800,accepted_in_agg,0.0,median,0.1,1
9,S4,S16,1802,accepted_in_agg,0.0,median,0.1,0
9,S3,S9,1792,accepted_in_agg,0.0,median,0.1,0
9,S10,S11,1803,accepted_in_agg,0.0,median,0.1,0
9,S8,S7,1800,accepted_in_agg,0.0,median,0.1,0
9,S16,S8,1803,accepted_in_agg,0.0,median,0.1,0
9,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
9,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
9,S7,S10,1796,accepted_in_agg,0.0,median,0.1,0
10,S8,S4,1801,accepted_in_agg,0.0,median,0.1,1
11,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
11,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
11,S7,S10,1794,accepted_in_agg,0.0,median,0.1,0
11,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
11,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
11,S16,S8,1797,accepted_in_agg,0.0,median,0.1,1
11,S10,S11,1800,accepted_in_agg,0.0,median,0.1,0
11,S8,S7,1798,accepted_in_agg,0.0,median,0.1,0
11,S5,S2,1797,accepted_in_agg,0.0,median,0.1,0
12,S8,S4,1800,accepted_in_agg,0.0,median,0.1,0
12,S3,S9,1801,accepted_in_agg,0.0,median,0.1,0
12,S7,S10,1800,accepted_in_agg,0.0,median,0.1,1
12,S10,S11,1803,accepted_in_agg,0.0,median,0.1,0
12,S14,S17,1800,accepted_in_agg,0.0,median,0.1,0
13,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
14,S3,S9,1796,accepted_in_agg,0.0,median,0.1,0
14,S10,S11,1797,accepted_in_agg,0.0,median,0.1,0
14,S5,S2,1796,accepted_in_agg,0.0,median,0.1,0
14,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
14,S8,S7,1792,accepted_in_agg,0.0,median,0.1,0
14,S14,S17,1802,accepted_in_agg,0.0,median,0.1,0
14,S7,S10,1804,accepted_in_agg,0.0,median,0.1,0
14,S16,S8,1793,accepted_in_agg,0.0,median,0.1,0
15,S7,S15,1799,accepted_in_agg,0.0,median,0.1,1
15,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
16,S7,S10,1796,accepted_in_agg,0.0,median,0.1,0
16,S14,S17,1806,accepted_in_agg,0.0,median,0.1,0
17,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
17,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
17,S8,S4,1798,accepted_in_agg,0.0,median,0.1,0
17,S8,S7,1798,accepted_in_agg,0.0,median,0.1,0
17,S16,S8,1792,accepted_in_agg,0.0,median,0.1,0
17,S7,S15,1802,accepted_in_agg,0.0,median,0.1,0
17,S4,S16,1793,accepted_in_agg,0.0,median,0.1,0
18,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
19,S14,S17,1807,accepted_in_agg,0.0,median,0.1,0
19,S8,S4,1801,accepted_in_agg,0.0,median,0.1,0
19,S7,S10,1798,accepted_in_agg,0.0,median,0.1,1
19,S7,S15,1801,accepted_in_agg,0.0,median,0.1,1
19,S3,S9,1797,accepted_in_agg,0.0,median,0.1,0
19,S4,S16,1796,accepted_in_agg,0.0,median,0.1,0
20,S3,S9,1798,accepted_in_agg,0.0,median,0.1,1
20,S7,S15,1798,accepted_in_agg,0.0,median,0.1,0
20,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
20,S10,S11,1803,accepted_in_agg,0.0,median,0.1,0
20,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
20,S14,S17,1805,accepted_in_agg,0.0,median,0.1,0
20,S16,S8,1802,accepted_in_agg,0.0,median,0.1,0
21,S10,S11,1801,accepted_in_agg,0.0,median,0.1,0
21,S3,S9,1796,accepted_in_agg,0.0,median,0.1,0
22,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
22,S4,S16,1800,accepted_in_agg,0.0,median,0.1,0
22,S16,S8,1799,accepted_in_agg,0.0,median,0.1,0
22,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
22,S8,S7,1800,accepted_in_agg,0.0,median,0.1,0
22,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
23,S8,S4,1801,accepted_in_agg,0.0,median,0.1,0
23,S7,S10,1795,accepted_in_agg,0.0,median,0.1,1
23,S3,S9,1803,accepted_in_agg,0.0,median,0.1,0
23,S10,S11,1795,accepted_in_agg,0.0,median,0.1,0
24,S4,S16,1794,accepted_in_agg,0.0,median,0.1,0
24,S7,S15,1804,accepted_in_agg,0.0,median,0.1,0
24,S5,S2,1798,accepted_in_agg,0.0,median,0.1,0
24,S16,S8,1799,accepted_in_agg,0.0,median,0.1,0
25,S3,S9,1804,accepted_in_agg,0.0,median,0.1,1
25,S7,S10,1797,accepted_in_agg,0.0,median,0.1,1
25,S8,S7,1804,accepted_in_agg,0.0,median,0.1,0
25,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
25,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
26,S7,S15,1801,accepted_in_agg,0.0,median,0.1,0
26,S10,S11,1794,accepted_in_agg,0.0,median,0.1,0
26,S8,S4,1805,accepted_in_agg,0.0,median,0.1,0
26,S4,S16,1801,accepted_in_agg,0.0,median,0.1,0
27,S5,S2,1804,accepted_in_agg,0.0,median,0.1,0
27,S8,S7,1806,accepted_in_agg,0.0,median,0.1,0
27,S3,S9,1795,accepted_in_agg,0.0,median,0.1,0
27,S16,S8,1799,accepted_in_agg,0.0,median,0.1,0
28,S7,S10,1797,accepted_in_agg,0.0,median,0.1,1
28,S10,S11,1798,accepted_in_agg,0.0,median,0.1,0
29,S4,S16,1799,accepted_in_agg,0.0,median,0.1,0
29,S3,S9,1801,accepted_in_agg,0.0,median,0.1,0
29,S8,S7,1808,accepted_in_agg,0.0,median,0.1,0
29,S14,S17,1800,accepted_in_agg,0.0,median,0.1,0
29,S16,S8,1807,accepted_in_agg,0.0,median,0.1,0
30,S4,S16,1800,accepted_in_agg,0.0,median,0.1,0
30,S7,S10,1798,accepted_in_agg,0.0,median,0.1,0
30,S7,S15,1799,accepted_in_agg,0.0,median,0.1,0
30,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
30,S10,S11,1791,accepted_in_agg,0.0,median,0.1,0
31,S8,S7,1808,accepted_in_agg,0.0,median,0.1,0
31,S8,S4,1801,accepted_in_agg,0.0,median,0.1,0
31,S5,S2,1802,accepted_in_agg,0.0,median,0.1,0
32,S3,S9,1794,accepted_in_agg,0.0,median,0.1,0
32,S4,S16,1799,accepted_in_agg,0.0,median,0.1,0
32,S7,S10,1799,accepted_in_agg,0.0,median,0.1,0
32,S7,S15,1800,accepted_in_agg,0.0,median,0.1,0
32,S16,S8,1797,accepted_in_agg,0.0,median,0.1,0
32,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
33,S8,S4,1795,accepted_in_agg,0.0,median,0.1,0
33,S8,S7,1805,accepted_in_agg,0.0,median,0.1,0
33,S10,S11,1791,accepted_in_agg,0.0,median,0.1,0
33,S5,S2,1804,accepted_in_agg,0.0,median,0.1,0
34,S3,S9,1796,accepted_in_agg,0.0,median,0.1,0
34,S4,S16,1802,accepted_in_agg,0.0,median,0.1,0
35,S5,S2,1800,accepted_in_agg,0.0,median,0.1,0
35,S7,S15,1802,accepted_in_agg,0.0,median,0.1,0
35,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
35,S16,S8,1806,accepted_in_agg,0.0,median,0.1,0
36,S2,S5,1799,accepted_in_agg,0.0,median,0.1,0
36,S15,S7,1803,accepted_in_agg,0.0,median,0.1,0
37,S11,S10,1799,accepted_in_agg,0.0,median,0.1,0
37,S15,S7,1804,accepted_in_agg,0.0,median,0.1,0
37,S7,S8,1803,accepted_in_agg,0.0,median,0.1,0
37,S17,S14,1800,accepted_in_agg,0.0,median,0.1,0
38,S2,S5,1801,accepted_in_agg,0.0,median,0.1,0
38,S16,S4,1797,accepted_in_agg,0.0,median,0.1,0
39,S17,S14,1797,accepted_in_agg,0.0,median,0.1,0
39,S7,S8,1800,accepted_in_agg,0.0,median,0.1,0
39,S16,S4,1798,accepted_in_agg,0.0,median,0.1,0
39,S15,S7,1801,accepted_in_agg,0.0,median,0.1,0
40,S7,S8,1799,accepted_in_agg,0.0,median,0.1,0
41,S11,S10,1795,accepted_in_agg,0.0,median,0.1,0
41,S17,S14,1798,accepted_in_agg,0.0,median,0.1,0
