t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S5,S7,1787,accepted_in_agg,0.0,median,0.1,0
1,S4,S13,1783,accepted_in_agg,0.0,median,0.1,0
1,S9,S11,1790,accepted_in_agg,0.0,median,0.1,0
1,S9,S16,1787,accepted_in_agg,0.0,median,0.1,0
1,S9,S14,1794,accepted_in_agg,0.0,median,0.1,0
1,S7,S8,1788,accepted_in_agg,0.0,median,0.1,0
1,S7,S10,1791,accepted_in_agg,0.0,median,0.1,0
2,S7,S14,1787,accepted_in_agg,0.0,median,0.1,0
2,S7,S10,1797,accepted_in_agg,0.0,median,0.1,0
2,S5,S9,1798,accepted_in_agg,0.0,median,0.1,0
3,S15,S11,1794,accepted_in_agg,0.0,median,0.1,0
3,S13,S15,1794,accepted_in_agg,0.0,median,0.1,0
3,S4,S16,1797,accepted_in_agg,0.0,median,0.1,0
3,S3,S13,1788,accepted_in_agg,0.0,median,0.1,0
4,S10,S14,1803,accepted_in_agg,0.0,median,0.1,0
4,S13,S15,1796,accepted_in_agg,0.0,median,0.1,0
4,S15,S11,1801,accepted_in_agg,0.0,median,0.1,0
4,S4,S2,1795,accepted_in_agg,0.0,median,0.1,0
4,S4,S16,1798,accepted_in_agg,0.0,median,0.1,0
4,S5,S9,1797,accepted_in_agg,0.0,median,0.1,0
5,S10,S14,1797,accepted_in_agg,0.0,median,0.1,0
5,S5,S9,1796,accepted_in_agg,0.0,median,0.1,0
5,S15,S11,1796,accepted_in_agg,0.0,median,0.1,0
5,S4,S2,1801,accepted_in_agg,0.0,median,0.1,1
5,S4,S16,1802,accepted_in_agg,0.0,median,0.1,1
5,S3,S13,1790,accepted_in_agg,0.0,median,0.1,0
5,S13,S15,1792,accepted_in_agg,0.0,median,0.1,0
6,S5,S10,1795,accepted_in_agg,0.0,median,0.1,0
6,S5,S9,1790,accepted_in_agg,0.0,median,0.1,0
6,S15,S11,1798,accepted_in_agg,0.0,median,0.1,0
6,S10,S14,1799,accepted_in_agg,0.0,median,0.1,0
6,S4,S16,1800,accepted_in_agg,0.0,median,0.1,0
6,S4,S2,1795,accepted_in_agg,0.0,median,0.1,0
6,S13,S15,1800,accepted_in_agg,0.0,median,0.1,0
6,S11,S3,1800,accepted_in_agg,0.0,median,0.1,0
6,S3,S5,1802,accepted_in_agg,0.0,median,0.1,0
6,S3,S13,1791,accepted_in_agg,0.0,median,0.1,0
