t,src,dst,bytes,kind,action,cos,reason
1,S10,S7,1791,head,sent,,
1,S13,S4,1783,head,sent,,
1,S14,S9,1794,head,sent,,
1,S16,S9,1787,head,sent,,
1,S2,S7,1789,head,sent,,
1,S11,S9,1790,head,sent,,
1,S7,S5,1787,head,sent,,
1,S3,S6,1789,head,sent,,
1,S8,S7,1788,head,sent,,
1,S9,S4,1790,head,sent,,
1,S6,S11,1789,head,sent,,
1,S3,S6,1789,head,received,,
1,S3,S6,1789,head,drop_cos,-0.02359829470515251,cos<0.0
1,S11,S9,1790,head,received,,
1,S11,S9,1790,head,buffered,0.04233398661017418,
1,S16,S9,1787,head,received,,
1,S16,S9,1787,head,buffered,0.004444624297320843,
1,S8,S7,1788,head,received,,
1,S8,S7,1788,head,buffered,0.050323162227869034,
1,S14,S9,1794,head,received,,
1,S14,S9,1794,head,buffered,0.09144946187734604,
1,S13,S4,1783,head,received,,
1,S13,S4,1783,head,buffered,0.010461446829140186,
1,S9,S4,1790,head,received,,
1,S9,S4,1790,head,drop_cos,-0.038528066128492355,cos<0.0
1,S6,S11,1789,head,received,,
1,S6,S11,1789,head,drop_cos,-0.020412690937519073,cos<0.0
1,S2,S7,1789,head,received,,
1,S2,S7,1789,head,drop_cos,-0.024124331772327423,cos<0.0
1,S7,S5,1787,head,received,,
1,S7,S5,1787,head,buffered,0.025663001462817192,
1,S10,S7,1791,head,received,,
1,S10,S7,1791,head,buffered,0.05975920334458351,
1,S17,S8,1793,head,sent,,
1,S17,S8,1793,head,received,,
1,S17,S8,1793,head,drop_cos,-0.060756318271160126,cos<0.0
2,S9,S5,1798,head,sent,,
2,S14,S7,1787,head,sent,,
2,S13,S7,1788,head,sent,,
2,S3,S14,1793,head,sent,,
2,S5,S11,1801,head,sent,,
2,S10,S7,1797,head,sent,,
2,S9,S5,1798,head,received,,
2,S9,S5,1798,head,buffered,0.007182997651398182,
2,S14,S7,1787,head,received,,
2,S14,S7,1787,head,buffered,0.11346490681171417,
2,S10,S7,1797,head,received,,
2,S10,S7,1797,head,buffered,0.41917192935943604,
2,S5,S11,1801,head,received,,
2,S5,S11,1801,head,drop_cos,-0.017947083339095116,cos<0.0
2,S3,S14,1793,head,received,,
2,S3,S14,1793,head,drop_cos,-0.039240796118974686,cos<0.0
2,S13,S7,1788,head,received,,
2,S13,S7,1788,head,drop_cos,-0.14052647352218628,cos<0.0
3,S13,S3,1788,head,sent,,
3,S3,S11,1803,head,sent,,
3,S4,S7,1800,head,sent,,
3,S6,S13,1792,head,sent,,
3,S8,S2,1793,head,sent,,
3,S7,S3,1798,head,sent,,
3,S16,S4,1797,head,sent,,
3,S11,S15,1794,head,sent,,
3,S15,S13,1794,head,sent,,
3,S13,S3,1788,head,received,,
3,S13,S3,1788,head,buffered,0.05986679345369339,
3,S8,S2,1793,head,received,,
3,S8,S2,1793,head,drop_cos,-0.043190937489271164,cos<0.0
3,S16,S4,1797,head,received,,
3,S16,S4,1797,head,buffered,0.055922381579875946,
3,S15,S13,1794,head,received,,
3,S15,S13,1794,head,buffered,0.02558899112045765,
3,S6,S13,1792,head,received,,
3,S6,S13,1792,head,drop_cos,-0.07065262645483017,cos<0.0
3,S11,S15,1794,head,received,,
3,S11,S15,1794,head,buffered,0.022895952686667442,
3,S4,S7,1800,head,received,,
3,S4,S7,1800,head,drop_cos,-0.1265687346458435,cos<0.0
3,S7,S3,1798,head,received,,
3,S7,S3,1798,head,drop_cos,-0.03646143898367882,cos<0.0
3,S3,S11,1803,head,received,,
3,S3,S11,1803,head,drop_cos,-0.1388843059539795,cos<0.0
4,S14,S10,1803,head,sent,,
4,S8,S2,1800,head,sent,,
4,S5,S3,1800,head,sent,,
4,S11,S15,1801,head,sent,,
4,S9,S5,1797,head,sent,,
4,S2,S4,1795,head,sent,,
4,S16,S4,1798,head,sent,,
4,S7,S3,1795,head,sent,,
4,S15,S13,1796,head,sent,,
4,S4,S7,1793,head,sent,,
4,S11,S15,1801,head,received,,
4,S11,S15,1801,head,buffered,0.6925632953643799,
4,S2,S4,1795,head,received,,
4,S2,S4,1795,head,buffered,0.040141768753528595,
4,S8,S2,1800,head,received,,
4,S8,S2,1800,head,drop_cos,-0.04240447282791138,cos<0.0
4,S5,S3,1800,head,received,,
4,S5,S3,1800,head,drop_cos,-0.005389310419559479,cos<0.0
4,S15,S13,1796,head,received,,
4,S15,S13,1796,head,buffered,0.5365867018699646,
4,S4,S7,1793,head,received,,
4,S4,S7,1793,head,drop_cos,-0.03636537119746208,cos<0.0
4,S9,S5,1797,head,received,,
4,S9,S5,1797,head,buffered,0.609508216381073,
4,S7,S3,1795,head,received,,
