t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
5,S7,S4,1799,accepted_in_agg,0.0,median,0.1,0
7,S7,S4,1797,accepted_in_agg,0.0,median,0.1,0
8,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
9,S16,S5,1802,accepted_in_agg,0.0,median,0.1,0
10,S2,S15,1801,accepted_in_agg,0.0,median,0.1,0
10,S11,S13,1801,accepted_in_agg,0.0,median,0.1,0
10,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
11,S2,S15,1804,accepted_in_agg,0.0,median,0.1,0
11,S11,S13,1801,accepted_in_agg,0.0,median,0.1,0
11,S16,S5,1801,accepted_in_agg,0.0,median,0.1,0
12,S11,S13,1793,accepted_in_agg,0.0,median,0.1,0
12,S2,S15,1803,accepted_in_agg,0.0,median,0.1,0
12,S6,S9,1800,accepted_in_agg,0.0,median,0.1,0
12,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
13,S16,S10,1799,accepted_in_agg,0.0,median,0.1,0
14,S16,S10,1799,accepted_in_agg,0.0,median,0.1,0
17,S15,S2,1796,accepted_in_agg,0.0,median,0.1,0
