t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
7,S8,S10,1802,accepted_in_agg,0.0,median,0.1,0
8,S8,S10,1803,accepted_in_agg,0.0,median,0.1,0
8,S16,S5,1797,accepted_in_agg,0.0,median,0.1,0
9,S14,S17,1800,accepted_in_agg,0.0,median,0.1,0
9,S3,S8,1792,accepted_in_agg,0.0,median,0.1,0
9,S8,S10,1801,accepted_in_agg,0.0,median,0.1,0
10,S14,S17,1793,accepted_in_agg,0.0,median,0.1,0
10,S3,S8,1803,accepted_in_agg,0.0,median,0.1,0
10,S8,S10,1802,accepted_in_agg,0.0,median,0.1,0
10,S16,S5,1797,accepted_in_agg,0.0,median,0.1,0
11,S8,S10,1804,accepted_in_agg,0.0,median,0.1,0
11,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
11,S16,S5,1794,accepted_in_agg,0.0,median,0.1,0
12,S3,S8,1797,accepted_in_agg,0.0,median,0.1,0
12,S14,S4,1801,accepted_in_agg,0.0,median,0.1,0
12,S14,S17,1799,accepted_in_agg,0.0,median,0.1,0
12,S8,S10,1799,accepted_in_agg,0.0,median,0.1,0
13,S3,S8,1801,accepted_in_agg,0.0,median,0.1,0
13,S14,S4,1800,accepted_in_agg,0.0,median,0.1,0
13,S8,S10,1804,accepted_in_agg,0.0,median,0.1,0
13,S16,S5,1795,accepted_in_agg,0.0,median,0.1,0
14,S14,S4,1803,accepted_in_agg,0.0,median,0.1,0
14,S3,S8,1802,accepted_in_agg,0.0,median,0.1,0
14,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
14,S16,S9,1804,accepted_in_agg,0.0,median,0.1,0
14,S8,S10,1801,accepted_in_agg,0.0,median,0.1,0
15,S14,S4,1800,accepted_in_agg,0.0,median,0.1,0
15,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
15,S8,S10,1804,accepted_in_agg,0.0,median,0.1,0
15,S16,S9,1805,accepted_in_agg,0.0,median,0.1,1
16,S8,S10,1804,accepted_in_agg,0.0,median,0.1,0
16,S14,S17,1806,accepted_in_agg,0.0,median,0.1,0
16,S17,S3,1802,accepted_in_agg,0.0,median,0.1,1
16,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
17,S8,S10,1804,accepted_in_agg,0.0,median,0.1,0
17,S17,S3,1801,accepted_in_agg,0.0,median,0.1,1
17,S16,S5,1800,accepted_in_agg,0.0,median,0.1,0
18,S8,S10,1800,accepted_in_agg,0.0,median,0.1,0
18,S14,S17,1795,accepted_in_agg,0.0,median,0.1,0
19,S14,S17,1801,accepted_in_agg,0.0,median,0.1,0
19,S16,S5,1800,accepted_in_agg,0.0,median,0.1,0
20,S17,S3,1799,accepted_in_agg,0.0,median,0.1,0
21,S14,S17,1804,accepted_in_agg,0.0,median,0.1,0
23,S14,S17,1803,accepted_in_agg,0.0,median,0.1,0
23,S16,S5,1799,accepted_in_agg,0.0,median,0.1,0
