t,agent,neighbor,tau,score,contacts,reputation,self_p
3,S3,S8,1.0,1.2223455711051268,1,1.0,0.5120000000000001
4,S3,S8,0.995,1.2173455711051266,1,1.0,0.40960000000000013
5,S8,S10,1.0,1.2223455711051268,1,1.0,0.4556800000000002
5,S3,S8,0.990025,1.2123705711051267,1,1.0,0.3344335745891414
5,S14,S17,1.0,1.2223455711051268,1,1.0,0.32768000000000014
6,S14,S17,0.995,1.2173455711051266,1,1.0,0.2728494592547229
6,S3,S8,0.985074875,1.1890082730337619,2,1.0,0.31026124859189874
6,S13,S15,1.0,1.2223455711051268,1,1.0,0.43227141655120027
6,S8,S10,0.995,1.2173455711051266,1,1.0,0.4606267457048282
7,S14,S17,0.990025,1.2123705711051267,1,1.0,0.23628178787984544
7,S3,S8,0.9801495006250001,1.184082898658762,2,1.0,0.2511376832907745
7,S8,S10,0.9900473667553271,1.193980764789089,2,0.0,0.3685013965638626
7,S2,S13,1.0,1.2223455711051268,1,1.0,0.4353652411681131
7,S13,S15,0.995,1.1989333980337618,2,1.0,0.41363654466979144
7,S17,S2,1.0,1.2223455711051268,1,1.0,0.357346275977579
8,S14,S17,0.985074875,1.1890082730337619,2,1.0,0.18902543030387636
8,S3,S8,0.9752487531218751,1.165544189298803,3,1.0,0.2122994137947934
8,S2,S13,0.995,1.1989333980337618,2,1.0,0.3482921929344905
8,S8,S10,0.9869818259513695,1.1772772621282974,3,0.0,0.39122873102313216
8,S13,S15,0.990025,1.1939583980337618,2,1.0,0.5309092357358332
8,S17,S2,0.995,1.2173455711051266,1,1.0,0.4372669908435248
8,S16,S5,1.0,1.2223455711051268,1,0.0,0.17746345701108956
9,S14,S17,0.9801495006250001,1.170444936801928,3,0.0,0.1512203442431011
9,S3,S8,0.9703725093562657,1.1499600101632679,4,0.0,0.1754949929309691
9,S13,S15,0.985074875,1.175370311176928,3,1.0,0.42472738858866654
9,S2,S13,0.990025,1.1939583980337618,2,1.0,0.4467424885633481
9,S8,S10,0.9820469168216127,1.1616344176286149,4,0.0,0.31316518036772906
9,S17,S2,0.990025,1.1939583980337618,2,1.0,0.355459401186026
9,S16,S5,0.995,1.2173455711051266,1,0.0,0.22259666923037222
10,S2,S13,0.985074875,1.175370311176928,3,1.0,0.35739399085067847
10,S3,S8,0.9655206468094844,1.1363675146058525,5,0.0,0.18044609397236844
10,S14,S17,0.9752487531218751,1.1548362539288772,4,0.0,0.1737660681580346
10,S8,S10,0.9774516354546654,1.1482985032510336,5,0.0,0.25406955440694207
10,S13,S15,0.9801495006250001,1.159737001432002,4,1.0,0.3755444406044942
10,S17,S2,0.985074875,1.1890082730337619,2,1.0,0.2983048391153674
10,S16,S5,0.9960205573001868,1.1999539553339487,2,0.0,0.1780773353842978
11,S8,S10,1.0009457520002303,1.164456231678002,6,0.0,0.20325564352555367
11,S13,S15,0.9752487531218751,1.1460956209182434,5,1.0,0.3004355524835954
11,S2,S13,0.9801495006250001,1.170444936801928,3,1.0,0.2859151926805428
11,S14,S17,0.9703725093562657,1.141219377152634,5,0.0,0.1430439269657081
11,S3,S8,0.960693043575437,1.1315399113718052,5,0.0,0.16453536279702835
11,S17,S2,0.9801495006250001,1.184082898658762,2,1.0,0.24436795232530178
11,S16,S5,0.9910404545136858,1.1813358906906137,3,0.0,0.14246186830743823
12,S13,S15,0.9703725093562657,1.1338829890340376,6,1.0,0.24034844198687633
12,S3,S8,0.9558895783575597,1.1194000580353316,6,0.0,0.13162829023762268
12,S2,S13,0.9752487531218751,1.165544189298803,3,1.0,0.22873215414443424
12,S14,S17,0.9655206468094844,1.1290311264872561,6,0.0,0.1144351415725665
12,S14,S4,1.0,1.2223455711051268,1,0.0,0.1144351415725665
12,S16,S5,0.9860852522411174,1.1763806884180454,3,0.0,0.22475343799630715
12,S8,S10,0.9959843394573109,1.1532064005525418,7,0.0,0.17701565780940107
12,S17,S2,0.9752487531218751,1.1791821511556368,2,1.0,0.24323206621000315
13,S13,S15,0.9655206468094844,1.1290311264872561,6,1.0,0.19227875358950108
13,S3,S8,0.9511101304657719,1.1083321915610027,7,0.0,0.11352415516374888
13,S2,S13,0.9703725093562657,1.1606679455331936,3,1.0,0.1829857233155474
13,S14,S17,0.960693043575437,1.1242035232532088,6,0.0,0.0915481132580532
13,S14,S4,1.0234444444444444,1.2273778424782062,2,0.0,0.0915481132580532
13,S8,S10,0.9910044177600243,1.142747130698539,8,0.0,0.2529754967197446
13,S17,S2,0.9703725093562657,1.1743059073900275,2,1.0,0.19458565296800254
13,S16,S5,0.9812402262100922,1.1608277270170944,4,0.0,0.17980275039704574
14,S14,S17,0.9558895783575597,1.1194000580353316,6,0.0,0.08107864493020077
14,S14,S4,1.0467243381401368,1.2370197743170648,3,0.0,0.08107864493020077
14,S2,S13,0.9655206468094844,1.1451081476164864,4,1.0,0.14638857865243793
14,S3,S8,0.946354579813443,1.0980972927519577,8,0.0,0.10034590733244461
14,S16,S5,0.9837472489773023,1.1545941167736704,5,0.0,0.20263026892440467
14,S16,S9,1.0074091145723745,1.2297546856775012,1,0.0,0.20263026892440467
14,S8,S10,0.9860493956712242,1.1329543222570448,9,0.0,0.20330444853366472
14,S13,S15,0.960693043575437,1.1179151046706677,7,1.0,0.3538230028716009
14,S17,S2,0.9655206468094844,1.1694540448432462,2,1.0,0.15566852237440204
15,S8,S10,0.9811191486928681,1.1237061551393055,10,0.0,0.1626435588269318
15,S14,S17,0.9511101304657719,1.1083321915610027,7,0.0,0.06486291594416062
15,S14,S4,1.041490716449436,1.221078217256438,4,0.0,0.06486291594416062
15,S3,S8,0.9416228069143757,1.0933655198528904,8,0.0,0.2111112974446346
15,S16,S5,0.9788285127324158,1.149675380528784,5,0.0,0.2057426477635472
15,S16,S9,1.0023720689995126,1.2063054670332745,2,0.5,0.2057426477635472
15,S16,S11,1.0,1.2223455711051268,1,1.0,0.2057426477635472
15,S13,S15,0.9558895783575597,1.1076322912960743,8,1.0,0.3070626681915975
15,S2,S13,0.960693043575437,1.1315399113718052,5,1.0,0.2225210536618723
15,S17,S2,0.960693043575437,1.1509884797523648,3,1.0,0.21424520507590644
16,S2,S13,0.9558895783575597,1.126736446153928,5,1.0,0.17801684292949785
16,S13,S15,0.9511101304657719,1.0980150570515925,9,1.0,0.245650134553278
16,S8,S10,0.9762135529494037,1.1149114987920208,11,0.0,0.13011484706154544
16,S4,S7,1.0,1.2223455711051268,1,1.0,0.1325332656187431
16,S14,S17,0.946354579813443,1.0980972927519577,8,0.0,0.0518903327553285
16,S14,S4,1.0362832628671887,1.2158707636741908,4,0.0,0.0518903327553285
16,S3,S8,0.9369146928798039,1.0886574058183185,8,0.0,0.2928906299252735
16,S17,S2,0.9558895783575597,1.1461850145344876,3,1.0,0.1733362320960239
16,S17,S3,1.0,1.2223455711051268,1,0.5,0.1733362320960239
16,S16,S5,0.9740408120434862,1.137551291721258,6,0.0,0.16459411821083778
16,S16,S9,0.997360208654515,1.201293606688277,2,0.5,0.16459411821083778
16,S16,S11,0.995,1.2173455711051266,1,1.0,0.16459411821083778
17,S14,S17,0.9416228069143757,1.0933655198528904,8,0.0,0.0415122662042628
17,S14,S4,1.0311018465528528,1.2106893473598548,4,0.0,0.0415122662042628
17,S8,S10,0.9713324851846566,1.1065005172681948,12,0.0,0.10409187764923636
17,S4,S7,0.995,1.1989333980337618,2,1.0,0.10602661249499448
17,S3,S8,0.9322301194154049,1.0839728323539195,8,0.0,0.2383306404602244
17,S2,S13,0.9511101304657719,1.1146206101435436,6,1.0,0.34241347434359826
17,S13,S15,0.946354579813443,1.0889415862598804,10,1.0,0.3965201076426224
17,S17,S2,0.9511101304657719,1.130697631272774,4,1.0,0.13866898567681912
17,S17,S3,0.995,1.1989333980337618,2,0.5,0.13866898567681912
17,S16,S5,0.9695623306517012,1.126784391746932,7,0.0,0.22626808749158672
17,S16,S9,0.9923734076112425,1.1963068056450044,2,0.5,0.22626808749158672
17,S16,S11,0.990025,1.2123705711051267,1,1.0,0.22626808749158672
18,S8,S10,0.9664758227587333,1.098418591222726,13,0.0,0.0832735021193891
18,S4,S7,0.990025,1.180320436176928,3,1.0,0.08482128999599559
18,S2,S13,0.946354579813443,1.1035766409086738,7,1.0,0.2739307794748786
18,S3,S8,0.9275689688183278,1.0793116817568424,8,0.0,0.19066451236817952
18,S14,S17,0.9369146928798039,1.0838196194656244,9,0.0,0.03320981296341024
18,S14,S4,1.0259463373200886,1.2055338381270906,4,0.0,0.03320981296341024
18,S13,S15,0.9416228069143757,1.0842098133608131,10,1.0,0.3260923981905681
18,S17,S2,0.946354579813443,1.125942080620445,4,1.0,0.1143954789377572
18,S17,S3,0.990025,1.1939583980337618,2,0.5,0.1143954789377572
18,S16,S5,0.9647145189984426,1.1219365800936734,7,0.0,0.1810144699932694
18,S16,S9,0.9874115405731863,1.1913449386069481,2,0.5,0.1810144699932694
18,S16,S11,0.985074875,1.2074204461051268,1,1.0,0.1810144699932694
19,S13,S15,0.9369146928798039,1.0795016993262412,10,1.0,0.2608739185524545
19,S14,S17,0.9322301194154049,1.0748171258618422,10,0.0,0.08440248613806056
19,S14,S4,1.0208166056334882,1.2004041064404902,4,0.0,0.08440248613806056
19,S8,S10,0.9616434436449397,1.0935862121089324,13,0.0,0.06661880169551128
19,S4,S7,0.985074875,1.175370311176928,3,1.0,0.06785703199679648
19,S2,S13,0.9416228069143757,1.0988448680096066,7,1.0,0.332708238513537
19,S17,S2,0.9416228069143757,1.1124696747107439,5,1.0,0.10025059705428263
19,S17,S3,0.985074875,1.1890082730337619,2,0.5,0.10025059705428263
19,S16,S5,0.9598909464034504,1.1116336593419651,8,0.0,0.18057189382040742
19,S16,S9,0.9824744828703204,1.1864078809040821,2,0.5,0.18057189382040742
19,S16,S11,0.9801495006250001,1.184082898658762,2,1.0,0.18057189382040742
19,S3,S8,0.9229311239742362,1.0746738369127509,8,0.0,0.15253160989454362
20,S3,S8,0.918316468354365,1.0700591812928797,8,0.0,0.12261243614457484
20,S13,S15,0.9322301194154049,1.0748171258618422,10,1.0,0.24385887766355177
20,S8,S10,0.956835226426715,1.0887779948907077,13,0.0,0.05329504135640903
20,S4,S7,0.9801495006250001,1.159737001432002,4,1.0,0.05428562559743719
20,S2,S13,0.9369146928798039,1.0886574058183185,8,1.0,0.2661665908108296
20,S17,S2,0.9369146928798039,1.1077615606761722,5,1.0,0.08020047764342611
20,S17,S3,0.9801495006250001,1.170444936801928,3,0.0,0.08020047764342611
20,S14,S17,0.9275689688183278,1.0701559752647651,10,0.0,0.08288737953377937
20,S14,S4,1.0157125226053207,1.1953000234123228,4,0.0,0.08288737953377937
20,S16,S5,0.9550914916714331,1.1068342046099477,8,0.0,0.14445751505632595
20,S16,S9,0.9775621104559687,1.1814955084897305,2,0.5,0.14445751505632595
20,S16,S11,0.9752487531218751,1.1791821511556368,2,1.0,0.14445751505632595
21,S8,S10,0.9520510502945815,1.0839938187585743,13,0.0,0.04263603308512723
21,S4,S7,0.9752487531218751,1.1460956209182434,5,1.0,0.04342850047794975
21,S13,S15,0.9275689688183278,1.066266914660945,11,1.0,0.19508710213084143
21,S2,S13,0.9322301194154049,1.0839728323539195,8,1.0,0.21293327264866369
21,S14,S17,0.9229311239742362,1.0616290698168531,11,0.0,0.06630990362702349
21,S14,S4,1.0106339599922942,1.1902214607992962,4,0.0,0.06630990362702349
21,S3,S8,0.9137248860125932,1.0654675989511078,8,0.0,0.09808994891565988
21,S17,S2,0.9322301194154049,1.1030769872117732,5,1.0,0.2189936810406647
