t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
12,S7,S13,1802,accepted_in_agg,0.0,median,0.1,0
12,S11,S9,1797,accepted_in_agg,0.0,median,0.1,0
13,S13,S3,1802,accepted_in_agg,0.0,median,0.1,0
14,S7,S13,1796,accepted_in_agg,0.0,median,0.1,0
15,S8,S7,1799,accepted_in_agg,0.0,median,0.1,1
17,S4,S10,1801,accepted_in_agg,0.0,median,0.1,1
17,S11,S4,1803,accepted_in_agg,0.0,median,0.1,1
18,S7,S13,1800,accepted_in_agg,0.0,median,0.1,0
19,S4,S10,1805,accepted_in_agg,0.0,median,0.1,0
20,S7,S13,1800,accepted_in_agg,0.0,median,0.1,0
21,S13,S17,1805,accepted_in_agg,0.0,median,0.1,0
21,S4,S10,1800,accepted_in_agg,0.0,median,0.1,0
22,S13,S3,1799,accepted_in_agg,0.0,median,0.1,1
22,S8,S7,1794,accepted_in_agg,0.0,median,0.1,0
23,S13,S17,1806,accepted_in_agg,0.0,median,0.1,0
23,S4,S10,1804,accepted_in_agg,0.0,median,0.1,0
24,S8,S7,1795,accepted_in_agg,0.0,median,0.1,0
25,S4,S10,1804,accepted_in_agg,0.0,median,0.1,0
25,S7,S13,1798,accepted_in_agg,0.0,median,0.1,0
25,S13,S3,1803,accepted_in_agg,0.0,median,0.1,1
26,S13,S17,1802,accepted_in_agg,0.0,median,0.1,0
27,S11,S4,1798,accepted_in_agg,0.0,median,0.1,1
27,S4,S10,1808,accepted_in_agg,0.0,median,0.1,1
28,S13,S3,1802,accepted_in_agg,0.0,median,0.1,0
28,S13,S17,1804,accepted_in_agg,0.0,median,0.1,0
28,S7,S13,1803,accepted_in_agg,0.0,median,0.1,0
28,S8,S7,1805,accepted_in_agg,0.0,median,0.1,0
29,S4,S10,1803,accepted_in_agg,0.0,median,0.1,0
30,S8,S7,1800,accepted_in_agg,0.0,median,0.1,0
30,S13,S3,1800,accepted_in_agg,0.0,median,0.1,0
30,S13,S17,1803,accepted_in_agg,0.0,median,0.1,0
30,S7,S13,1801,accepted_in_agg,0.0,median,0.1,0
31,S11,S4,1801,accepted_in_agg,0.0,median,0.1,0
31,S4,S10,1803,accepted_in_agg,0.0,median,0.1,1
32,S7,S13,1797,accepted_in_agg,0.0,median,0.1,0
32,S8,S7,1804,accepted_in_agg,0.0,median,0.1,0
32,S13,S3,1800,accepted_in_agg,0.0,median,0.1,0
33,S13,S17,1803,accepted_in_agg,0.0,median,0.1,0
33,S11,S4,1799,accepted_in_agg,0.0,median,0.1,0
34,S4,S10,1798,accepted_in_agg,0.0,median,0.1,0
34,S7,S13,1809,accepted_in_agg,0.0,median,0.1,0
34,S13,S3,1803,accepted_in_agg,0.0,median,0.1,0
35,S8,S7,1808,accepted_in_agg,0.0,median,0.1,0
35,S11,S4,1795,accepted_in_agg,0.0,median,0.1,0
36,S7,S13,1798,accepted_in_agg,0.0,median,0.1,0
36,S13,S17,1802,accepted_in_agg,0.0,median,0.1,0
37,S8,S7,1802,accepted_in_agg,0.0,median,0.1,0
37,S4,S10,1798,accepted_in_agg,0.0,median,0.1,0
37,S11,S4,1803,accepted_in_agg,0.0,median,0.1,1
37,S13,S3,1801,accepted_in_agg,0.0,median,0.1,0
38,S8,S7,1803,accepted_in_agg,0.0,median,0.1,0
38,S15,S8,1809,accepted_in_agg,0.0,median,0.1,0
39,S9,S15,1800,accepted_in_agg,0.0,median,0.1,0
39,S4,S10,1795,accepted_in_agg,0.0,median,0.1,0
39,S7,S13,1805,accepted_in_agg,0.0,median,0.1,0
39,S15,S8,1801,accepted_in_agg,0.0,median,0.1,0
39,S11,S4,1797,accepted_in_agg,0.0,median,0.1,0
39,S13,S17,1800,accepted_in_agg,0.0,median,0.1,0
40,S5,S11,1796,accepted_in_agg,0.0,median,0.1,0
40,S7,S13,1807,accepted_in_agg,0.0,median,0.1,0
40,S11,S4,1802,accepted_in_agg,0.0,median,0.1,1
40,S11,S9,1800,accepted_in_agg,0.0,median,0.1,1
40,S4,S10,1798,accepted_in_agg,0.0,median,0.1,0
40,S15,S8,1807,accepted_in_agg,0.0,median,0.1,0
41,S5,S11,1794,accepted_in_agg,0.0,median,0.1,0
41,S4,S10,1799,accepted_in_agg,0.0,median,0.1,0
41,S11,S4,1797,accepted_in_agg,0.0,median,0.1,0
41,S13,S3,1799,accepted_in_agg,0.0,median,0.1,0
41,S13,S17,1800,accepted_in_agg,0.0,median,0.1,0
42,S8,S15,1802,accepted_in_agg,0.0,median,0.1,0
42,S7,S8,1799,accepted_in_agg,0.0,median,0.1,0
42,S11,S5,1794,accepted_in_agg,0.0,median,0.1,0
42,S13,S7,1801,accepted_in_agg,0.0,median,0.1,0
42,S17,S13,1803,accepted_in_agg,0.0,median,0.1,0
43,S7,S8,1801,accepted_in_agg,0.0,median,0.1,0
43,S8,S15,1798,accepted_in_agg,0.0,median,0.1,0
43,S9,S11,1799,accepted_in_agg,0.0,median,0.1,0
43,S13,S7,1801,accepted_in_agg,0.0,median,0.1,0
44,S15,S9,1799,accepted_in_agg,0.0,median,0.1,0
44,S13,S7,1800,accepted_in_agg,0.0,median,0.1,0
45,S8,S15,1802,accepted_in_agg,0.0,median,0.1,0
45,S9,S11,1807,accepted_in_agg,0.0,median,0.1,0
