t,src,dst,bytes,kind,action,cos,reason
0,S10,ORCH,1040,model,send,,
0,S13,ORCH,1040,model,send,,
0,S4,ORCH,1040,model,send,,
0,S3,ORCH,1040,model,send,,
0,S6,ORCH,1040,model,send,,
0,S17,ORCH,1040,model,send,,
0,S8,ORCH,1040,model,send,,
0,S9,ORCH,1040,model,send,,
0,S16,ORCH,1040,model,send,,
0,S11,ORCH,1040,model,send,,
0,S2,ORCH,1040,model,send,,
0,S14,ORCH,1040,model,send,,
0,S5,ORCH,1040,model,send,,
0,S15,ORCH,1040,model,send,,
0,S7,ORCH,1040,model,send,,
0,S10,ORCH,1040,model,recv,,
0,S3,ORCH,1040,model,recv,,
0,S9,ORCH,1040,model,recv,,
0,S15,ORCH,1040,model,recv,,
0,S8,ORCH,1040,model,recv,,
0,S11,ORCH,1040,model,recv,,
0,S6,ORCH,1040,model,recv,,
0,S7,ORCH,1040,model,recv,,
0,S16,ORCH,1040,model,recv,,
0,S4,ORCH,1040,model,recv,,
0,S14,ORCH,1040,model,recv,,
0,S13,ORCH,1040,model,recv,,
0,S17,ORCH,1040,model,recv,,
0,S2,ORCH,1040,model,recv,,
0,S5,ORCH,1040,model,recv,,
0,S10,ORCH,1040,model,used,0.21155796945095062,included_in_mean
0,S3,ORCH,1040,model,used,0.18504324555397034,included_in_mean
0,S9,ORCH,1040,model,used,0.34075474739074707,included_in_mean
0,S15,ORCH,1040,model,used,0.36106786131858826,included_in_mean
0,S8,ORCH,1040,model,used,0.27234306931495667,included_in_mean
0,S11,ORCH,1040,model,used,0.2705688178539276,included_in_mean
0,S6,ORCH,1040,model,used,0.2466747909784317,included_in_mean
0,S7,ORCH,1040,model,used,0.3250485956668854,included_in_mean
0,S16,ORCH,1040,model,used,0.2401178479194641,included_in_mean
0,S4,ORCH,1040,model,used,0.3055782914161682,included_in_mean
0,S14,ORCH,1040,model,used,0.11320289224386215,included_in_mean
0,S13,ORCH,1040,model,used,0.29382869601249695,included_in_mean
0,S17,ORCH,1040,model,used,0.31606900691986084,included_in_mean
0,S2,ORCH,1040,model,used,0.3151325583457947,included_in_mean
0,S5,ORCH,1040,model,used,0.2916279435157776,included_in_mean
0,ORCH,S10,1040,model,send,,
0,ORCH,S10,1040,model,recv,,
0,ORCH,S11,1040,model,send,,
0,ORCH,S11,1040,model,recv,,
0,ORCH,S13,1040,model,send,,
0,ORCH,S13,1040,model,recv,,
0,ORCH,S14,1040,model,send,,
0,ORCH,S14,1040,model,recv,,
0,ORCH,S15,1040,model,send,,
0,ORCH,S15,1040,model,recv,,
0,ORCH,S16,1040,model,send,,
0,ORCH,S16,1040,model,recv,,
0,ORCH,S17,1040,model,send,,
0,ORCH,S17,1040,model,recv,,
0,ORCH,S2,1040,model,send,,
0,ORCH,S2,1040,model,recv,,
0,ORCH,S3,1040,model,send,,
0,ORCH,S3,1040,model,recv,,
0,ORCH,S4,1040,model,send,,
0,ORCH,S4,1040,model,recv,,
0,ORCH,S5,1040,model,send,,
0,ORCH,S5,1040,model,recv,,
0,ORCH,S6,1040,model,send,,
0,ORCH,S6,1040,model,recv,,
0,ORCH,S7,1040,model,send,,
0,ORCH,S7,1040,model,recv,,
0,ORCH,S8,1040,model,send,,
0,ORCH,S8,1040,model,recv,,
0,ORCH,S9,1040,model,send,,
0,ORCH,S9,1040,model,recv,,
1,S4,ORCH,1040,model,send,,
1,S5,ORCH,1040,model,send,,
1,S13,ORCH,1040,model,send,,
1,S15,ORCH,1040,model,send,,
1,S3,ORCH,1040,model,send,,
1,S2,ORCH,1040,model,send,,
1,S16,ORCH,1040,model,send,,
1,S7,ORCH,1040,model,send,,
1,S10,ORCH,1040,model,send,,
1,S14,ORCH,1040,model,send,,
1,S9,ORCH,1040,model,send,,
1,S6,ORCH,1040,model,send,,
1,S8,ORCH,1040,model,send,,
1,S17,ORCH,1040,model,send,,
1,S11,ORCH,1040,model,send,,
1,S11,ORCH,1040,model,recv,,
1,S14,ORCH,1040,model,recv,,
1,S8,ORCH,1040,model,recv,,
1,S3,ORCH,1040,model,recv,,
1,S10,ORCH,1040,model,recv,,
1,S2,ORCH,1040,model,recv,,
1,S7,ORCH,1040,model,recv,,
1,S9,ORCH,1040,model,recv,,
1,S5,ORCH,1040,model,recv,,
1,S13,ORCH,1040,model,recv,,
1,S17,ORCH,1040,model,recv,,
1,S4,ORCH,1040,model,recv,,
1,S6,ORCH,1040,model,recv,,
1,S15,ORCH,1040,model,recv,,
1,S16,ORCH,1040,model,recv,,
1,S11,ORCH,1040,model,used,0.9844127893447876,included_in_mean
1,S14,ORCH,1040,model,used,0.9866171479225159,included_in_mean
1,S8,ORCH,1040,model,used,0.98299640417099,included_in_mean
1,S3,ORCH,1040,model,used,0.9832605719566345,included_in_mean
1,S10,ORCH,1040,model,used,0.9849928617477417,included_in_mean
1,S2,ORCH,1040,model,used,0.9843864440917969,included_in_mean
1,S7,ORCH,1040,model,used,0.9858047962188721,included_in_mean
1,S9,ORCH,1040,model,used,0.985970675945282,included_in_mean
1,S5,ORCH,1040,model,used,0.9867495894432068,included_in_mean
1,S13,ORCH,1040,model,used,0.982306182384491,included_in_mean
1,S17,ORCH,1040,model,used,0.9842876195907593,included_in_mean
1,S4,ORCH,1040,model,used,0.9856888055801392,included_in_mean
1,S6,ORCH,1040,model,used,0.9849968552589417,included_in_mean
1,S15,ORCH,1040,model,used,0.9833078384399414,included_in_mean
1,S16,ORCH,1040,model,used,0.9850093722343445,included_in_mean
1,ORCH,S10,1040,model,send,,
1,ORCH,S10,1040,model,recv,,
1,ORCH,S11,1040,model,send,,
1,ORCH,S11,1040,model,recv,,
1,ORCH,S13,1040,model,send,,
1,ORCH,S13,1040,model,recv,,
