t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
4,S3,S8,1792,accepted_in_agg,0.0,median,0.1,0
5,S7,S10,1798,accepted_in_agg,0.0,median,0.1,0
5,S8,S17,1798,accepted_in_agg,0.0,median,0.1,0
7,S7,S10,1797,accepted_in_agg,0.0,median,0.1,0
7,S3,S8,1801,accepted_in_agg,0.0,median,0.1,0
7,S15,S13,1799,accepted_in_agg,0.0,median,0.1,0
7,S8,S17,1799,accepted_in_agg,0.0,median,0.1,0
8,S3,S8,1801,accepted_in_agg,0.0,median,0.1,0
8,S7,S10,1797,accepted_in_agg,0.0,median,0.1,0
8,S8,S17,1799,accepted_in_agg,0.0,median,0.1,0
9,S3,S8,1801,accepted_in_agg,0.0,median,0.1,0
9,S8,S17,1800,accepted_in_agg,0.0,median,0.1,0
9,S10,S15,1795,accepted_in_agg,0.0,median,0.1,0
9,S15,S13,1796,accepted_in_agg,0.0,median,0.1,0
9,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
10,S7,S10,1803,accepted_in_agg,0.0,median,0.1,0
10,S3,S8,1800,accepted_in_agg,0.0,median,0.1,0
10,S8,S17,1802,accepted_in_agg,0.0,median,0.1,0
10,S15,S13,1805,accepted_in_agg,0.0,median,0.1,0
10,S10,S15,1802,accepted_in_agg,0.0,median,0.1,0
11,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
11,S3,S8,1804,accepted_in_agg,0.0,median,0.1,0
11,S7,S10,1802,accepted_in_agg,0.0,median,0.1,0
11,S8,S17,1799,accepted_in_agg,0.0,median,0.1,0
11,S10,S15,1800,accepted_in_agg,0.0,median,0.1,0
11,S10,S2,1799,accepted_in_agg,0.0,median,0.1,0
11,S2,S4,1803,accepted_in_agg,0.0,median,0.1,0
12,S7,S11,1801,accepted_in_agg,0.0,median,0.1,0
12,S3,S8,1805,accepted_in_agg,0.0,median,0.1,0
12,S10,S2,1799,accepted_in_agg,0.0,median,0.1,0
