t,agent,neighbor,tau,score,contacts,reputation,self_p
4,S3,S8,1.0,1.2223455711051268,1,0.0,0.40960000000000013
5,S7,S10,1.0,1.2223455711051268,1,0.0,0.3335470715262867
5,S3,S8,0.995,1.2173455711051266,1,0.0,0.35030857183304576
5,S8,S17,1.0016064298064409,1.2239520009115676,1,0.0,0.5008273110648077
5,S10,S15,1.0,1.2223455711051268,1,1.0,0.3963247221997675
6,S8,S17,0.9965983976574087,1.2189439687625354,1,0.0,0.4006618488518462
6,S7,S10,0.995,1.2173455711051266,1,0.0,0.2806248095969782
6,S10,S15,0.995,1.1989333980337618,2,1.0,0.31705977775981403
6,S3,S8,0.990025,1.2123705711051267,1,0.0,0.2802468574664366
7,S7,S10,0.990025,1.1939583980337618,2,0.0,0.22449984767758258
7,S3,S8,0.985074875,1.1890082730337619,2,0.0,0.2241974859731493
7,S15,S13,1.0284602556976097,1.2508058268027364,1,0.0,0.3891859985192224
7,S10,S15,0.990025,1.180320436176928,3,1.0,0.2633147681384115
7,S8,S17,0.9916603092393403,1.1955937072731022,2,0.0,0.3241056014658125
8,S9,S5,1.0,1.2223455711051268,1,1.0,0.19781446435101813
8,S3,S8,0.9801495006250001,1.170444936801928,3,0.0,0.23940644105458134
8,S15,S13,1.0233179544191215,1.2456635255242483,1,0.0,0.31134879881537797
8,S7,S10,0.985074875,1.175370311176928,3,0.0,0.182981956496218
8,S8,S17,0.9867020076931436,1.1769974438700717,3,0.0,0.3536363947784097
8,S10,S15,0.985074875,1.175370311176928,3,1.0,0.2767305300201548
9,S3,S8,0.9752487531218751,1.1548362539288772,4,0.0,0.21412993883589712
9,S9,S5,0.995,1.1989333980337618,2,1.0,0.17126964860367863
9,S8,S17,0.9817684976546779,1.16135599846168,4,0.0,0.2893587402686057
9,S10,S15,0.9801495006250001,1.159737001432002,4,0.0,0.3365438029529081
9,S15,S13,1.0427839780418424,1.2467173760756043,2,0.0,0.31748023310293705
9,S7,S10,0.9801495006250001,1.159737001432002,4,0.0,0.1598580288204834
10,S9,S5,0.990025,1.180320436176928,3,1.0,0.2720826338411898
10,S3,S8,0.9703725093562657,1.141219377152634,5,0.0,0.18316016155461023
10,S7,S10,0.9752487531218751,1.1460956209182434,5,0.0,0.13831730120399172
10,S8,S17,0.9768596551664045,1.1477065229627728,5,0.0,0.2392207272427371
10,S10,S15,0.9753936155608028,1.146240483357171,5,0.0,0.29510738589368224
10,S15,S13,1.0659357091211623,1.2562311452980903,3,0.0,0.4283178248790125
11,S3,S8,0.9655206468094844,1.1290311264872561,6,0.0,0.1465281292436882
11,S3,S9,1.0,1.2223455711051268,1,0.0,0.1465281292436882
11,S7,S10,0.9703725093562657,1.1338829890340376,6,0.0,0.11410332874574435
11,S8,S17,0.9719753568905725,1.1354858365683442,6,0.0,0.19799053083053997
11,S15,S13,1.0606060305755565,1.2509014667524845,3,0.0,0.54265425990321
11,S9,S5,0.985074875,1.175370311176928,3,1.0,0.4176661070729519
11,S10,S15,0.9705166474829988,1.1340271271607707,6,0.0,0.23885773863419746
11,S10,S2,1.0,1.2223455711051268,1,0.0,0.23885773863419746
11,S2,S4,1.0,1.2223455711051268,1,0.0,0.3148255480031408
12,S9,S5,0.9801495006250001,1.170444936801928,3,1.0,0.3341328856583615
12,S7,S10,0.9655206468094844,1.1290311264872561,6,0.0,0.10047287884143988
12,S7,S11,1.000165571640941,1.2225111427460678,1,0.0,0.10047287884143988
12,S3,S8,0.960693043575437,1.1179151046706677,7,0.0,0.11722250339495055
12,S3,S9,0.995,1.2173455711051266,1,0.0,0.11722250339495055
12,S10,S15,0.9894399487939133,1.146662009889144,7,0.0,0.19108619090735798
12,S10,S2,1.0188023168824576,1.2227357149162195,2,0.0,0.19108619090735798
12,S8,S17,0.9671154801061196,1.1243375412013503,7,0.0,0.16364445542860356
12,S2,S4,0.995,1.1989333980337618,2,0.0,0.313611725527136
12,S15,S13,1.0837474448671232,1.2633349456741252,4,0.0,0.4475215463926811
13,S3,S8,0.9558895783575597,1.1076322912960743,8,0.0,0.0988097313606793
13,S3,S9,0.990025,1.2123705711051267,1,0.0,0.0988097313606793
13,S7,S10,0.9891216943250205,1.1463437554202514,7,0.0,0.08432061591708039
13,S7,S11,0.9951647437827363,1.217510314887863,1,0.0,0.08432061591708039
13,S9,S5,0.9752487531218751,1.1548362539288772,4,1.0,0.26730630852668924
13,S2,S4,0.9905717659393641,1.180867202116292,3,0.0,0.27253769387010907
13,S15,S13,1.0783287076427874,1.2579162084497895,4,0.0,0.3626015990872022
