t,src,dst,bytes,kind,action,cos,reason
0,S17,S15,1040,model,send,,head
0,S5,S3,1040,model,send,,head
0,S11,S10,1040,model,send,,head
0,S13,S10,1040,model,send,,head
0,S6,S4,1040,model,send,,head
0,S15,S13,1040,model,send,,head
0,S16,S14,1040,model,send,,head
0,S14,S11,1040,model,send,,head
0,S4,S2,1040,model,send,,head
0,S10,S11,1040,model,send,,head
0,S7,S5,1040,model,send,,head
0,S9,S10,1040,model,send,,head
0,S3,S17,1040,model,send,,head
0,S2,S16,1040,model,send,,head
0,S8,S10,1040,model,send,,head
0,S10,S11,1040,model,recv,,
0,S5,S3,1040,model,recv,,
0,S13,S10,1040,model,recv,,
0,S11,S10,1040,model,recv,,
0,S8,S10,1040,model,recv,,
0,S9,S10,1040,model,recv,,
0,S6,S4,1040,model,recv,,
0,S7,S5,1040,model,recv,,
0,S17,S15,1040,model,recv,,
0,S3,S17,1040,model,recv,,
0,S2,S16,1040,model,recv,,
0,S4,S2,1040,model,recv,,
0,S15,S13,1040,model,recv,,
0,S16,S14,1040,model,recv,,
0,S14,S11,1040,model,recv,,
0,S2,S17,1040,model,send,,head
0,S10,S13,1040,model,send,,head
0,S15,S14,1040,model,send,,head
0,S5,S4,1040,model,send,,head
0,S13,S11,1040,model,send,,head
0,S11,S13,1040,model,send,,head
0,S4,S3,1040,model,send,,head
0,S7,S6,1040,model,send,,head
0,S6,S5,1040,model,send,,head
0,S16,S15,1040,model,send,,head
0,S9,S11,1040,model,send,,head
0,S14,S13,1040,model,send,,head
0,S8,S6,1040,model,send,,head
0,S3,S2,1040,model,send,,head
0,S17,S16,1040,model,send,,head
0,S9,S11,1040,model,recv,,
0,S14,S13,1040,model,recv,,
0,S7,S6,1040,model,recv,,
0,S10,S13,1040,model,recv,,
0,S2,S17,1040,model,recv,,
0,S8,S6,1040,model,recv,,
0,S16,S15,1040,model,recv,,
0,S3,S2,1040,model,recv,,
0,S6,S5,1040,model,recv,,
0,S5,S4,1040,model,recv,,
0,S15,S14,1040,model,recv,,
0,S11,S13,1040,model,recv,,
0,S17,S16,1040,model,recv,,
0,S13,S11,1040,model,recv,,
0,S4,S3,1040,model,recv,,
0,S8,S7,1040,model,send,,head
0,S3,S4,1040,model,send,,head
0,S5,S6,1040,model,send,,head
0,S17,S2,1040,model,send,,head
0,S7,S8,1040,model,send,,head
0,S15,S16,1040,model,send,,head
0,S11,S14,1040,model,send,,head
0,S4,S5,1040,model,send,,head
0,S13,S14,1040,model,send,,head
0,S14,S15,1040,model,send,,head
0,S9,S7,1040,model,send,,head
0,S16,S17,1040,model,send,,head
0,S10,S8,1040,model,send,,head
0,S6,S7,1040,model,send,,head
0,S2,S3,1040,model,send,,head
0,S13,S14,1040,model,recv,,
0,S2,S3,1040,model,recv,,
0,S6,S7,1040,model,recv,,
0,S10,S8,1040,model,recv,,
0,S3,S4,1040,model,recv,,
0,S9,S7,1040,model,recv,,
0,S14,S15,1040,model,recv,,
0,S8,S7,1040,model,recv,,
0,S5,S6,1040,model,recv,,
0,S15,S16,1040,model,recv,,
0,S11,S14,1040,model,recv,,
0,S17,S2,1040,model,recv,,
0,S16,S17,1040,model,recv,,
0,S7,S8,1040,model,recv,,
0,S4,S5,1040,model,recv,,
0,S5,S7,1040,model,send,,head
0,S16,S2,1040,model,send,,head
0,S9,S8,1040,model,send,,head
0,S7,S9,1040,model,send,,head
0,S14,S16,1040,model,send,,head
0,S3,S5,1040,model,send,,head
0,S13,S15,1040,model,send,,head
0,S6,S8,1040,model,send,,head
0,S10,S9,1040,model,send,,head
0,S11,S9,1040,model,send,,head
0,S4,S6,1040,model,send,,head
0,S17,S3,1040,model,send,,head
0,S15,S17,1040,model,send,,head
0,S8,S9,1040,model,send,,head
0,S2,S4,1040,model,send,,head
0,S11,S9,1040,model,recv,,
0,S13,S15,1040,model,recv,,
0,S16,S2,1040,model,recv,,
0,S3,S5,1040,model,recv,,
0,S5,S7,1040,model,recv,,
0,S10,S9,1040,model,recv,,
0,S8,S9,1040,model,recv,,
0,S7,S9,1040,model,recv,,
0,S17,S3,1040,model,recv,,
0,S14,S16,1040,model,recv,,
0,S9,S8,1040,model,recv,,
0,S4,S6,1040,model,recv,,
0,S6,S8,1040,model,recv,,
0,S15,S17,1040,model,recv,,
0,S2,S4,1040,model,recv,,
0,S16,S14,1040,model,recv_keep,0.060256388038396835,ok
0,S15,S14,1040,model,recv_keep,-0.012476936914026737,ok
0,S13,S14,1040,model,recv_keep,0.055248916149139404,ok
0,S11,S14,1040,model,recv_keep,0.16294993460178375,ok
0,S10,S11,1040,model,recv_keep,-0.02115095779299736,ok
0,S14,S11,1040,model,recv_keep,0.16294993460178375,ok
0,S9,S11,1040,model,recv_keep,-0.14179730415344238,ok
0,S13,S11,1040,model,recv_keep,0.0004671628412324935,ok
0,S2,S16,1040,model,recv_keep,-0.04952269047498703,ok
0,S17,S16,1040,model,recv_keep,-0.13419406116008759,ok
0,S15,S16,1040,model,recv_keep,0.07195069640874863,ok
0,S14,S16,1040,model,recv_keep,0.060256388038396835,ok
0,S17,S15,1040,model,recv_keep,0.050251517444849014,ok
0,S16,S15,1040,model,recv_keep,0.07195069640874863,ok
0,S14,S15,1040,model,recv_keep,-0.012476936914026737,ok
0,S13,S15,1040,model,recv_keep,-0.04667733982205391,ok
0,S7,S6,1040,model,recv_keep,-0.0651930645108223,ok
0,S8,S6,1040,model,recv_keep,0.06469117850065231,ok
0,S5,S6,1040,model,recv_keep,-0.032767415046691895,ok
0,S4,S6,1040,model,recv_keep,0.024064289405941963,ok
0,S6,S4,1040,model,recv_keep,0.024064289405941963,ok
0,S5,S4,1040,model,recv_keep,0.0461384542286396,ok
0,S3,S4,1040,model,recv_keep,0.03746286407113075,ok
0,S2,S4,1040,model,recv_keep,0.07052519172430038,ok
0,S5,S3,1040,model,recv_keep,0.006630754563957453,ok
0,S4,S3,1040,model,recv_keep,0.03746286407113075,ok
0,S2,S3,1040,model,recv_keep,-0.025797195732593536,ok
0,S17,S3,1040,model,recv_keep,-0.02233557216823101,ok
0,S3,S17,1040,model,recv_keep,-0.02233557216823101,ok
0,S2,S17,1040,model,recv_keep,-0.009872703813016415,ok
0,S16,S17,1040,model,recv_keep,-0.13419406116008759,ok
0,S15,S17,1040,model,recv_keep,0.050251517444849014,ok
0,S4,S2,1040,model,recv_keep,0.07052519172430038,ok
0,S3,S2,1040,model,recv_keep,-0.025797195732593536,ok
0,S17,S2,1040,model,recv_keep,-0.009872703813016415,ok
0,S16,S2,1040,model,recv_keep,-0.04952269047498703,ok
0,S10,S8,1040,model,recv_keep,-0.014461695216596127,ok
0,S7,S8,1040,model,recv_keep,0.015424888581037521,ok
0,S9,S8,1040,model,recv_keep,0.06832592189311981,ok
0,S6,S8,1040,model,recv_keep,0.06469117850065231,ok
0,S11,S9,1040,model,recv_keep,-0.14179730415344238,ok
0,S10,S9,1040,model,recv_keep,0.034706342965364456,ok
