t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S8,S2,1792,accepted_in_agg,0.0,median,0.1,1
1,S14,S7,1790,accepted_in_agg,0.0,median,0.1,0
1,S4,S11,1793,accepted_in_agg,0.0,median,0.1,1
1,S15,S14,1789,accepted_in_agg,0.0,median,0.1,0
1,S15,S6,1787,accepted_in_agg,0.0,median,0.1,0
1,S2,S9,1791,accepted_in_agg,0.0,median,0.1,0
1,S5,S15,1788,accepted_in_agg,0.0,median,0.1,0
1,S9,S10,1785,accepted_in_agg,0.0,median,0.1,0
2,S9,S2,1802,accepted_in_agg,0.0,median,0.1,0
2,S11,S3,1795,accepted_in_agg,0.0,median,0.1,0
2,S3,S17,1793,accepted_in_agg,0.0,median,0.1,0
2,S2,S9,1798,accepted_in_agg,0.0,median,0.1,0
2,S6,S7,1789,accepted_in_agg,0.0,median,0.1,0
3,S5,S17,1791,accepted_in_agg,0.0,median,0.1,0
3,S15,S14,1794,accepted_in_agg,0.0,median,0.1,0
3,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
4,S15,S14,1795,accepted_in_agg,0.0,median,0.1,0
4,S5,S13,1797,accepted_in_agg,0.0,median,0.1,0
4,S5,S4,1796,accepted_in_agg,0.0,median,0.1,0
4,S5,S17,1795,accepted_in_agg,0.0,median,0.1,0
4,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
5,S13,S11,1798,accepted_in_agg,0.0,median,0.1,1
5,S15,S14,1794,accepted_in_agg,0.0,median,0.1,0
5,S5,S4,1792,accepted_in_agg,0.0,median,0.1,0
5,S5,S13,1791,accepted_in_agg,0.0,median,0.1,0
5,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
6,S15,S14,1801,accepted_in_agg,0.0,median,0.1,0
6,S8,S3,1798,accepted_in_agg,0.0,median,0.1,1
6,S13,S11,1801,accepted_in_agg,0.0,median,0.1,1
6,S5,S13,1792,accepted_in_agg,0.0,median,0.1,0
6,S5,S4,1795,accepted_in_agg,0.0,median,0.1,0
6,S5,S17,1798,accepted_in_agg,0.0,median,0.1,0
6,S17,S8,1797,accepted_in_agg,0.0,median,0.1,0
7,S13,S11,1801,accepted_in_agg,0.0,median,0.1,0
7,S15,S14,1797,accepted_in_agg,0.0,median,0.1,0
7,S5,S13,1795,accepted_in_agg,0.0,median,0.1,0
7,S5,S17,1790,accepted_in_agg,0.0,median,0.1,0
7,S8,S3,1794,accepted_in_agg,0.0,median,0.1,0
7,S17,S8,1800,accepted_in_agg,0.0,median,0.1,1
8,S8,S3,1800,accepted_in_agg,0.0,median,0.1,0
8,S13,S11,1803,accepted_in_agg,0.0,median,0.1,0
8,S15,S14,1797,accepted_in_agg,0.0,median,0.1,0
8,S17,S8,1796,accepted_in_agg,0.0,median,0.1,0
8,S5,S4,1792,accepted_in_agg,0.0,median,0.1,0
8,S5,S13,1799,accepted_in_agg,0.0,median,0.1,0
8,S5,S17,1803,accepted_in_agg,0.0,median,0.1,0
9,S15,S14,1799,accepted_in_agg,0.0,median,0.1,0
9,S5,S13,1795,accepted_in_agg,0.0,median,0.1,0
9,S5,S4,1798,accepted_in_agg,0.0,median,0.1,0
9,S13,S11,1797,accepted_in_agg,0.0,median,0.1,1
9,S10,S15,1797,accepted_in_agg,0.0,median,0.1,1
9,S8,S3,1796,accepted_in_agg,0.0,median,0.1,0
9,S17,S8,1788,accepted_in_agg,0.0,median,0.1,0
10,S5,S7,1795,accepted_in_agg,0.0,median,0.1,0
10,S5,S13,1793,accepted_in_agg,0.0,median,0.1,0
10,S5,S4,1798,accepted_in_agg,0.0,median,0.1,0
10,S8,S3,1795,accepted_in_agg,0.0,median,0.1,0
10,S15,S14,1799,accepted_in_agg,0.0,median,0.1,1
10,S13,S11,1800,accepted_in_agg,0.0,median,0.1,0
10,S11,S2,1798,accepted_in_agg,0.0,median,0.1,0
10,S10,S15,1799,accepted_in_agg,0.0,median,0.1,0
10,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
11,S8,S3,1801,accepted_in_agg,0.0,median,0.1,0
11,S5,S13,1796,accepted_in_agg,0.0,median,0.1,0
11,S5,S17,1805,accepted_in_agg,0.0,median,0.1,0
11,S10,S15,1800,accepted_in_agg,0.0,median,0.1,1
11,S15,S14,1801,accepted_in_agg,0.0,median,0.1,1
11,S13,S11,1799,accepted_in_agg,0.0,median,0.1,0
11,S17,S8,1799,accepted_in_agg,0.0,median,0.1,0
12,S14,S15,1799,accepted_in_agg,0.0,median,0.1,1
12,S3,S8,1799,accepted_in_agg,0.0,median,0.1,0
12,S2,S11,1794,accepted_in_agg,0.0,median,0.1,1
12,S13,S5,1804,accepted_in_agg,0.0,median,0.1,0
12,S15,S10,1802,accepted_in_agg,0.0,median,0.1,0
13,S14,S15,1794,accepted_in_agg,0.0,median,0.1,0
13,S3,S8,1806,accepted_in_agg,0.0,median,0.1,0
13,S11,S13,1798,accepted_in_agg,0.0,median,0.1,0
13,S2,S11,1794,accepted_in_agg,0.0,median,0.1,0
13,S13,S5,1801,accepted_in_agg,0.0,median,0.1,0
13,S15,S10,1795,accepted_in_agg,0.0,median,0.1,0
14,S15,S10,1804,accepted_in_agg,0.0,median,0.1,0
15,S3,S8,1805,accepted_in_agg,0.0,median,0.1,1
15,S14,S15,1800,accepted_in_agg,0.0,median,0.1,0
15,S13,S5,1800,accepted_in_agg,0.0,median,0.1,0
15,S2,S11,1798,accepted_in_agg,0.0,median,0.1,0
15,S8,S17,1801,accepted_in_agg,0.0,median,0.1,0
16,S3,S8,1806,accepted_in_agg,0.0,median,0.1,0
16,S14,S15,1793,accepted_in_agg,0.0,median,0.1,0
16,S15,S10,1803,accepted_in_agg,0.0,median,0.1,1
