t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S8,S2,1.0,1.2223455711051268,1,0.5,0.8
1,S16,S3,1.0,1.2223455711051268,1,1.0,0.9663483203027675
1,S14,S17,1.0,1.2223455711051268,1,1.0,0.8522620959790346
1,S14,S7,1.0077929934753953,1.230138564580522,1,0.0,0.8522620959790346
1,S13,S5,1.0,1.2223455711051268,1,1.0,1.0
1,S4,S11,1.0,1.2223455711051268,1,0.5,1.0
1,S15,S14,1.0,1.2223455711051268,1,0.0,0.8711000083590956
1,S15,S6,1.0,1.2223455711051268,1,0.0,0.8711000083590956
1,S2,S9,1.0,1.2223455711051268,1,0.0,0.8010671589482558
1,S7,S13,1.0,1.2223455711051268,1,1.0,0.8179981105480345
1,S5,S16,1.0,1.2223455711051268,1,1.0,0.8317354127801415
1,S5,S15,1.0,1.2223455711051268,1,0.0,0.8317354127801415
1,S9,S4,1.0,1.2223455711051268,1,1.0,0.8130791525795004
1,S9,S10,1.0,1.2223455711051268,1,0.0,0.8130791525795004
2,S15,S14,0.995,1.2173455711051266,1,0.0,0.6968800066872766
2,S15,S6,0.995,1.2173455711051266,1,0.0,0.6968800066872766
2,S8,S2,0.995,1.2173455711051266,1,0.5,0.6400000000000001
2,S8,S6,1.0,1.2223455711051268,1,1.0,0.6400000000000001
2,S5,S16,0.995,1.2173455711051266,1,1.0,0.6653883302241133
2,S5,S15,0.995,1.2173455711051266,1,0.0,0.6653883302241133
2,S5,S11,1.0,1.2223455711051268,1,1.0,0.6653883302241133
2,S4,S11,0.995,1.2173455711051266,1,0.5,0.8
2,S13,S5,0.995,1.2173455711051266,1,1.0,0.8
2,S16,S3,0.995,1.2173455711051266,1,1.0,0.7730786562422141
2,S7,S13,0.995,1.2173455711051266,1,1.0,0.68229498421961
2,S9,S4,0.995,1.2173455711051266,1,1.0,0.6997591875109578
2,S9,S10,0.995,1.2173455711051266,1,0.0,0.6997591875109578
2,S9,S2,1.0,1.2223455711051268,1,0.0,0.6997591875109578
2,S11,S3,1.0,1.2223455711051268,1,0.0,0.6561118751599879
2,S3,S17,1.0,1.2223455711051268,1,0.0,0.7446308009768636
2,S2,S9,0.995,1.1989333980337618,2,0.0,0.6848358625546709
2,S14,S17,0.995,1.2173455711051266,1,1.0,0.6898285083349163
2,S14,S7,1.0027540285080183,1.225099599613145,1,0.0,0.6898285083349163
2,S6,S14,1.0,1.2223455711051268,1,1.0,0.6859043257160005
2,S6,S7,1.0173568363592722,1.239702407464399,1,0.0,0.6859043257160005
3,S10,S15,1.0,1.2223455711051268,1,1.0,0.5242173753452285
3,S10,S5,1.0,1.2223455711051268,1,1.0,0.5242173753452285
3,S6,S14,0.995,1.2173455711051266,1,1.0,0.5487234605728004
3,S6,S7,1.012270052177476,1.2346156232826027,1,0.0,0.5487234605728004
3,S11,S3,0.995,1.2173455711051266,1,0.0,0.5248895001279904
3,S11,S2,1.0,1.2223455711051268,1,1.0,0.5248895001279904
3,S3,S17,0.995,1.2173455711051266,1,0.0,0.5957046407814909
3,S8,S2,0.990025,1.2123705711051267,1,0.5,0.5155328063953513
3,S8,S6,0.995,1.2173455711051266,1,1.0,0.5155328063953513
3,S2,S9,0.990025,1.1939583980337618,2,0.0,0.549810254630679
3,S2,S16,1.0,1.2223455711051268,1,1.0,0.549810254630679
3,S5,S16,0.990025,1.2123705711051267,1,1.0,0.5366732323623096
3,S5,S15,0.990025,1.2123705711051267,1,0.0,0.5366732323623096
3,S5,S11,0.995,1.2173455711051266,1,1.0,0.5366732323623096
3,S5,S4,1.0,1.2223455711051268,1,1.0,0.5366732323623096
3,S5,S13,1.0,1.2223455711051268,1,1.0,0.5366732323623096
3,S5,S7,1.0,1.2223455711051268,1,1.0,0.5366732323623096
3,S5,S17,1.0,1.2223455711051268,1,0.0,0.5366732323623096
3,S7,S13,0.990025,1.2123705711051267,1,1.0,0.5512798886336622
3,S9,S4,0.990025,1.2123705711051267,1,1.0,0.576758602110475
3,S9,S10,0.990025,1.2123705711051267,1,0.0,0.576758602110475
3,S9,S2,0.995,1.2173455711051266,1,0.0,0.576758602110475
3,S15,S14,0.990025,1.1939583980337618,2,0.0,0.5716028665923134
3,S15,S6,0.990025,1.2123705711051267,1,0.0,0.5716028665923134
3,S14,S17,0.990025,1.2123705711051267,1,1.0,0.5632567371112702
3,S14,S7,0.9977402583654782,1.220085829470605,1,0.0,0.5632567371112702
3,S13,S5,0.990025,1.2123705711051267,1,1.0,0.6593310205173937
3,S4,S11,0.990025,1.2123705711051267,1,0.5,0.6484241802744644
3,S4,S9,1.0,1.2223455711051268,1,1.0,0.6484241802744644
3,S16,S3,0.990025,1.2123705711051267,1,1.0,0.6257426516546527
3,S17,S8,1.0,1.2223455711051268,1,0.0,0.6585601357402062
4,S3,S17,0.990025,1.2123705711051267,1,0.0,0.4765637126251927
4,S15,S14,0.985074875,1.175370311176928,3,0.0,0.4572822932738507
4,S15,S6,0.985074875,1.2074204461051268,1,0.0,0.4572822932738507
4,S11,S3,0.990025,1.2123705711051267,1,0.0,0.41991160010239237
4,S11,S2,0.995,1.2173455711051266,1,1.0,0.41991160010239237
4,S10,S15,0.995,1.2173455711051266,1,1.0,0.4193739002761828
4,S10,S5,0.995,1.2173455711051266,1,1.0,0.4193739002761828
4,S5,S16,0.985074875,1.2074204461051268,1,1.0,0.4293385858898477
4,S5,S15,0.985074875,1.2074204461051268,1,0.0,0.4293385858898477
4,S5,S11,0.990025,1.2123705711051267,1,1.0,0.4293385858898477
4,S5,S4,0.995,1.1989333980337618,2,0.0,0.4293385858898477
4,S5,S13,0.995,1.1989333980337618,2,0.0,0.4293385858898477
4,S5,S7,0.995,1.1989333980337618,2,1.0,0.4293385858898477
4,S5,S17,0.995,1.1989333980337618,2,0.0,0.4293385858898477
4,S2,S9,0.985074875,1.1890082730337619,2,0.0,0.43984820370454325
4,S2,S16,0.995,1.2173455711051266,1,1.0,0.43984820370454325
4,S16,S3,0.985074875,1.2074204461051268,1,1.0,0.5005941213237222
4,S8,S2,0.985074875,1.2074204461051268,1,0.5,0.4169305678859301
4,S8,S6,0.990025,1.2123705711051267,1,1.0,0.4169305678859301
4,S9,S4,0.985074875,1.2074204461051268,1,1.0,0.46468187336823874
