t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S15,S13,1789,accepted_in_agg,0.0,median,0.1,1
1,S17,S3,1793,accepted_in_agg,0.0,median,0.1,0
1,S17,S5,1796,accepted_in_agg,0.0,median,0.1,0
1,S17,S2,1785,accepted_in_agg,0.0,median,0.1,0
1,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
2,S6,S5,1796,accepted_in_agg,0.0,median,0.1,0
2,S2,S11,1792,accepted_in_agg,0.0,median,0.1,0
2,S2,S17,1797,accepted_in_agg,0.0,median,0.1,0
2,S11,S13,1791,accepted_in_agg,0.0,median,0.1,0
3,S6,S14,1796,accepted_in_agg,0.0,median,0.1,0
3,S15,S3,1793,accepted_in_agg,0.0,median,0.1,0
3,S15,S13,1793,accepted_in_agg,0.0,median,0.1,0
3,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
3,S3,S8,1790,accepted_in_agg,0.0,median,0.1,0
3,S3,S9,1799,accepted_in_agg,0.0,median,0.1,0
3,S8,S17,1794,accepted_in_agg,0.0,median,0.1,1
4,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
4,S6,S14,1803,accepted_in_agg,0.0,median,0.1,0
4,S15,S3,1789,accepted_in_agg,0.0,median,0.1,0
4,S15,S13,1793,accepted_in_agg,0.0,median,0.1,0
5,S6,S14,1799,accepted_in_agg,0.0,median,0.1,0
5,S3,S9,1798,accepted_in_agg,0.0,median,0.1,0
5,S3,S8,1794,accepted_in_agg,0.0,median,0.1,0
5,S15,S3,1799,accepted_in_agg,0.0,median,0.1,0
5,S15,S13,1794,accepted_in_agg,0.0,median,0.1,0
5,S7,S10,1794,accepted_in_agg,0.0,median,0.1,1
5,S8,S17,1789,accepted_in_agg,0.0,median,0.1,1
6,S7,S10,1800,accepted_in_agg,0.0,median,0.1,0
6,S3,S8,1798,accepted_in_agg,0.0,median,0.1,1
6,S3,S9,1806,accepted_in_agg,0.0,median,0.1,1
6,S15,S13,1797,accepted_in_agg,0.0,median,0.1,0
6,S15,S3,1794,accepted_in_agg,0.0,median,0.1,0
6,S6,S14,1803,accepted_in_agg,0.0,median,0.1,0
6,S8,S6,1794,accepted_in_agg,0.0,median,0.1,0
6,S8,S17,1784,accepted_in_agg,0.0,median,0.1,0
7,S7,S10,1801,accepted_in_agg,0.0,median,0.1,0
7,S3,S8,1799,accepted_in_agg,0.0,median,0.1,0
7,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
7,S6,S14,1800,accepted_in_agg,0.0,median,0.1,0
7,S8,S6,1795,accepted_in_agg,0.0,median,0.1,0
7,S8,S17,1782,accepted_in_agg,0.0,median,0.1,0
7,S15,S3,1801,accepted_in_agg,0.0,median,0.1,0
7,S9,S5,1804,accepted_in_agg,0.0,median,0.1,0
8,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
8,S3,S8,1800,accepted_in_agg,0.0,median,0.1,0
8,S9,S5,1806,accepted_in_agg,0.0,median,0.1,0
8,S6,S14,1802,accepted_in_agg,0.0,median,0.1,0
8,S15,S3,1796,accepted_in_agg,0.0,median,0.1,0
8,S8,S6,1797,accepted_in_agg,0.0,median,0.1,0
9,S8,S6,1800,accepted_in_agg,0.0,median,0.1,1
9,S3,S8,1789,accepted_in_agg,0.0,median,0.1,0
9,S3,S9,1810,accepted_in_agg,0.0,median,0.1,0
9,S6,S14,1801,accepted_in_agg,0.0,median,0.1,1
9,S15,S3,1796,accepted_in_agg,0.0,median,0.1,0
9,S15,S13,1796,accepted_in_agg,0.0,median,0.1,0
9,S9,S5,1803,accepted_in_agg,0.0,median,0.1,0
9,S7,S10,1793,accepted_in_agg,0.0,median,0.1,0
10,S6,S14,1799,accepted_in_agg,0.0,median,0.1,0
10,S7,S10,1795,accepted_in_agg,0.0,median,0.1,0
10,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
10,S15,S3,1793,accepted_in_agg,0.0,median,0.1,0
10,S3,S9,1802,accepted_in_agg,0.0,median,0.1,0
11,S7,S10,1799,accepted_in_agg,0.0,median,0.1,0
11,S6,S14,1798,accepted_in_agg,0.0,median,0.1,0
11,S8,S6,1800,accepted_in_agg,0.0,median,0.1,0
11,S15,S13,1797,accepted_in_agg,0.0,median,0.1,0
11,S15,S3,1799,accepted_in_agg,0.0,median,0.1,0
11,S3,S8,1795,accepted_in_agg,0.0,median,0.1,0
11,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
12,S8,S6,1804,accepted_in_agg,0.0,median,0.1,0
12,S7,S10,1799,accepted_in_agg,0.0,median,0.1,0
12,S3,S9,1805,accepted_in_agg,0.0,median,0.1,0
12,S3,S8,1801,accepted_in_agg,0.0,median,0.1,0
12,S15,S13,1802,accepted_in_agg,0.0,median,0.1,1
12,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
13,S6,S14,1798,accepted_in_agg,0.0,median,0.1,0
13,S7,S10,1803,accepted_in_agg,0.0,median,0.1,0
13,S8,S17,1795,accepted_in_agg,0.0,median,0.1,0
13,S15,S3,1798,accepted_in_agg,0.0,median,0.1,1
13,S3,S8,1805,accepted_in_agg,0.0,median,0.1,0
14,S5,S9,1806,accepted_in_agg,0.0,median,0.1,0
14,S14,S6,1798,accepted_in_agg,0.0,median,0.1,0
15,S14,S6,1799,accepted_in_agg,0.0,median,0.1,1
15,S5,S9,1800,accepted_in_agg,0.0,median,0.1,0
15,S6,S8,1798,accepted_in_agg,0.0,median,0.1,1
15,S9,S3,1802,accepted_in_agg,0.0,median,0.1,0
16,S9,S3,1802,accepted_in_agg,0.0,median,0.1,0
17,S9,S5,1806,accepted_in_agg,0.0,median,0.1,0
17,S9,S3,1805,accepted_in_agg,0.0,median,0.1,0
17,S6,S14,1799,accepted_in_agg,0.0,median,0.1,0
17,S6,S8,1798,accepted_in_agg,0.0,median,0.1,0
18,S14,S6,1805,accepted_in_agg,0.0,median,0.1,0
18,S9,S5,1803,accepted_in_agg,0.0,median,0.1,0
