t,agent,neighbor,tau,score,contacts,reputation,self_p
3,S9,S5,1.0,1.2223455711051268,1,1.0,0.5120000000000001
4,S9,S5,0.995,1.2173455711051266,1,1.0,0.4232589996366239
5,S9,S5,0.990025,1.1939583980337618,2,1.0,0.38404693851411603
6,S9,S5,0.985074875,1.1890082730337619,2,1.0,0.5072375508112928
7,S2,S3,1.0,1.2223455711051268,1,1.0,0.2097152000000001
7,S14,S9,1.0,1.2223455711051268,1,0.0,0.21065415225599807
7,S6,S8,1.0,1.2223455711051268,1,0.0,0.21819650359994003
7,S9,S5,0.9801495006250001,1.170444936801928,3,1.0,0.5726925951051238
7,S5,S17,1.0,1.2223455711051268,1,1.0,0.561814793997535
8,S9,S5,0.9752487531218751,1.165544189298803,3,1.0,0.4581540760840991
8,S5,S17,0.995,1.2173455711051266,1,1.0,0.449451835198028
8,S14,S9,0.995,1.2173455711051266,1,0.0,0.23463481685816737
8,S4,S10,1.0,1.2223455711051268,1,0.5,0.3085309352698405
8,S2,S3,0.995,1.2173455711051266,1,1.0,0.170068366604652
8,S6,S8,0.995,1.2173455711051266,1,0.0,0.2360815522182965
9,S9,S5,0.9703725093562657,1.1499600101632679,4,1.0,0.36652326086727927
9,S4,S10,0.995,1.2173455711051266,1,0.5,0.2468247482158724
9,S6,S8,0.990025,1.2123705711051267,1,0.0,0.1888652417746372
9,S2,S3,0.990025,1.2123705711051267,1,1.0,0.1552619741827057
9,S14,S9,0.990025,1.2123705711051267,1,0.0,0.1877078534865339
9,S5,S17,0.990025,1.1939583980337618,2,1.0,0.361510719812804
10,S14,S9,0.985074875,1.2074204461051268,1,0.0,0.15016628278922714
10,S9,S5,0.9655206468094844,1.1451081476164864,4,1.0,0.29321860869382343
10,S6,S8,0.985074875,1.1890082730337619,2,0.0,0.15109219341970978
10,S6,S7,1.0,1.2223455711051268,1,0.0,0.15109219341970978
10,S6,S2,1.0,1.2223455711051268,1,0.0,0.15109219341970978
10,S5,S17,0.985074875,1.1890082730337619,2,1.0,0.28920857585024323
10,S4,S10,0.990025,1.2123705711051267,1,0.5,0.19745979857269794
10,S2,S3,0.985074875,1.2074204461051268,1,1.0,0.3072231798276202
11,S5,S17,0.9801495006250001,1.184082898658762,2,1.0,0.2313668606801946
11,S9,S5,0.960693043575437,1.140280544382439,4,1.0,0.23457488695505876
11,S2,S3,0.9801495006250001,1.2024950717301268,1,1.0,0.26686224016715127
11,S4,S10,0.985074875,1.2074204461051268,1,0.5,0.15796783885815835
11,S14,S9,0.9801495006250001,1.2024950717301268,1,0.0,0.12013302623138172
11,S14,S15,1.0,1.2223455711051268,1,1.0,0.12013302623138172
11,S6,S8,0.9801495006250001,1.184082898658762,2,0.0,0.21143702181562113
11,S6,S7,0.995,1.2173455711051266,1,0.0,0.21143702181562113
11,S6,S2,0.995,1.2173455711051266,1,0.0,0.21143702181562113
12,S14,S9,0.9752487531218751,1.1975943242270017,1,0.0,0.12598051149277253
12,S14,S15,0.995,1.1989333980337618,2,1.0,0.12598051149277253
12,S4,S10,0.9801495006250001,1.2024950717301268,1,0.5,0.12637427108652668
12,S6,S8,0.9752487531218751,1.165544189298803,3,0.0,0.1691496174524969
