t,src,dst,bytes,kind,action,cos,reason
3,S5,S9,1791,head,sent,,
3,S5,S9,1791,head,received,,
3,S5,S9,1791,head,drop_cos,-0.06685198843479156,cos<0.0
5,S5,S9,1795,head,sent,,
5,S5,S9,1795,head,received,,
5,S5,S9,1795,head,drop_cos,-0.06119077280163765,cos<0.0
7,S8,S6,1793,head,sent,,
7,S5,S9,1798,head,sent,,
7,S9,S14,1798,head,sent,,
7,S3,S2,1795,head,sent,,
7,S8,S6,1793,head,received,,
7,S8,S6,1793,head,buffered,0.05024956166744232,
7,S3,S2,1795,head,received,,
7,S3,S2,1795,head,drop_cos,-0.0016817371360957623,cos<0.0
7,S9,S14,1798,head,received,,
7,S9,S14,1798,head,buffered,0.05401352047920227,
7,S5,S9,1798,head,received,,
7,S5,S9,1798,head,drop_cos,-0.05464402586221695,cos<0.0
7,S17,S5,1802,head,sent,,
7,S17,S5,1802,head,received,,
7,S17,S5,1802,head,drop_cos,-0.09787975251674652,cos<0.0
8,S10,S4,1798,head,sent,,
8,S10,S4,1798,head,received,,
8,S10,S4,1798,head,buffered,0.16674469411373138,
9,S5,S9,1795,head,sent,,
9,S5,S9,1795,head,received,,
9,S5,S9,1795,head,drop_cos,-0.05457644909620285,cos<0.0
9,S17,S5,1799,head,sent,,
9,S17,S5,1799,head,received,,
9,S17,S5,1799,head,drop_cos,-0.1029152199625969,cos<0.0
10,S2,S6,1797,head,sent,,
10,S8,S6,1792,head,sent,,
10,S7,S6,1801,head,sent,,
10,S8,S6,1792,head,received,,
10,S8,S6,1792,head,buffered,0.5946856737136841,
10,S7,S6,1801,head,received,,
10,S7,S6,1801,head,buffered,0.004484172444790602,
10,S2,S6,1797,head,received,,
10,S2,S6,1797,head,buffered,0.03597181662917137,
11,S15,S14,1799,head,sent,,
11,S15,S14,1799,head,received,,
11,S15,S14,1799,head,drop_cos,-0.02757803164422512,cos<0.0
12,S7,S6,1803,head,sent,,
12,S11,S9,1801,head,sent,,
12,S13,S9,1797,head,sent,,
12,S8,S6,1804,head,sent,,
12,S15,S14,1801,head,sent,,
12,S7,S6,1803,head,received,,
12,S7,S6,1803,head,buffered,0.2561436891555786,
12,S15,S14,1801,head,received,,
12,S15,S14,1801,head,drop_cos,-0.02042170986533165,cos<0.0
12,S8,S6,1804,head,received,,
