t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S8,1783,accepted_in_agg,0.0,median,0.1,0
1,S2,S6,1794,accepted_in_agg,0.0,median,0.1,0
1,S2,S10,1787,accepted_in_agg,0.0,median,0.1,0
1,S10,S4,1787,accepted_in_agg,0.0,median,0.1,0
1,S10,S7,1788,accepted_in_agg,0.0,median,0.1,0
1,S11,S9,1789,accepted_in_agg,0.0,median,0.1,0
1,S8,S13,1788,accepted_in_agg,0.0,median,0.1,0
2,S6,S2,1795,accepted_in_agg,0.0,median,0.1,0
3,S14,S7,1795,accepted_in_agg,0.0,median,0.1,0
3,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
3,S10,S4,1803,accepted_in_agg,0.0,median,0.1,0
3,S4,S13,1794,accepted_in_agg,0.0,median,0.1,0
3,S9,S3,1804,accepted_in_agg,0.0,median,0.1,0
3,S17,S16,1787,accepted_in_agg,0.0,median,0.1,0
4,S11,S6,1793,accepted_in_agg,0.0,median,0.1,0
5,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
5,S4,S13,1790,accepted_in_agg,0.0,median,0.1,0
5,S9,S3,1801,accepted_in_agg,0.0,median,0.1,0
5,S14,S7,1798,accepted_in_agg,0.0,median,0.1,0
5,S16,S5,1804,accepted_in_agg,0.0,median,0.1,0
5,S17,S16,1799,accepted_in_agg,0.0,median,0.1,0
6,S11,S6,1792,accepted_in_agg,0.0,median,0.1,1
7,S4,S13,1798,accepted_in_agg,0.0,median,0.1,0
7,S14,S7,1801,accepted_in_agg,0.0,median,0.1,0
7,S16,S5,1804,accepted_in_agg,0.0,median,0.1,0
8,S9,S3,1801,accepted_in_agg,0.0,median,0.1,0
8,S11,S6,1792,accepted_in_agg,0.0,median,0.1,0
8,S17,S16,1796,accepted_in_agg,0.0,median,0.1,0
9,S14,S7,1806,accepted_in_agg,0.0,median,0.1,0
9,S10,S4,1791,accepted_in_agg,0.0,median,0.1,0
9,S4,S13,1796,accepted_in_agg,0.0,median,0.1,0
9,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
10,S9,S3,1800,accepted_in_agg,0.0,median,0.1,0
10,S11,S6,1798,accepted_in_agg,0.0,median,0.1,0
10,S3,S17,1799,accepted_in_agg,0.0,median,0.1,0
11,S14,S7,1804,accepted_in_agg,0.0,median,0.1,0
11,S10,S4,1798,accepted_in_agg,0.0,median,0.1,1
11,S17,S16,1800,accepted_in_agg,0.0,median,0.1,0
12,S4,S13,1796,accepted_in_agg,0.0,median,0.1,0
12,S9,S3,1795,accepted_in_agg,0.0,median,0.1,0
12,S3,S17,1796,accepted_in_agg,0.0,median,0.1,1
13,S11,S6,1797,accepted_in_agg,0.0,median,0.1,0
13,S10,S4,1795,accepted_in_agg,0.0,median,0.1,0
13,S17,S16,1804,accepted_in_agg,0.0,median,0.1,1
14,S9,S3,1796,accepted_in_agg,0.0,median,0.1,0
14,S4,S13,1801,accepted_in_agg,0.0,median,0.1,0
14,S3,S17,1806,accepted_in_agg,0.0,median,0.1,1
14,S16,S5,1802,accepted_in_agg,0.0,median,0.1,0
15,S11,S6,1804,accepted_in_agg,0.0,median,0.1,0
15,S17,S16,1802,accepted_in_agg,0.0,median,0.1,0
16,S10,S4,1802,accepted_in_agg,0.0,median,0.1,0
16,S14,S7,1803,accepted_in_agg,0.0,median,0.1,0
16,S9,S3,1798,accepted_in_agg,0.0,median,0.1,0
16,S17,S9,1800,accepted_in_agg,0.0,median,0.1,0
16,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
17,S3,S17,1798,accepted_in_agg,0.0,median,0.1,0
17,S4,S13,1802,accepted_in_agg,0.0,median,0.1,0
17,S11,S6,1804,accepted_in_agg,0.0,median,0.1,0
17,S16,S5,1802,accepted_in_agg,0.0,median,0.1,0
18,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
18,S17,S8,1805,accepted_in_agg,0.0,median,0.1,0
18,S17,S9,1800,accepted_in_agg,0.0,median,0.1,0
18,S17,S16,1803,accepted_in_agg,0.0,median,0.1,0
19,S3,S10,1802,accepted_in_agg,0.0,median,0.1,0
19,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
19,S14,S7,1804,accepted_in_agg,0.0,median,0.1,0
