t,src,dst,bytes,kind,action,cos,reason
1,S6,S14,1792,head,sent,,
1,S13,S3,1794,head,sent,,
1,S5,S11,1794,head,sent,,
1,S2,S4,1786,head,sent,,
1,S15,S16,1791,head,sent,,
1,S14,S6,1794,head,sent,,
1,S7,S14,1798,head,sent,,
1,S16,S5,1792,head,sent,,
1,S11,S14,1791,head,sent,,
1,S8,S2,1788,head,sent,,
1,S3,S13,1791,head,sent,,
1,S6,S14,1792,head,received,,
1,S6,S14,1792,head,buffered,0.0828707367181778,
1,S15,S16,1791,head,received,,
1,S15,S16,1791,head,drop_cos,-0.009793180972337723,cos<0.0
1,S7,S14,1798,head,received,,
1,S7,S14,1798,head,drop_cos,-0.016219673678278923,cos<0.0
1,S11,S14,1791,head,received,,
1,S11,S14,1791,head,buffered,0.030614187940955162,
1,S2,S4,1786,head,received,,
1,S2,S4,1786,head,drop_cos,-0.012108759954571724,cos<0.0
1,S13,S3,1794,head,received,,
1,S13,S3,1794,head,buffered,0.03299631550908089,
1,S3,S13,1791,head,received,,
1,S3,S13,1791,head,buffered,0.03299631550908089,
1,S8,S2,1788,head,received,,
1,S8,S2,1788,head,drop_cos,-0.04955613985657692,cos<0.0
1,S14,S6,1794,head,received,,
1,S14,S6,1794,head,buffered,0.0828707367181778,
1,S5,S11,1794,head,received,,
1,S5,S11,1794,head,buffered,0.024110639467835426,
1,S16,S5,1792,head,received,,
1,S16,S5,1792,head,buffered,0.0016354050021618605,
1,S17,S14,1795,head,sent,,
1,S17,S14,1795,head,received,,
1,S17,S14,1795,head,drop_cos,-0.04632347822189331,cos<0.0
2,S3,S11,1792,head,sent,,
2,S8,S3,1791,head,sent,,
2,S11,S10,1799,head,sent,,
2,S4,S6,1791,head,sent,,
2,S7,S2,1797,head,sent,,
2,S6,S17,1791,head,sent,,
2,S16,S15,1788,head,sent,,
2,S10,S3,1794,head,sent,,
2,S9,S16,1793,head,sent,,
2,S11,S10,1799,head,received,,
2,S11,S10,1799,head,buffered,0.10006407648324966,
2,S4,S6,1791,head,received,,
2,S4,S6,1791,head,drop_cos,-0.008214232511818409,cos<0.0
2,S16,S15,1788,head,received,,
2,S16,S15,1788,head,drop_cos,-0.008176084607839584,cos<0.0
2,S7,S2,1797,head,received,,
2,S7,S2,1797,head,buffered,0.036542221903800964,
2,S3,S11,1792,head,received,,
2,S3,S11,1792,head,drop_cos,-0.014342490583658218,cos<0.0
2,S6,S17,1791,head,received,,
2,S6,S17,1791,head,buffered,0.006924706511199474,
2,S10,S3,1794,head,received,,
2,S10,S3,1794,head,drop_cos,-0.04276369884610176,cos<0.0
2,S9,S16,1793,head,received,,
2,S9,S16,1793,head,drop_cos,-0.006224284414201975,cos<0.0
2,S8,S3,1791,head,received,,
2,S8,S3,1791,head,drop_cos,-0.06753931194543839,cos<0.0
2,S17,S9,1794,head,sent,,
2,S17,S9,1794,head,received,,
2,S17,S9,1794,head,buffered,0.028605109080672264,
3,S14,S7,1797,head,sent,,
3,S6,S4,1793,head,sent,,
3,S5,S7,1795,head,sent,,
3,S8,S9,1795,head,sent,,
3,S4,S16,1797,head,sent,,
3,S3,S6,1793,head,sent,,
3,S11,S2,1798,head,sent,,
3,S13,S7,1798,head,sent,,
3,S7,S6,1792,head,sent,,
3,S15,S4,1799,head,sent,,
3,S2,S4,1799,head,sent,,
3,S5,S7,1795,head,received,,
3,S5,S7,1795,head,buffered,0.006751217879354954,
3,S2,S4,1799,head,received,,
3,S2,S4,1799,head,drop_cos,-0.019738825038075447,cos<0.0
3,S3,S6,1793,head,received,,
3,S3,S6,1793,head,buffered,0.0006027617491781712,
3,S15,S4,1799,head,received,,
3,S15,S4,1799,head,buffered,0.12035783380270004,
3,S6,S4,1793,head,received,,
3,S6,S4,1793,head,drop_cos,-0.009951423853635788,cos<0.0
3,S11,S2,1798,head,received,,
3,S11,S2,1798,head,buffered,0.001495961332693696,
3,S8,S9,1795,head,received,,
3,S8,S9,1795,head,buffered,0.030253758653998375,
3,S7,S6,1792,head,received,,
3,S7,S6,1792,head,drop_cos,-0.041334521025419235,cos<0.0
3,S4,S16,1797,head,received,,
3,S4,S16,1797,head,buffered,0.027973946183919907,
3,S14,S7,1797,head,received,,
3,S14,S7,1797,head,drop_cos,-0.015103566460311413,cos<0.0
3,S13,S7,1798,head,received,,
3,S13,S7,1798,head,drop_cos,-0.02918309159576893,cos<0.0
4,S6,S4,1797,head,sent,,
4,S16,S7,1795,head,sent,,
4,S5,S7,1803,head,sent,,
4,S8,S9,1800,head,sent,,
4,S4,S16,1792,head,sent,,
4,S15,S4,1797,head,sent,,
4,S9,S5,1793,head,sent,,
4,S13,S7,1796,head,sent,,
4,S14,S7,1795,head,sent,,
4,S16,S7,1795,head,received,,
4,S16,S7,1795,head,buffered,0.3226669132709503,
4,S9,S5,1793,head,received,,
4,S9,S5,1793,head,drop_cos,-0.016954442486166954,cos<0.0
4,S5,S7,1803,head,received,,
4,S5,S7,1803,head,buffered,0.5736660361289978,
4,S15,S4,1797,head,received,,
4,S15,S4,1797,head,buffered,0.7341259121894836,
4,S4,S16,1792,head,received,,
4,S4,S16,1792,head,buffered,0.5044143199920654,
4,S8,S9,1800,head,received,,
4,S8,S9,1800,head,buffered,0.8071482181549072,
4,S13,S7,1796,head,received,,
4,S13,S7,1796,head,drop_cos,-0.046627551317214966,cos<0.0
4,S14,S7,1795,head,received,,
4,S14,S7,1795,head,drop_cos,-0.02599465660750866,cos<0.0
4,S6,S4,1797,head,received,,
4,S6,S4,1797,head,buffered,0.02706272527575493,
5,S13,S7,1795,head,sent,,
5,S14,S7,1795,head,sent,,
5,S3,S6,1800,head,sent,,
5,S2,S4,1797,head,sent,,
5,S8,S9,1798,head,sent,,
5,S15,S4,1798,head,sent,,
5,S4,S16,1792,head,sent,,
5,S5,S7,1799,head,sent,,
5,S11,S2,1794,head,sent,,
5,S9,S5,1789,head,sent,,
5,S10,S6,1799,head,sent,,
5,S3,S6,1800,head,received,,
5,S3,S6,1800,head,buffered,0.6228216886520386,
5,S14,S7,1795,head,received,,
5,S14,S7,1795,head,drop_cos,-0.029484853148460388,cos<0.0
5,S5,S7,1799,head,received,,
5,S5,S7,1799,head,buffered,0.8045088052749634,
5,S13,S7,1795,head,received,,
5,S13,S7,1795,head,drop_cos,-0.03451327607035637,cos<0.0
5,S9,S5,1789,head,received,,
5,S9,S5,1789,head,buffered,0.0066938577219843864,
5,S8,S9,1798,head,received,,
5,S8,S9,1798,head,buffered,0.9574549198150635,
5,S11,S2,1794,head,received,,
5,S11,S2,1794,head,buffered,0.6566622257232666,
5,S2,S4,1797,head,received,,
5,S2,S4,1797,head,drop_cos,-0.012092715129256248,cos<0.0
5,S10,S6,1799,head,received,,
5,S10,S6,1799,head,drop_cos,-0.013613133691251278,cos<0.0
5,S4,S16,1792,head,received,,
5,S4,S16,1792,head,buffered,0.7347901463508606,
5,S15,S4,1798,head,received,,
5,S15,S4,1798,head,buffered,0.846219003200531,
5,S17,S13,1790,head,sent,,
5,S17,S13,1790,head,received,,
5,S17,S13,1790,head,buffered,0.003974847495555878,
6,S3,S6,1798,head,sent,,
6,S9,S5,1797,head,sent,,
6,S8,S9,1804,head,sent,,
6,S11,S2,1800,head,sent,,
6,S4,S16,1791,head,sent,,
6,S10,S6,1798,head,sent,,
6,S7,S6,1794,head,sent,,
6,S2,S4,1795,head,sent,,
6,S15,S4,1798,head,sent,,
6,S13,S7,1798,head,sent,,
6,S5,S7,1793,head,sent,,
6,S11,S2,1800,head,received,,
6,S11,S2,1800,head,buffered,0.9188781976699829,
6,S5,S7,1793,head,received,,
6,S5,S7,1793,head,buffered,0.651102602481842,
6,S3,S6,1798,head,received,,
6,S3,S6,1798,head,buffered,0.8974692225456238,
6,S10,S6,1798,head,received,,
6,S10,S6,1798,head,drop_cos,-0.019294625148177147,cos<0.0
6,S13,S7,1798,head,received,,
6,S13,S7,1798,head,drop_cos,-0.08072607964277267,cos<0.0
6,S7,S6,1794,head,received,,
6,S7,S6,1794,head,drop_cos,-0.05933765694499016,cos<0.0
6,S15,S4,1798,head,received,,
6,S15,S4,1798,head,buffered,0.9621236324310303,
6,S9,S5,1797,head,received,,
6,S9,S5,1797,head,buffered,0.7124449014663696,
6,S2,S4,1795,head,received,,
6,S2,S4,1795,head,buffered,0.04257049784064293,
6,S8,S9,1804,head,received,,
6,S8,S9,1804,head,buffered,0.9825398325920105,
6,S4,S16,1791,head,received,,
6,S4,S16,1791,head,buffered,0.8097612261772156,
6,S17,S13,1795,head,sent,,
6,S17,S13,1795,head,received,,
6,S17,S13,1795,head,buffered,0.6013476252555847,
7,S15,S4,1797,head,sent,,
7,S16,S7,1798,head,sent,,
7,S14,S7,1800,head,sent,,
7,S4,S16,1796,head,sent,,
7,S9,S5,1797,head,sent,,
7,S6,S4,1791,head,sent,,
7,S2,S4,1793,head,sent,,
7,S10,S6,1796,head,sent,,
7,S11,S2,1806,head,sent,,
7,S3,S6,1800,head,sent,,
7,S5,S7,1789,head,sent,,
7,S8,S9,1804,head,sent,,
7,S8,S9,1804,head,received,,
7,S8,S9,1804,head,buffered,0.9880616664886475,
7,S3,S6,1800,head,received,,
7,S3,S6,1800,head,buffered,0.9583081007003784,
7,S10,S6,1796,head,received,,
7,S10,S6,1796,head,drop_cos,-0.019106721505522728,cos<0.0
7,S6,S4,1791,head,received,,
7,S6,S4,1791,head,buffered,0.06564964354038239,
7,S15,S4,1797,head,received,,
7,S15,S4,1797,head,buffered,0.9496372938156128,
7,S2,S4,1793,head,received,,
7,S2,S4,1793,head,buffered,0.25581473112106323,
7,S11,S2,1806,head,received,,
7,S11,S2,1806,head,buffered,0.9672120213508606,
7,S5,S7,1789,head,received,,
7,S5,S7,1789,head,buffered,0.6277983784675598,
7,S16,S7,1798,head,received,,
7,S16,S7,1798,head,buffered,0.10541152209043503,
7,S4,S16,1796,head,received,,
7,S4,S16,1796,head,buffered,0.9138944745063782,
7,S9,S5,1797,head,received,,
7,S9,S5,1797,head,buffered,0.9392839670181274,
7,S14,S7,1800,head,received,,
7,S14,S7,1800,head,drop_cos,-0.03993111476302147,cos<0.0
7,S17,S13,1795,head,sent,,
7,S17,S13,1795,head,received,,
7,S17,S13,1795,head,buffered,0.8753048777580261,
8,S2,S4,1790,head,sent,,
8,S4,S16,1792,head,sent,,
8,S6,S4,1799,head,sent,,
8,S13,S7,1798,head,sent,,
8,S5,S7,1788,head,sent,,
8,S15,S4,1804,head,sent,,
8,S7,S6,1803,head,sent,,
8,S16,S7,1785,head,sent,,
8,S10,S6,1799,head,sent,,
8,S14,S7,1798,head,sent,,
8,S8,S9,1800,head,sent,,
8,S9,S5,1804,head,sent,,
8,S14,S7,1798,head,received,,
8,S14,S7,1798,head,drop_cos,-0.028016697615385056,cos<0.0
8,S8,S9,1800,head,received,,
8,S8,S9,1800,head,buffered,0.9886564016342163,
8,S2,S4,1790,head,received,,
8,S2,S4,1790,head,buffered,0.3868417739868164,
8,S15,S4,1804,head,received,,
8,S15,S4,1804,head,buffered,0.8626169562339783,
8,S6,S4,1799,head,received,,
8,S6,S4,1799,head,buffered,0.26353999972343445,
8,S10,S6,1799,head,received,,
