t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S15,S13,1786,accepted_in_agg,0.0,median,0.1,0
1,S9,S4,1790,accepted_in_agg,0.0,median,0.1,0
1,S6,S14,1791,accepted_in_agg,0.0,median,0.1,0
1,S16,S5,1794,accepted_in_agg,0.0,median,0.1,0
1,S17,S15,1790,accepted_in_agg,0.0,median,0.1,0
1,S17,S2,1797,accepted_in_agg,0.0,median,0.1,0
2,S5,S15,1796,accepted_in_agg,0.0,median,0.1,0
2,S5,S17,1803,accepted_in_agg,0.0,median,0.1,0
2,S9,S6,1796,accepted_in_agg,0.0,median,0.1,0
2,S7,S2,1796,accepted_in_agg,0.0,median,0.1,0
2,S6,S11,1791,accepted_in_agg,0.0,median,0.1,0
2,S8,S10,1794,accepted_in_agg,0.0,median,0.1,0
3,S11,S4,1792,accepted_in_agg,0.0,median,0.1,0
3,S5,S15,1792,accepted_in_agg,0.0,median,0.1,0
3,S2,S3,1789,accepted_in_agg,0.0,median,0.1,1
3,S15,S2,1800,accepted_in_agg,0.0,median,0.1,0
4,S2,S3,1791,accepted_in_agg,0.0,median,0.1,0
4,S3,S7,1791,accepted_in_agg,0.0,median,0.1,0
4,S5,S15,1795,accepted_in_agg,0.0,median,0.1,0
4,S11,S4,1800,accepted_in_agg,0.0,median,0.1,0
4,S8,S14,1792,accepted_in_agg,0.0,median,0.1,0
4,S16,S5,1798,accepted_in_agg,0.0,median,0.1,0
5,S11,S4,1796,accepted_in_agg,0.0,median,0.1,0
5,S3,S7,1793,accepted_in_agg,0.0,median,0.1,0
5,S2,S3,1794,accepted_in_agg,0.0,median,0.1,0
5,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
5,S16,S5,1798,accepted_in_agg,0.0,median,0.1,0
5,S15,S2,1790,accepted_in_agg,0.0,median,0.1,1
6,S9,S8,1793,accepted_in_agg,0.0,median,0.1,0
6,S9,S10,1803,accepted_in_agg,0.0,median,0.1,0
6,S8,S6,1792,accepted_in_agg,0.0,median,0.1,0
6,S8,S14,1798,accepted_in_agg,0.0,median,0.1,0
7,S2,S3,1802,accepted_in_agg,0.0,median,0.1,0
7,S15,S2,1800,accepted_in_agg,0.0,median,0.1,0
7,S5,S15,1796,accepted_in_agg,0.0,median,0.1,1
7,S3,S7,1797,accepted_in_agg,0.0,median,0.1,0
7,S3,S17,1797,accepted_in_agg,0.0,median,0.1,0
7,S16,S5,1796,accepted_in_agg,0.0,median,0.1,0
7,S11,S4,1799,accepted_in_agg,0.0,median,0.1,1
8,S5,S15,1802,accepted_in_agg,0.0,median,0.1,0
8,S8,S14,1800,accepted_in_agg,0.0,median,0.1,0
8,S2,S3,1798,accepted_in_agg,0.0,median,0.1,0
8,S15,S2,1800,accepted_in_agg,0.0,median,0.1,0
8,S11,S4,1800,accepted_in_agg,0.0,median,0.1,0
8,S9,S8,1792,accepted_in_agg,0.0,median,0.1,1
8,S9,S10,1806,accepted_in_agg,0.0,median,0.1,1
8,S3,S7,1796,accepted_in_agg,0.0,median,0.1,0
8,S3,S17,1798,accepted_in_agg,0.0,median,0.1,0
9,S8,S6,1801,accepted_in_agg,0.0,median,0.1,0
9,S14,S16,1800,accepted_in_agg,0.0,median,0.1,0
9,S16,S5,1792,accepted_in_agg,0.0,median,0.1,0
10,S3,S7,1797,accepted_in_agg,0.0,median,0.1,0
10,S9,S10,1804,accepted_in_agg,0.0,median,0.1,0
10,S11,S4,1800,accepted_in_agg,0.0,median,0.1,0
11,S9,S8,1801,accepted_in_agg,0.0,median,0.1,0
11,S15,S2,1797,accepted_in_agg,0.0,median,0.1,0
11,S16,S5,1799,accepted_in_agg,0.0,median,0.1,0
11,S14,S16,1801,accepted_in_agg,0.0,median,0.1,1
11,S2,S3,1797,accepted_in_agg,0.0,median,0.1,0
11,S5,S15,1791,accepted_in_agg,0.0,median,0.1,0
11,S8,S14,1793,accepted_in_agg,0.0,median,0.1,1
12,S2,S3,1796,accepted_in_agg,0.0,median,0.1,0
12,S8,S6,1798,accepted_in_agg,0.0,median,0.1,0
