t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S9,S7,1791,accepted_in_agg,0.0,median,0.1,0
1,S11,S4,1786,accepted_in_agg,0.0,median,0.1,0
1,S8,S15,1796,accepted_in_agg,0.0,median,0.1,0
1,S8,S6,1789,accepted_in_agg,0.0,median,0.1,0
1,S16,S17,1787,accepted_in_agg,0.0,median,0.1,1
1,S5,S2,1788,accepted_in_agg,0.0,median,0.1,0
1,S17,S16,1789,accepted_in_agg,0.0,median,0.1,1
2,S10,S7,1791,accepted_in_agg,0.0,median,0.1,0
2,S16,S2,1786,accepted_in_agg,0.0,median,0.1,0
3,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
3,S8,S15,1789,accepted_in_agg,0.0,median,0.1,0
3,S14,S9,1802,accepted_in_agg,0.0,median,0.1,0
3,S14,S13,1792,accepted_in_agg,0.0,median,0.1,0
3,S16,S7,1798,accepted_in_agg,0.0,median,0.1,1
4,S9,S10,1793,accepted_in_agg,0.0,median,0.1,0
4,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
4,S8,S15,1794,accepted_in_agg,0.0,median,0.1,0
4,S14,S13,1797,accepted_in_agg,0.0,median,0.1,0
4,S14,S9,1799,accepted_in_agg,0.0,median,0.1,0
5,S9,S10,1790,accepted_in_agg,0.0,median,0.1,0
5,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
5,S15,S14,1794,accepted_in_agg,0.0,median,0.1,0
5,S14,S13,1799,accepted_in_agg,0.0,median,0.1,0
5,S16,S2,1797,accepted_in_agg,0.0,median,0.1,0
5,S16,S7,1796,accepted_in_agg,0.0,median,0.1,0
5,S16,S17,1799,accepted_in_agg,0.0,median,0.1,0
5,S8,S15,1791,accepted_in_agg,0.0,median,0.1,0
6,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
6,S9,S5,1798,accepted_in_agg,0.0,median,0.1,0
6,S9,S10,1793,accepted_in_agg,0.0,median,0.1,0
6,S15,S14,1792,accepted_in_agg,0.0,median,0.1,0
6,S8,S15,1790,accepted_in_agg,0.0,median,0.1,0
6,S16,S11,1795,accepted_in_agg,0.0,median,0.1,0
