t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
5,S16,S4,1799,accepted_in_agg,0.0,median,0.1,0
6,S17,S7,1792,accepted_in_agg,0.0,median,0.1,0
7,S15,S8,1802,accepted_in_agg,0.0,median,0.1,0
7,S17,S7,1796,accepted_in_agg,0.0,median,0.1,0
8,S15,S8,1801,accepted_in_agg,0.0,median,0.1,0
8,S17,S7,1800,accepted_in_agg,0.0,median,0.1,1
9,S15,S8,1796,accepted_in_agg,0.0,median,0.1,0
9,S17,S7,1792,accepted_in_agg,0.0,median,0.1,1
10,S15,S8,1799,accepted_in_agg,0.0,median,0.1,0
11,S14,S2,1801,accepted_in_agg,0.0,median,0.1,0
11,S4,S15,1792,accepted_in_agg,0.0,median,0.1,0
12,S14,S2,1801,accepted_in_agg,0.0,median,0.1,0
12,S4,S15,1800,accepted_in_agg,0.0,median,0.1,0
12,S15,S8,1802,accepted_in_agg,0.0,median,0.1,1
12,S17,S10,1803,accepted_in_agg,0.0,median,0.1,0
13,S13,S17,1800,accepted_in_agg,0.0,median,0.1,0
13,S15,S8,1801,accepted_in_agg,0.0,median,0.1,0
13,S4,S15,1804,accepted_in_agg,0.0,median,0.1,0
13,S5,S11,1802,accepted_in_agg,0.0,median,0.1,1
13,S16,S4,1792,accepted_in_agg,0.0,median,0.1,0
13,S17,S10,1804,accepted_in_agg,0.0,median,0.1,1
14,S5,S11,1801,accepted_in_agg,0.0,median,0.1,0
14,S14,S2,1796,accepted_in_agg,0.0,median,0.1,0
14,S15,S8,1796,accepted_in_agg,0.0,median,0.1,0
14,S8,S13,1795,accepted_in_agg,0.0,median,0.1,0
14,S4,S15,1798,accepted_in_agg,0.0,median,0.1,0
14,S16,S9,1802,accepted_in_agg,0.0,median,0.1,1
14,S16,S4,1805,accepted_in_agg,0.0,median,0.1,1
14,S17,S10,1804,accepted_in_agg,0.0,median,0.1,1
15,S6,S3,1796,accepted_in_agg,0.0,median,0.1,0
15,S14,S2,1802,accepted_in_agg,0.0,median,0.1,0
15,S15,S8,1797,accepted_in_agg,0.0,median,0.1,0
15,S5,S11,1803,accepted_in_agg,0.0,median,0.1,1
15,S8,S13,1791,accepted_in_agg,0.0,median,0.1,1
15,S13,S17,1797,accepted_in_agg,0.0,median,0.1,1
15,S16,S4,1804,accepted_in_agg,0.0,median,0.1,0
15,S17,S10,1805,accepted_in_agg,0.0,median,0.1,1
16,S4,S15,1802,accepted_in_agg,0.0,median,0.1,0
16,S15,S4,1804,accepted_in_agg,0.0,median,0.1,0
16,S16,S7,1799,accepted_in_agg,0.0,median,0.1,0
17,S15,S4,1806,accepted_in_agg,0.0,median,0.1,0
17,S11,S5,1803,accepted_in_agg,0.0,median,0.1,0
17,S13,S8,1801,accepted_in_agg,0.0,median,0.1,1
17,S7,S17,1797,accepted_in_agg,0.0,median,0.1,1
17,S16,S7,1797,accepted_in_agg,0.0,median,0.1,0
17,S17,S13,1799,accepted_in_agg,0.0,median,0.1,0
18,S7,S17,1805,accepted_in_agg,0.0,median,0.1,1
18,S8,S15,1804,accepted_in_agg,0.0,median,0.1,0
18,S13,S8,1797,accepted_in_agg,0.0,median,0.1,0
18,S11,S5,1798,accepted_in_agg,0.0,median,0.1,0
19,S17,S13,1803,accepted_in_agg,0.0,median,0.1,0
19,S8,S15,1800,accepted_in_agg,0.0,median,0.1,0
20,S7,S17,1802,accepted_in_agg,0.0,median,0.1,1
20,S11,S5,1802,accepted_in_agg,0.0,median,0.1,0
20,S13,S8,1794,accepted_in_agg,0.0,median,0.1,0
