t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S5,S7,1787,accepted_in_agg,0.0,median,0.1,0
1,S5,S15,1787,accepted_in_agg,0.0,median,0.1,0
1,S4,S11,1786,accepted_in_agg,0.0,median,0.1,1
1,S2,S8,1791,accepted_in_agg,0.0,median,0.1,0
1,S2,S13,1789,accepted_in_agg,0.0,median,0.1,0
1,S8,S5,1796,accepted_in_agg,0.0,median,0.1,1
1,S13,S6,1792,accepted_in_agg,0.0,median,0.1,0
1,S17,S2,1790,accepted_in_agg,0.0,median,0.1,0
2,S13,S6,1792,accepted_in_agg,0.0,median,0.1,0
2,S16,S14,1785,accepted_in_agg,0.0,median,0.1,0
2,S15,S5,1793,accepted_in_agg,0.0,median,0.1,0
2,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
2,S17,S2,1795,accepted_in_agg,0.0,median,0.1,0
3,S7,S4,1803,accepted_in_agg,0.0,median,0.1,0
3,S3,S10,1799,accepted_in_agg,0.0,median,0.1,0
4,S3,S10,1799,accepted_in_agg,0.0,median,0.1,0
4,S11,S13,1788,accepted_in_agg,0.0,median,0.1,0
4,S7,S4,1795,accepted_in_agg,0.0,median,0.1,0
5,S7,S4,1796,accepted_in_agg,0.0,median,0.1,0
5,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
5,S11,S6,1795,accepted_in_agg,0.0,median,0.1,0
5,S11,S13,1785,accepted_in_agg,0.0,median,0.1,0
6,S11,S13,1789,accepted_in_agg,0.0,median,0.1,0
6,S11,S6,1799,accepted_in_agg,0.0,median,0.1,0
6,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
6,S7,S4,1794,accepted_in_agg,0.0,median,0.1,0
6,S13,S8,1793,accepted_in_agg,0.0,median,0.1,0
7,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
7,S13,S8,1795,accepted_in_agg,0.0,median,0.1,0
7,S4,S3,1803,accepted_in_agg,0.0,median,0.1,0
7,S16,S5,1786,accepted_in_agg,0.0,median,0.1,1
7,S11,S6,1800,accepted_in_agg,0.0,median,0.1,0
7,S11,S13,1802,accepted_in_agg,0.0,median,0.1,0
7,S7,S4,1792,accepted_in_agg,0.0,median,0.1,0
8,S13,S8,1789,accepted_in_agg,0.0,median,0.1,0
8,S11,S6,1805,accepted_in_agg,0.0,median,0.1,0
8,S11,S13,1793,accepted_in_agg,0.0,median,0.1,0
8,S3,S10,1802,accepted_in_agg,0.0,median,0.1,0
8,S4,S3,1796,accepted_in_agg,0.0,median,0.1,1
8,S7,S4,1799,accepted_in_agg,0.0,median,0.1,0
8,S16,S7,1799,accepted_in_agg,0.0,median,0.1,0
8,S16,S5,1795,accepted_in_agg,0.0,median,0.1,0
9,S3,S10,1807,accepted_in_agg,0.0,median,0.1,0
9,S11,S6,1802,accepted_in_agg,0.0,median,0.1,0
9,S11,S13,1799,accepted_in_agg,0.0,median,0.1,0
9,S13,S8,1789,accepted_in_agg,0.0,median,0.1,0
9,S16,S11,1790,accepted_in_agg,0.0,median,0.1,0
9,S16,S7,1794,accepted_in_agg,0.0,median,0.1,0
10,S4,S3,1804,accepted_in_agg,0.0,median,0.1,1
10,S11,S6,1802,accepted_in_agg,0.0,median,0.1,0
10,S11,S13,1801,accepted_in_agg,0.0,median,0.1,0
10,S13,S8,1798,accepted_in_agg,0.0,median,0.1,0
10,S3,S10,1805,accepted_in_agg,0.0,median,0.1,0
10,S7,S4,1798,accepted_in_agg,0.0,median,0.1,0
10,S16,S11,1797,accepted_in_agg,0.0,median,0.1,0
10,S16,S7,1799,accepted_in_agg,0.0,median,0.1,0
10,S16,S5,1800,accepted_in_agg,0.0,median,0.1,0
10,S10,S16,1802,accepted_in_agg,0.0,median,0.1,0
11,S11,S13,1796,accepted_in_agg,0.0,median,0.1,0
11,S11,S6,1802,accepted_in_agg,0.0,median,0.1,0
11,S13,S8,1795,accepted_in_agg,0.0,median,0.1,0
11,S7,S4,1804,accepted_in_agg,0.0,median,0.1,0
11,S10,S16,1796,accepted_in_agg,0.0,median,0.1,1
11,S10,S14,1804,accepted_in_agg,0.0,median,0.1,1
12,S10,S3,1806,accepted_in_agg,0.0,median,0.1,0
12,S13,S11,1797,accepted_in_agg,0.0,median,0.1,0
12,S11,S16,1805,accepted_in_agg,0.0,median,0.1,0
13,S11,S16,1799,accepted_in_agg,0.0,median,0.1,0
13,S3,S4,1800,accepted_in_agg,0.0,median,0.1,1
13,S8,S13,1795,accepted_in_agg,0.0,median,0.1,1
13,S4,S7,1795,accepted_in_agg,0.0,median,0.1,0
13,S16,S10,1796,accepted_in_agg,0.0,median,0.1,1
14,S8,S13,1804,accepted_in_agg,0.0,median,0.1,0
14,S2,S9,1801,accepted_in_agg,0.0,median,0.1,0
14,S10,S3,1807,accepted_in_agg,0.0,median,0.1,0
14,S13,S11,1791,accepted_in_agg,0.0,median,0.1,0
14,S3,S4,1797,accepted_in_agg,0.0,median,0.1,1
14,S4,S7,1799,accepted_in_agg,0.0,median,0.1,0
15,S2,S9,1803,accepted_in_agg,0.0,median,0.1,0
15,S10,S3,1799,accepted_in_agg,0.0,median,0.1,0
15,S15,S2,1794,accepted_in_agg,0.0,median,0.1,0
15,S11,S16,1797,accepted_in_agg,0.0,median,0.1,1
15,S4,S7,1797,accepted_in_agg,0.0,median,0.1,1
15,S16,S10,1797,accepted_in_agg,0.0,median,0.1,0
16,S3,S4,1801,accepted_in_agg,0.0,median,0.1,1
