pca_1,pca_2,pca_3,pca_4,label
0.6529390254731142,-0.14950846659857028,0.049703963639645576,-0.10772360433030204,0
0.5960841353875692,-0.16418704332697487,0.05838977828376812,-0.16609059696403683,0
0.5852880031733704,-0.1805727899447784,0.049162994345584965,-0.17269498251194526,0
0.41874703045117956,-0.23714781124011589,0.06609475302554152,-0.2855433602075785,0
0.1779941854517489,-0.16928157224347604,0.1637791498336133,-0.46357019591349896,0
-0.029580739753768084,-0.16005675764619706,0.22791488498056778,-0.5935806884809205,0
0.21123245219197845,-0.1763586873470934,0.13255788108617556,-0.42518569020169406,0
0.6236789590770359,-0.09164402755546423,0.09093992007067164,-0.12966033125238713,0
0.6437822825124372,-0.1644914270088297,0.04897710894042989,-0.11126697170540478,0
0.636384711957522,-0.15857175622057523,0.04752011787348065,-0.11823636299595236,0
0.6249839688437983,-0.17747038432922232,0.04327603054956447,-0.12515281675883316,0
0.6607283586708405,-0.13323408300717537,0.05093544156825586,-0.10415665212499198,0
0.6419442938771027,-0.1762208303244211,0.10687531633309882,-0.07340248745024552,0
0.6328829168670781,-0.15502608717541605,0.06727093761450154,-0.08996323594377231,0
0.6188614870290328,-0.17305894606685687,0.05339351525781677,-0.10348485244043526,0
0.6281162371649242,-0.15586100254989585,0.0534432364759575,-0.1014456949624134,0
0.6183351628278438,-0.17457358149640909,0.046630343480669245,-0.10748193294765751,0
0.6158610159568451,-0.15454009200269364,0.04416540742692576,-0.09507531523346602,0
0.611032941044396,-0.17163193307864147,0.036583656668479625,-0.0974308525518528,0
0.6136280536181818,-0.1576555806945966,0.04294837172538035,-0.0972547420681768,0
0.6076157447783148,-0.1766413369475028,0.03453699353113848,-0.10044787147346723,0
0.6118200655184057,-0.15670697757857097,0.04231632387057305,-0.09985143979289668,0
0.6087964539494657,-0.17866805257663224,0.029710583949333347,-0.10133271834796326,0
0.6083756218110523,-0.15008197717177235,0.04566381356480492,-0.10385260830440951,0
0.6142795845027634,-0.19546536256507913,0.017907601534043416,-0.09643767102990569,0
0.6645393380081599,-0.12618659738914773,0.0486503300875234,-0.08376327919211513,0
0.651254962263956,-0.08689502768234465,0.07880520566909516,-0.09522564061264993,0
0.6841100294677855,-0.12944013474706964,0.04615197642387525,-0.06947791596105979,0
0.5978609590987342,-0.1343459319573272,0.056979767603067666,-0.1320179383350059,0
0.45527551766647656,-0.21179860402325038,0.04313518477837519,-0.22947220892996528,0
0.19037918817303148,-0.18733789048747987,0.1286288153999428,-0.4204128146774981,0
0.13707886423712262,-0.1591754037208639,0.15957229497764758,-0.4607992614701382,0
0.32204788973686954,-0.27348699358699186,0.040884512057537126,-0.3211727170028757,0
0.5072500038855077,-0.1593274986529377,0.06406700979130231,-0.215382971047467,0
0.5859847207556844,-0.1348022315163837,0.07071272985840055,-0.15491400701319097,0
0.6569621117075654,-0.1356192267152097,0.055910789475215716,-0.10641332319688784,0
0.6503469360004644,-0.14192272158650351,0.04843930938358432,-0.11200584270123981,0
0.6254637238404902,-0.16395216477700303,0.03572275155462856,-0.10946295958032115,0
0.6454066894776384,-0.09541909349608248,0.06970268551450343,-0.09993545661277997,0
0.6566011676273944,-0.14122723313104568,0.045166877005300476,-0.08828884800268,0
0.608896598938496,-0.17334845560864218,0.03765261364823619,-0.12125011734552749,0
0.5818962242410479,-0.18740074545051483,0.03171731146992296,-0.1402138450771357,0
0.5388679335062012,-0.18790866581246513,0.04125993074904882,-0.16953229619466914,0
0.5536214330827188,-0.19187792044895377,0.04302585931174707,-0.15489492490858503,0
0.5620721228825857,-0.18325023375218258,0.04258907192634537,-0.15255218148465943,0
0.5497418960723546,-0.18844516060203018,0.03201656230514521,-0.1446460971580935,0
0.5479201303867671,-0.18352838207262598,0.03362261058421295,-0.14656490414038165,0
0.5501976322788942,-0.18598363276858973,0.03018652419842638,-0.14579350892681497,0
0.5484035066155869,-0.18047173021208782,0.032613758969575024,-0.14763069177151195,0
