chest_ACC_1,chest_ACC_2,chest_ACC_3,chest_ECG_1,chest_EMG_1,chest_EDA_1,chest_TEMP_1,chest_RESP_1,wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.8883852731554399,0.0838314039294723,-0.1946337889527619,0.07121737199113276,-0.0024077772218299024,0.7366205578177248,33.879166,1.2653984728994847,23.694303005436648,0.9371757082222437,58.50682912799368,-82.16976873008059,0.3735190000000001,33.25000000000003,1
0.8862569350687474,0.08505399194150023,-0.19008709839939067,-4.31048676880823e-05,-0.0018407439166785984,0.7342554316132845,33.88125,2.475799179376922,33.52368894554146,5.0500716677200455,51.8686702431638,144.1446525393528,0.37479799999999985,33.23000000000001,1
0.8861918216113609,0.08438997706984253,-0.19435501777847866,-0.015527644125422688,-0.00255483149515,0.7348648495827539,33.87759,3.889517367144671,37.18071384910995,5.268111706496125,51.761378672502154,-8.643345685905974,0.37351900000000027,33.23000000000001,1
0.8860479400156495,0.08433318827448054,-0.19559067912020592,0.04524451280231988,-0.0017499853631313992,0.7343806044636862,33.878403,4.930420010194846,52.30031054055231,1.242752332953884,33.810541141943354,4.449116544515361,0.3760770000000004,33.23000000000001,1
0.8883994822328852,0.08654110671115495,-0.19085293971255327,-0.060933184959558136,-0.0021656141015740727,0.7347685348688433,33.875725,4.76639520401953,60.78041396671831,6.768972109186543,-0.6676061532929627,2.9933853242942923,0.3722400000000005,33.23000000000002,1
0.8849546655850613,0.08270204638588219,-0.19707641420022032,0.05396244187819376,-0.0020819141916863324,0.7360009671633478,33.87623,3.5832612821765086,64.6702221213909,-0.08898882426614843,-27.94308955283351,77.08798427108155,0.3645649999999997,33.25000000000003,1
0.8868550230217663,0.08231314248638098,-0.2031615090504992,-0.012487017540126065,-0.0018023720703685675,0.7360282894131902,33.88112,1.9473732805042625,62.53170071854424,9.038035057325871,6.041949005915097,33.350982668369156,0.3671230000000002,33.25000000000002,1
0.8822640710119231,0.07973889202981616,-0.21068952299556193,-0.109479252713366,-0.0019286565295875253,0.7322304290626188,33.876553,0.2695724935453764,22.28046519180284,7.951510949708838,51.98290836265571,33.117393882088386,0.4042190000000004,33.250000000000014,1
0.8837105934211279,0.08841488692737826,-0.21419319770604156,0.1227376152440071,-0.002313776454559578,0.7381942663951033,33.882145,-1.1770439653007612,24.56218987504963,-1.0510236644038184,57.98083850231598,-18.258136758018683,0.3811940000000003,33.25000000000003,1
0.8848944064654415,0.08625891011399602,-0.21102543884431121,-0.04355690106095003,-0.0019250815650465438,0.7319564142795751,33.8757,-2.2495729883407303,27.470683859378354,2.334762138558209,57.36618271618091,-69.987449726929,0.38119399999999964,33.25000000000002,1
