chest_ACC_1,chest_ACC_2,chest_ACC_3,chest_ECG_1,chest_EMG_1,chest_EDA_1,chest_TEMP_1,chest_RESP_1,wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.9120106392807145,-0.023797815151567134,0.009214016991583364,0.06356934672757013,-0.003028118368945636,2.3782891100252064,32.818882,2.1561061005494797,62.80020540521493,17.09475265440501,14.98895865167736,31.668177026275917,8.959934000000002,34.78999999999999,1
0.9159714027004426,0.002125160423228165,-0.03510372377722875,-0.04956670989961393,-0.002836192968915894,2.3767312652921797,32.8192,6.04246728048129,57.475331709178,1.167978068184559,27.600318066130075,31.502253297112837,8.885738,34.78999999999999,1
0.9129299969299318,-0.05122238855974855,0.006848486952531782,0.04496233024541354,-0.003221360156543394,2.377135672186219,32.819286,6.877804144924682,54.03373483452513,14.900464173091422,31.668753092910002,223.32460521812953,8.837127000000006,34.79,1
0.9223563288597221,-0.052641079810317744,0.011166395447489149,0.017424405005343375,-0.0027124841834119504,2.3771381533209186,32.822926,4.436807474515657,39.4060825350311,23.067738509748256,44.22923735703005,-430.53769904515497,8.807704000000001,34.79,1
0.91846422381537,-0.06279949431453637,0.01306190495533104,-0.0801923502177254,-0.003458779693081304,2.3766629671815553,32.824184,1.284008476087715,14.280212652406112,14.583728056535024,58.959520376563404,-40.22654519223765,8.879342000000001,34.79,1
0.917969148811246,-0.052151777870497594,-0.011783594725370815,0.060194470221955024,-0.0027634014393521063,2.3747425694757327,32.82254,-1.4122221337752079,34.26794693422732,9.304096801638618,53.52449518227676,37.93078227423356,9.087860000000001,34.79,1
0.9093093598157558,-0.08357021037975336,-0.030725951108277527,-0.014143759644804545,-0.0027943853244277337,2.3764129474037112,32.82203,-3.7429023820649787,10.154273261784416,16.399688036822983,56.71503813712498,-114.29606469993506,9.165894000000002,34.79,1
0.9181119771884385,-0.08462115335283737,-0.05881030464830954,-0.07467433590928083,-0.003201145300507036,2.3744108499907792,32.819756,-5.12996251872881,20.120729946702735,15.370585924332097,59.31447990855996,221.8281560550712,9.081464000000002,34.79,1
0.9130331544569065,-0.09471173635840446,-0.03732852500161104,0.05775766382643334,-0.003332120026905647,2.376250136807767,32.822124,-4.384602434381406,37.60812560328034,18.611270535911128,49.290160669832055,166.43664999128697,9.039248000000006,34.790000000000006,1
0.9174519806647761,-0.10163934344646015,-0.03730881346434585,0.00631307861211273,-0.003255814127302911,2.375840290800514,32.820602,-1.4277227611754517,30.033671844792757,13.167801777268394,56.460163292101925,84.37675405333525,9.092977000000003,34.790000000000006,1
0.9111490688903092,-0.1095845225354172,-0.031072948265422794,-0.04576831164683627,-0.0034554163177297603,2.376512136319843,32.820026,2.297242928230024,49.01577915652449,20.19598057346626,37.08441745035654,-84.43134487155842,9.100652000000002,34.809999999999995,1
0.9182375604405136,-0.10907991403993061,-0.028695069269196526,0.07502154948405285,-0.0032253605021118664,2.3752213546703262,32.8204,4.718504602776721,31.44852480619037,12.99596617404696,47.88435325939552,-116.10906243065442,9.014942,34.809999999999995,1
0.9114111576472163,-0.10540019275262803,-0.03773316415260646,-0.0421157549881666,-0.0030459298292013896,2.377737832699337,32.821274,4.246994035511688,37.150101320744845,18.970369009794425,47.87663682597278,197.80887501884789,8.963772000000002,34.81000000000002,1
0.9178446707586976,-0.10455252598637005,-0.05327118683577965,-0.010939119854259605,-0.0032439762217254613,2.3735569133897676,32.819736,1.9189141226901114,29.66874393832872,17.885951113101576,56.52994153637271,103.08300206552396,9.020059999999999,34.81000000000002,1
0.9127911290114837,-0.11443044978185869,-0.038739660422343586,0.05929052117830386,-0.003291882483655173,2.3745248554375302,32.817875,-0.5423935611441087,28.206939520203687,13.971215515534956,53.635661723938256,-153.94874255808097,9.082743000000002,34.789999999999985,1
0.9167455956999276,-0.11805514618456237,-0.040871648008473545,-0.061705959317344995,-0.0034542453905479008,2.3728905091070693,32.81732,-2.008303557562201,28.660615785645593,13.342588205580283,56.09869279646134,-20.099325307632093,9.089139000000003,34.789999999999985,1
0.915619348252121,-0.11260941309954016,-0.03172417198479145,0.03588892702507965,-0.0030220772383992823,2.374842718225841,32.819542,-2.592466137276684,29.834253213849465,13.91376029157381,52.028922987905254,100.1533183308016,9.080184000000001,34.79,1
0.9164739579079292,-0.11843219653138103,-0.04752338244649351,0.023744265025402528,-0.0029916049146103798,2.3728774482424733,32.8172,-2.569929314354432,34.72335566764494,11.952300090605894,52.39334994486607,-17.253281047357873,9.082743,34.79,1
0.9127420283146479,-0.10865923714656067,-0.044741814487467266,-0.07684609103906406,-0.002936190545896188,2.3753697998763275,32.817444,-1.3885533776470576,38.53214351448705,11.230516345179533,48.06614694113706,-199.41356831691593,9.082743,34.790000000000006,1
0.9112120014391871,-0.10334527472584383,-0.04596179144277356,0.05526273620046213,-0.003341740522291272,2.3731740038502354,32.817955,1.006634280560386,33.11051332919862,9.574259616289195,53.24279255313738,-37.97868791378296,9.072508999999997,34.790000000000006,1
0.9102751357951695,-0.08747103346524744,-0.012707732104617394,0.00332179286822023,-0.00334791312747035,2.375285689820126,32.81805,3.5282408401870886,35.01999441804574,11.408449581437457,54.488054737905344,113.32680244799734,9.089139000000003,34.79000000000002,1
0.9065342196887874,-0.04549476102868377,-0.02386079224832793,-0.029077915715784275,-0.003456616246359532,2.3704008512512904,32.817955,4.832242604632494,34.38677045884672,30.495709064498232,47.216606409322615,153.6872798136027,9.086580000000003,34.79000000000002,1
0.9255145303186777,0.06856966223912535,0.02040791755014107,0.06394017394207499,-0.0032094595114848406,2.3756604744235634,32.817257,3.583287384854054,42.00472882486216,2.5860729489538836,34.9003913330455,-98.73611553382082,9.05332,34.81,1
0.8964934499106242,0.14273756573317756,0.1613019734220945,-0.04400506446916906,-0.002988090933824606,2.3742850925857213,32.81635,0.6226441039098469,62.02001631110849,-1.5951714835089694,43.77963946697614,0.7201183721142894,8.967609999999999,34.81,1
0.9000711703980504,0.0902947526151446,-0.010767462857132796,-0.023202816086617756,-0.0031839567756778253,2.372934098231011,32.81713,-2.6896231929565726,53.72188236860965,10.863608555383005,25.17853503078783,38.48851813801385,8.958654999999998,34.81000000000001,1
0.892391820082997,0.06067402982549015,-0.14581552600567707,0.06570570774867708,-0.0031699805135848775,2.36510881537715,32.820026,-5.104774378156646,26.869454409560234,26.964007165721494,42.79403417991668,-82.4703273680554,8.974007,34.81000000000001,1
0.8929929179643928,0.008105311276055084,-0.25538355188655487,-0.02371178759591914,-0.0031135887552040695,2.3715335587518456,32.820847,-5.410800368556393,45.186419033665636,28.385862901246565,36.39163470912216,-82.59355011199199,8.936908000000004,34.79000000000002,1
0.8558151427566233,-0.1121154969846417,-0.3251147755738011,0.0387453222704472,-0.0026370221735872493,2.3737892998597183,32.820793,-3.566873473742177,28.710366181649054,21.722280481591586,54.69482327030235,52.910423438230076,8.940745000000003,34.79000000000002,1
0.8373525007003588,-0.12559740632749386,-0.38591813790980534,0.028818120986035634,-0.0028289847190211665,2.3705695929110977,32.82042,0.7537681812922835,11.241115906756464,9.141635922914887,59.23896720155135,-59.441119877162386,8.958654999999998,34.79000000000002,1
0.8396928184298671,-0.13783696112145902,-0.38902736871717547,-0.07805332568184047,-0.0032368736909076583,2.3711824324267905,32.81881,8.209025237433911,21.764946992471206,11.74668065470276,62.11065059072926,259.6443733780134,9.103209999999994,34.79000000000002,1
0.833528567158223,-0.142248876143889,-0.40203566448337014,0.035584043370761646,-0.0034347250156641263,2.37758642028298,32.8219,13.517787542475508,20.3296436678972,6.352973293860345,60.97233773772449,38.10227459408551,9.076345999999997,34.78999999999999,1
0.8351303594309349,-0.13322862603369812,-0.3959005689824048,-0.010973315022678374,-0.0036910901427495064,2.3776211940306884,32.820576,14.619969387452166,19.61280242789491,5.29239513226293,58.4870549363389,-364.466444156945,8.940745000000003,34.78999999999999,1
0.8348182823948423,-0.11745821923114838,-0.40580253173717,-0.07271749378145044,-0.0030863599940339002,2.378862203359431,32.8226,12.907016252667768,20.0651808420432,5.464178692632158,60.24697658210572,-76.42983806631003,8.871665999999998,34.789999999999985,1
0.8385961361777936,-0.11808379413867359,-0.3929782157713274,0.0630448424507788,-0.00301892384212338,2.3782287511607536,32.821606,9.679997741058292,19.70150148471942,4.492437407953699,59.197934614035766,-42.607366822398184,8.839684000000005,34.789999999999985,1
0.8382899885530448,-0.12093554713077516,-0.3933757962590765,-0.029729374124106322,-0.002927535121405845,2.3797485532688145,32.82236,7.017081459287109,20.262854585150713,5.037099555947252,59.401058298246575,55.74586959419392,8.817938,34.79,1
0.842741092722193,-0.1183932468133091,-0.38284347104332433,-0.016518410079498017,-0.003096678953067615,2.3774788228433024,32.82163,5.253708806943749,19.56292864841965,3.5752798391368747,59.753594951726946,77.12476249678436,8.808982999999998,34.79,1
0.8418873243661098,-0.11567703127852809,-0.3791283449523671,0.06628410151969232,-0.0032158135948451416,2.3780123102154582,32.822487,3.9681260467129253,20.378542484717123,4.4754657237819115,58.922198775935115,13.359451850448226,8.798749,34.790000000000006,1
0.8507918382028592,-0.11118937709745826,-0.3683615776583075,-0.04920940815924201,-0.003395134020241457,2.377584509954276,32.823277,2.8974107316674025,19.597608523427972,3.4618395633470525,60.03467659776935,31.31743179212221,8.789794,34.790000000000006,1
0.8477633158162735,-0.11091716034933409,-0.36457616527207776,0.024554092205885582,-0.0034397865983686864,2.3777915796834552,32.82491,1.4839597406324752,20.409930715241313,4.674781332788721,58.52568718338783,25.43079380656849,8.769326000000001,34.789999999999985,1
0.8500926982809001,-0.10794472794008718,-0.3599734737159551,0.03243660667316933,-0.0029512151598043708,2.3780442081517883,32.823395,-0.038053728165649926,20.107274649929902,2.5786617249997668,62.67729830907354,-8.707550463330083,8.764209,34.789999999999985,1
