t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S7,S4,1789,accepted_in_agg,0.0,median,0.1,0
1,S3,S11,1789,accepted_in_agg,0.0,median,0.1,1
1,S16,S2,1783,accepted_in_agg,0.0,median,0.1,0
1,S16,S6,1784,accepted_in_agg,0.0,median,0.1,0
1,S5,S13,1790,accepted_in_agg,0.0,median,0.1,0
1,S10,S5,1784,accepted_in_agg,0.0,median,0.1,0
1,S10,S8,1791,accepted_in_agg,0.0,median,0.1,0
1,S11,S14,1789,accepted_in_agg,0.0,median,0.1,0
1,S9,S10,1788,accepted_in_agg,0.0,median,0.1,0
2,S2,S15,1788,accepted_in_agg,0.0,median,0.1,0
2,S10,S16,1795,accepted_in_agg,0.0,median,0.1,0
3,S13,S5,1799,accepted_in_agg,0.0,median,0.1,0
4,S2,S16,1794,accepted_in_agg,0.0,median,0.1,0
5,S13,S5,1799,accepted_in_agg,0.0,median,0.1,0
6,S2,S16,1797,accepted_in_agg,0.0,median,0.1,0
7,S13,S5,1799,accepted_in_agg,0.0,median,0.1,0
8,S2,S16,1793,accepted_in_agg,0.0,median,0.1,0
10,S13,S5,1802,accepted_in_agg,0.0,median,0.1,0
10,S2,S16,1798,accepted_in_agg,0.0,median,0.1,1
13,S13,S5,1798,accepted_in_agg,0.0,median,0.1,0
14,S2,S16,1799,accepted_in_agg,0.0,median,0.1,0
16,S2,S16,1800,accepted_in_agg,0.0,median,0.1,0
16,S13,S5,1801,accepted_in_agg,0.0,median,0.1,0
18,S13,S3,1797,accepted_in_agg,0.0,median,0.1,0
18,S2,S16,1801,accepted_in_agg,0.0,median,0.1,0
19,S13,S3,1805,accepted_in_agg,0.0,median,0.1,0
19,S13,S5,1807,accepted_in_agg,0.0,median,0.1,0
21,S2,S16,1796,accepted_in_agg,0.0,median,0.1,0
21,S7,S13,1802,accepted_in_agg,0.0,median,0.1,1
21,S13,S3,1800,accepted_in_agg,0.0,median,0.1,0
23,S13,S5,1805,accepted_in_agg,0.0,median,0.1,0
23,S13,S3,1801,accepted_in_agg,0.0,median,0.1,0
23,S13,S17,1799,accepted_in_agg,0.0,median,0.1,0
23,S7,S13,1800,accepted_in_agg,0.0,median,0.1,1
25,S13,S3,1799,accepted_in_agg,0.0,median,0.1,0
25,S2,S16,1798,accepted_in_agg,0.0,median,0.1,0
25,S7,S14,1800,accepted_in_agg,0.0,median,0.1,0
26,S7,S13,1796,accepted_in_agg,0.0,median,0.1,1
26,S13,S5,1794,accepted_in_agg,0.0,median,0.1,0
27,S7,S14,1801,accepted_in_agg,0.0,median,0.1,0
27,S13,S17,1806,accepted_in_agg,0.0,median,0.1,1
27,S2,S16,1797,accepted_in_agg,0.0,median,0.1,0
28,S13,S3,1798,accepted_in_agg,0.0,median,0.1,0
28,S13,S5,1803,accepted_in_agg,0.0,median,0.1,0
28,S7,S13,1795,accepted_in_agg,0.0,median,0.1,1
30,S2,S16,1798,accepted_in_agg,0.0,median,0.1,0
30,S13,S3,1799,accepted_in_agg,0.0,median,0.1,0
30,S13,S5,1799,accepted_in_agg,0.0,median,0.1,0
31,S13,S17,1801,accepted_in_agg,0.0,median,0.1,1
32,S7,S13,1801,accepted_in_agg,0.0,median,0.1,0
32,S7,S14,1801,accepted_in_agg,0.0,median,0.1,0
32,S13,S5,1803,accepted_in_agg,0.0,median,0.1,0
32,S2,S16,1805,accepted_in_agg,0.0,median,0.1,0
33,S13,S3,1797,accepted_in_agg,0.0,median,0.1,0
34,S7,S13,1797,accepted_in_agg,0.0,median,0.1,1
34,S2,S16,1796,accepted_in_agg,0.0,median,0.1,0
35,S13,S5,1799,accepted_in_agg,0.0,median,0.1,0
35,S13,S17,1796,accepted_in_agg,0.0,median,0.1,0
35,S7,S14,1802,accepted_in_agg,0.0,median,0.1,0
36,S7,S13,1799,accepted_in_agg,0.0,median,0.1,1
36,S2,S16,1798,accepted_in_agg,0.0,median,0.1,0
37,S13,S5,1802,accepted_in_agg,0.0,median,0.1,0
37,S13,S17,1795,accepted_in_agg,0.0,median,0.1,0
37,S7,S14,1794,accepted_in_agg,0.0,median,0.1,0
38,S7,S14,1799,accepted_in_agg,0.0,median,0.1,1
38,S13,S17,1800,accepted_in_agg,0.0,median,0.1,0
38,S13,S3,1800,accepted_in_agg,0.0,median,0.1,0
39,S13,S5,1797,accepted_in_agg,0.0,median,0.1,0
40,S9,S15,1798,accepted_in_agg,0.0,median,0.1,0
40,S7,S13,1792,accepted_in_agg,0.0,median,0.1,0
40,S13,S3,1799,accepted_in_agg,0.0,median,0.1,0
40,S13,S5,1801,accepted_in_agg,0.0,median,0.1,0
41,S16,S2,1799,accepted_in_agg,0.0,median,0.1,0
42,S15,S9,1805,accepted_in_agg,0.0,median,0.1,0
42,S13,S7,1794,accepted_in_agg,0.0,median,0.1,0
42,S5,S13,1796,accepted_in_agg,0.0,median,0.1,0
43,S15,S9,1804,accepted_in_agg,0.0,median,0.1,0
43,S16,S2,1801,accepted_in_agg,0.0,median,0.1,0
44,S15,S9,1801,accepted_in_agg,0.0,median,0.1,0
44,S13,S7,1800,accepted_in_agg,0.0,median,0.1,0
45,S5,S13,1793,accepted_in_agg,0.0,median,0.1,0
46,S13,S7,1798,accepted_in_agg,0.0,median,0.1,0
47,S15,S9,1806,accepted_in_agg,0.0,median,0.1,0
47,S16,S2,1804,accepted_in_agg,0.0,median,0.1,0
