t,src,dst,bytes,kind,action,cos,reason
0,S14,ORCH,1040,model,send,,
0,S4,ORCH,1040,model,send,,
0,S6,ORCH,1040,model,send,,
0,S8,ORCH,1040,model,send,,
0,S15,ORCH,1040,model,send,,
0,S17,ORCH,1040,model,send,,
0,S13,ORCH,1040,model,send,,
0,S9,ORCH,1040,model,send,,
0,S7,ORCH,1040,model,send,,
0,S16,ORCH,1040,model,send,,
0,S2,ORCH,1040,model,send,,
0,S3,ORCH,1040,model,send,,
0,S10,ORCH,1040,model,send,,
0,S5,ORCH,1040,model,send,,
0,S11,ORCH,1040,model,send,,
0,S8,ORCH,1040,model,recv,,
0,S14,ORCH,1040,model,recv,,
0,S10,ORCH,1040,model,recv,,
0,S11,ORCH,1040,model,recv,,
0,S4,ORCH,1040,model,recv,,
0,S7,ORCH,1040,model,recv,,
0,S3,ORCH,1040,model,recv,,
0,S15,ORCH,1040,model,recv,,
0,S17,ORCH,1040,model,recv,,
0,S2,ORCH,1040,model,recv,,
0,S5,ORCH,1040,model,recv,,
0,S6,ORCH,1040,model,recv,,
0,S9,ORCH,1040,model,recv,,
0,S16,ORCH,1040,model,recv,,
0,S13,ORCH,1040,model,recv,,
0,S8,ORCH,1040,model,used,0.24113300442695618,included_in_mean
0,S14,ORCH,1040,model,used,0.24687817692756653,included_in_mean
0,S10,ORCH,1040,model,used,0.3092325031757355,included_in_mean
0,S11,ORCH,1040,model,used,0.21151217818260193,included_in_mean
0,S4,ORCH,1040,model,used,0.2560042440891266,included_in_mean
0,S7,ORCH,1040,model,used,0.2823677062988281,included_in_mean
0,S3,ORCH,1040,model,used,0.2289208322763443,included_in_mean
0,S15,ORCH,1040,model,used,0.2480861395597458,included_in_mean
0,S17,ORCH,1040,model,used,0.2547788918018341,included_in_mean
0,S2,ORCH,1040,model,used,0.15902414917945862,included_in_mean
0,S5,ORCH,1040,model,used,0.29397013783454895,included_in_mean
0,S6,ORCH,1040,model,used,0.19773723185062408,included_in_mean
0,S9,ORCH,1040,model,used,0.34043243527412415,included_in_mean
0,S16,ORCH,1040,model,used,0.20594626665115356,included_in_mean
0,S13,ORCH,1040,model,used,0.3343506455421448,included_in_mean
0,ORCH,S10,1040,model,send,,
0,ORCH,S10,1040,model,recv,,
0,ORCH,S11,1040,model,send,,
0,ORCH,S11,1040,model,recv,,
0,ORCH,S13,1040,model,send,,
0,ORCH,S13,1040,model,recv,,
0,ORCH,S14,1040,model,send,,
0,ORCH,S14,1040,model,recv,,
0,ORCH,S15,1040,model,send,,
0,ORCH,S15,1040,model,recv,,
0,ORCH,S16,1040,model,send,,
0,ORCH,S16,1040,model,recv,,
0,ORCH,S17,1040,model,send,,
0,ORCH,S17,1040,model,recv,,
0,ORCH,S2,1040,model,send,,
0,ORCH,S2,1040,model,recv,,
0,ORCH,S3,1040,model,send,,
0,ORCH,S3,1040,model,recv,,
0,ORCH,S4,1040,model,send,,
0,ORCH,S4,1040,model,recv,,
0,ORCH,S5,1040,model,send,,
0,ORCH,S5,1040,model,recv,,
0,ORCH,S6,1040,model,send,,
0,ORCH,S6,1040,model,recv,,
0,ORCH,S7,1040,model,send,,
0,ORCH,S7,1040,model,recv,,
0,ORCH,S8,1040,model,send,,
0,ORCH,S8,1040,model,recv,,
0,ORCH,S9,1040,model,send,,
0,ORCH,S9,1040,model,recv,,
1,S4,ORCH,1040,model,send,,
1,S11,ORCH,1040,model,send,,
1,S10,ORCH,1040,model,send,,
1,S3,ORCH,1040,model,send,,
1,S17,ORCH,1040,model,send,,
1,S16,ORCH,1040,model,send,,
1,S5,ORCH,1040,model,send,,
1,S7,ORCH,1040,model,send,,
1,S14,ORCH,1040,model,send,,
1,S13,ORCH,1040,model,send,,
1,S9,ORCH,1040,model,send,,
1,S8,ORCH,1040,model,send,,
1,S6,ORCH,1040,model,send,,
1,S15,ORCH,1040,model,send,,
1,S2,ORCH,1040,model,send,,
1,S15,ORCH,1040,model,recv,,
1,S13,ORCH,1040,model,recv,,
1,S11,ORCH,1040,model,recv,,
1,S10,ORCH,1040,model,recv,,
1,S9,ORCH,1040,model,recv,,
1,S8,ORCH,1040,model,recv,,
1,S7,ORCH,1040,model,recv,,
1,S6,ORCH,1040,model,recv,,
1,S16,ORCH,1040,model,recv,,
1,S5,ORCH,1040,model,recv,,
1,S3,ORCH,1040,model,recv,,
1,S2,ORCH,1040,model,recv,,
1,S4,ORCH,1040,model,recv,,
1,S17,ORCH,1040,model,recv,,
1,S14,ORCH,1040,model,recv,,
1,S15,ORCH,1040,model,used,0.980502724647522,included_in_mean
1,S13,ORCH,1040,model,used,0.9845578670501709,included_in_mean
1,S11,ORCH,1040,model,used,0.9785416722297668,included_in_mean
1,S10,ORCH,1040,model,used,0.9826307892799377,included_in_mean
1,S9,ORCH,1040,model,used,0.9809256196022034,included_in_mean
1,S8,ORCH,1040,model,used,0.9835052490234375,included_in_mean
1,S7,ORCH,1040,model,used,0.9817611575126648,included_in_mean
1,S6,ORCH,1040,model,used,0.9821446537971497,included_in_mean
1,S16,ORCH,1040,model,used,0.9801559448242188,included_in_mean
1,S5,ORCH,1040,model,used,0.978645920753479,included_in_mean
1,S3,ORCH,1040,model,used,0.9825345873832703,included_in_mean
1,S2,ORCH,1040,model,used,0.9798520803451538,included_in_mean
1,S4,ORCH,1040,model,used,0.9808626770973206,included_in_mean
1,S17,ORCH,1040,model,used,0.9777500629425049,included_in_mean
1,S14,ORCH,1040,model,used,0.9807945489883423,included_in_mean
1,ORCH,S10,1040,model,send,,
1,ORCH,S10,1040,model,recv,,
1,ORCH,S11,1040,model,send,,
1,ORCH,S11,1040,model,recv,,
1,ORCH,S13,1040,model,send,,
1,ORCH,S13,1040,model,recv,,
1,ORCH,S14,1040,model,send,,
1,ORCH,S14,1040,model,recv,,
1,ORCH,S15,1040,model,send,,
1,ORCH,S15,1040,model,recv,,
1,ORCH,S16,1040,model,send,,
1,ORCH,S16,1040,model,recv,,
1,ORCH,S17,1040,model,send,,
1,ORCH,S17,1040,model,recv,,
1,ORCH,S2,1040,model,send,,
1,ORCH,S2,1040,model,recv,,
1,ORCH,S3,1040,model,send,,
1,ORCH,S3,1040,model,recv,,
1,ORCH,S4,1040,model,send,,
1,ORCH,S4,1040,model,recv,,
1,ORCH,S5,1040,model,send,,
1,ORCH,S5,1040,model,recv,,
1,ORCH,S6,1040,model,send,,
1,ORCH,S6,1040,model,recv,,
1,ORCH,S7,1040,model,send,,
1,ORCH,S7,1040,model,recv,,
1,ORCH,S8,1040,model,send,,
1,ORCH,S8,1040,model,recv,,
1,ORCH,S9,1040,model,send,,
1,ORCH,S9,1040,model,recv,,
2,S5,ORCH,1040,model,send,,
2,S8,ORCH,1040,model,send,,
2,S11,ORCH,1040,model,send,,
2,S6,ORCH,1040,model,send,,
2,S14,ORCH,1040,model,send,,
2,S3,ORCH,1040,model,send,,
2,S10,ORCH,1040,model,send,,
2,S15,ORCH,1040,model,send,,
2,S13,ORCH,1040,model,send,,
2,S7,ORCH,1040,model,send,,
2,S4,ORCH,1040,model,send,,
2,S9,ORCH,1040,model,send,,
2,S17,ORCH,1040,model,send,,
2,S16,ORCH,1040,model,send,,
2,S2,ORCH,1040,model,send,,
2,S5,ORCH,1040,model,recv,,
2,S8,ORCH,1040,model,recv,,
2,S13,ORCH,1040,model,recv,,
2,S15,ORCH,1040,model,recv,,
2,S10,ORCH,1040,model,recv,,
2,S9,ORCH,1040,model,recv,,
2,S2,ORCH,1040,model,recv,,
2,S14,ORCH,1040,model,recv,,
2,S3,ORCH,1040,model,recv,,
2,S17,ORCH,1040,model,recv,,
2,S11,ORCH,1040,model,recv,,
2,S4,ORCH,1040,model,recv,,
2,S16,ORCH,1040,model,recv,,
2,S7,ORCH,1040,model,recv,,
2,S6,ORCH,1040,model,recv,,
2,S5,ORCH,1040,model,used,0.9800369739532471,included_in_mean
2,S8,ORCH,1040,model,used,0.9838483333587646,included_in_mean
2,S13,ORCH,1040,model,used,0.9855484366416931,included_in_mean
2,S15,ORCH,1040,model,used,0.9830445051193237,included_in_mean
2,S10,ORCH,1040,model,used,0.9816716909408569,included_in_mean
2,S9,ORCH,1040,model,used,0.9828968048095703,included_in_mean
2,S2,ORCH,1040,model,used,0.9801110625267029,included_in_mean
2,S14,ORCH,1040,model,used,0.9807897210121155,included_in_mean
