t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S13,S4,1.0,1.2223455711051268,1,1.0,0.8
1,S13,S8,1.0,1.2223455711051268,1,1.0,0.8
1,S10,S7,1.002049349424145,1.2243949205292717,1,0.0,0.8
1,S3,S16,1.0,1.2223455711051268,1,1.0,0.8
1,S2,S6,1.0,1.2223455711051268,1,0.0,0.8
1,S14,S11,1.0,1.2223455711051268,1,1.0,0.8430677991066772
1,S14,S9,1.0,1.2223455711051268,1,0.0,0.8430677991066772
1,S9,S5,1.0,1.2223455711051268,1,1.0,0.8088757324432094
1,S17,S14,1.0,1.2223455711051268,1,0.5,0.8
2,S2,S6,0.995,1.1989333980337618,2,0.0,0.6400000000000001
2,S2,S3,1.0,1.2223455711051268,1,0.0,0.6400000000000001
2,S13,S4,0.995,1.2173455711051266,1,1.0,0.6400000000000001
2,S13,S8,0.995,1.2173455711051266,1,1.0,0.6400000000000001
2,S13,S15,1.0,1.2223455711051268,1,1.0,0.6400000000000001
2,S5,S9,1.0,1.2223455711051268,1,1.0,0.698453385975025
2,S10,S7,0.9970391026770242,1.219384673782151,1,0.0,0.6475438207945033
2,S10,S16,1.0,1.2223455711051268,1,1.0,0.6475438207945033
2,S3,S16,0.995,1.2173455711051266,1,1.0,0.6631193554610892
2,S14,S11,0.995,1.2173455711051266,1,1.0,0.7185827051119678
2,S14,S9,0.995,1.2173455711051266,1,0.0,0.7185827051119678
2,S9,S5,0.995,1.2173455711051266,1,1.0,0.7090505919594381
2,S9,S4,1.0,1.2223455711051268,1,1.0,0.7090505919594381
2,S9,S10,1.0,1.2223455711051268,1,0.0,0.7090505919594381
2,S17,S14,0.995,1.1989333980337618,2,0.0,0.6400000000000001
3,S3,S16,0.990025,1.2123705711051267,1,1.0,0.5304954843688714
3,S2,S6,0.990025,1.1939583980337618,2,0.0,0.5120000000000001
3,S2,S3,0.995,1.2173455711051266,1,0.0,0.5120000000000001
3,S9,S5,0.990025,1.2123705711051267,1,1.0,0.5672404735675505
3,S9,S4,0.995,1.2173455711051266,1,1.0,0.5672404735675505
3,S9,S10,0.995,1.2173455711051266,1,0.0,0.5672404735675505
3,S8,S13,1.0,1.2223455711051268,1,1.0,0.6400000000000001
3,S8,S14,1.0,1.2223455711051268,1,0.0,0.6400000000000001
3,S14,S11,0.990025,1.2123705711051267,1,1.0,0.5772417729694552
3,S14,S9,0.990025,1.2123705711051267,1,0.0,0.5772417729694552
3,S5,S9,0.995,1.2173455711051266,1,1.0,0.5640998570466494
3,S10,S7,0.9920539071636391,1.2143994782687657,1,0.0,0.5228726199334354
3,S10,S16,0.995,1.2173455711051266,1,1.0,0.5228726199334354
3,S4,S15,1.0,1.2223455711051268,1,0.0,0.5997159019213998
3,S13,S4,0.990025,1.2123705711051267,1,1.0,0.5212378323475284
3,S13,S8,0.990025,1.2123705711051267,1,1.0,0.5212378323475284
3,S13,S15,0.995,1.2173455711051266,1,1.0,0.5212378323475284
3,S15,S5,1.0,1.2223455711051268,1,1.0,0.5164781782904407
3,S17,S14,0.990025,1.1939583980337618,2,0.0,0.5120000000000001
3,S17,S10,1.0,1.2223455711051268,1,1.0,0.5120000000000001
3,S17,S7,1.0,1.2223455711051268,1,1.0,0.5120000000000001
3,S16,S4,1.0,1.2223455711051268,1,1.0,0.569699125934162
4,S6,S3,1.0,1.2223455711051268,1,0.0,0.45787918696079405
4,S9,S5,0.985074875,1.2074204461051268,1,1.0,0.4537923788540404
4,S9,S4,0.990025,1.2123705711051267,1,1.0,0.4537923788540404
4,S9,S10,0.990025,1.2123705711051267,1,0.0,0.4537923788540404
4,S8,S13,0.995,1.1989333980337618,2,1.0,0.5120000000000001
4,S8,S14,0.995,1.1989333980337618,2,0.0,0.5120000000000001
4,S10,S7,0.9870936376278209,1.2094392087329475,1,0.0,0.4182980959467483
4,S10,S16,0.990025,1.2123705711051267,1,1.0,0.4182980959467483
4,S13,S4,0.985074875,1.2074204461051268,1,1.0,0.45735308246364587
4,S13,S8,0.985074875,1.2074204461051268,1,1.0,0.45735308246364587
4,S13,S15,0.990025,1.2123705711051267,1,1.0,0.45735308246364587
4,S13,S17,1.0,1.2223455711051268,1,1.0,0.45735308246364587
4,S7,S16,1.0,1.2223455711051268,1,1.0,0.5163311237209598
4,S16,S4,0.995,1.1989333980337618,2,1.0,0.45598217175203976
4,S15,S5,0.995,1.1989333980337618,2,1.0,0.4181222705662796
4,S14,S11,0.985074875,1.2074204461051268,1,1.0,0.4664275079426511
4,S14,S9,0.985074875,1.2074204461051268,1,0.0,0.4664275079426511
4,S14,S2,1.0,1.2223455711051268,1,1.0,0.4664275079426511
4,S3,S16,0.985074875,1.2074204461051268,1,1.0,0.44087401128945825
4,S5,S9,0.990025,1.2123705711051267,1,1.0,0.4562763172597003
4,S5,S11,1.0,1.2223455711051268,1,1.0,0.4562763172597003
4,S2,S6,0.985074875,1.1890082730337619,2,0.0,0.4103646294712707
4,S2,S3,0.990025,1.2123705711051267,1,0.0,0.4103646294712707
4,S4,S15,0.995,1.1989333980337618,2,0.0,0.4822092378366901
4,S17,S14,0.985074875,1.1890082730337619,2,0.0,0.41646745670710894
4,S17,S10,0.995,1.2173455711051266,1,1.0,0.41646745670710894
4,S17,S7,0.995,1.1989333980337618,2,0.0,0.41646745670710894
5,S9,S5,0.9801495006250001,1.2024950717301268,1,1.0,0.36303390308323236
5,S9,S4,0.985074875,1.2074204461051268,1,1.0,0.36303390308323236
5,S9,S10,0.985074875,1.2074204461051268,1,0.0,0.36303390308323236
5,S10,S7,0.9821581694396818,1.2045037405448085,1,0.0,0.33549836544350653
5,S10,S16,0.985074875,1.2074204461051268,1,1.0,0.33549836544350653
5,S2,S6,0.9801495006250001,1.184082898658762,2,0.0,0.33191171587557716
5,S2,S3,0.985074875,1.2074204461051268,1,0.0,0.33191171587557716
5,S8,S13,0.990025,1.180320436176928,3,1.0,0.4596967803316203
5,S8,S14,0.990025,1.180320436176928,3,0.5,0.4596967803316203
5,S13,S4,0.9801495006250001,1.2024950717301268,1,1.0,0.5328477589662504
