t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S10,S7,1789,accepted_in_agg,0.0,median,0.1,0
1,S2,S6,1789,accepted_in_agg,0.0,median,0.1,0
1,S14,S9,1788,accepted_in_agg,0.0,median,0.1,0
1,S17,S14,1789,accepted_in_agg,0.0,median,0.1,1
2,S2,S6,1792,accepted_in_agg,0.0,median,0.1,0
2,S2,S3,1793,accepted_in_agg,0.0,median,0.1,0
2,S9,S10,1788,accepted_in_agg,0.0,median,0.1,0
2,S17,S14,1793,accepted_in_agg,0.0,median,0.1,0
3,S8,S14,1796,accepted_in_agg,0.0,median,0.1,0
3,S4,S15,1793,accepted_in_agg,0.0,median,0.1,0
4,S6,S3,1793,accepted_in_agg,0.0,median,0.1,0
4,S8,S14,1794,accepted_in_agg,0.0,median,0.1,0
4,S4,S15,1795,accepted_in_agg,0.0,median,0.1,0
4,S17,S7,1789,accepted_in_agg,0.0,median,0.1,0
5,S8,S14,1794,accepted_in_agg,0.0,median,0.1,1
5,S6,S3,1797,accepted_in_agg,0.0,median,0.1,0
5,S15,S6,1801,accepted_in_agg,0.0,median,0.1,1
5,S15,S8,1797,accepted_in_agg,0.0,median,0.1,1
5,S4,S15,1792,accepted_in_agg,0.0,median,0.1,0
5,S17,S7,1792,accepted_in_agg,0.0,median,0.1,0
5,S17,S10,1799,accepted_in_agg,0.0,median,0.1,0
6,S6,S3,1796,accepted_in_agg,0.0,median,0.1,0
6,S15,S6,1786,accepted_in_agg,0.0,median,0.1,0
6,S15,S8,1793,accepted_in_agg,0.0,median,0.1,0
6,S16,S9,1799,accepted_in_agg,0.0,median,0.1,0
6,S8,S14,1796,accepted_in_agg,0.0,median,0.1,0
6,S17,S10,1798,accepted_in_agg,0.0,median,0.1,0
6,S17,S7,1795,accepted_in_agg,0.0,median,0.1,0
7,S8,S14,1796,accepted_in_agg,0.0,median,0.1,0
7,S16,S9,1798,accepted_in_agg,0.0,median,0.1,0
7,S7,S16,1796,accepted_in_agg,0.0,median,0.1,0
7,S15,S6,1791,accepted_in_agg,0.0,median,0.1,0
