t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
3,S17,S8,1798,accepted_in_agg,0.0,median,0.1,0
5,S11,S15,1797,accepted_in_agg,0.0,median,0.1,0
5,S3,S17,1793,accepted_in_agg,0.0,median,0.1,0
6,S17,S8,1799,accepted_in_agg,0.0,median,0.1,0
7,S3,S17,1797,accepted_in_agg,0.0,median,0.1,0
7,S11,S15,1800,accepted_in_agg,0.0,median,0.1,0
7,S17,S8,1799,accepted_in_agg,0.0,median,0.1,0
8,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
9,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
10,S13,S2,1801,accepted_in_agg,0.0,median,0.1,0
10,S3,S10,1806,accepted_in_agg,0.0,median,0.1,0
11,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
11,S11,S15,1794,accepted_in_agg,0.0,median,0.1,0
12,S3,S10,1804,accepted_in_agg,0.0,median,0.1,0
12,S3,S17,1800,accepted_in_agg,0.0,median,0.1,0
12,S11,S15,1799,accepted_in_agg,0.0,median,0.1,0
13,S3,S10,1802,accepted_in_agg,0.0,median,0.1,0
13,S3,S17,1804,accepted_in_agg,0.0,median,0.1,0
13,S11,S15,1801,accepted_in_agg,0.0,median,0.1,0
13,S17,S9,1799,accepted_in_agg,0.0,median,0.1,1
14,S3,S10,1801,accepted_in_agg,0.0,median,0.1,0
14,S13,S11,1799,accepted_in_agg,0.0,median,0.1,0
14,S13,S2,1804,accepted_in_agg,0.0,median,0.1,0
14,S11,S15,1800,accepted_in_agg,0.0,median,0.1,0
15,S3,S10,1799,accepted_in_agg,0.0,median,0.1,0
15,S11,S15,1802,accepted_in_agg,0.0,median,0.1,0
15,S13,S11,1798,accepted_in_agg,0.0,median,0.1,0
15,S13,S2,1800,accepted_in_agg,0.0,median,0.1,0
15,S17,S9,1800,accepted_in_agg,0.0,median,0.1,0
16,S3,S17,1800,accepted_in_agg,0.0,median,0.1,0
16,S11,S15,1798,accepted_in_agg,0.0,median,0.1,0
16,S13,S11,1798,accepted_in_agg,0.0,median,0.1,0
16,S17,S9,1793,accepted_in_agg,0.0,median,0.1,0
18,S13,S2,1798,accepted_in_agg,0.0,median,0.1,0
18,S13,S11,1799,accepted_in_agg,0.0,median,0.1,0
18,S11,S15,1800,accepted_in_agg,0.0,median,0.1,0
19,S11,S15,1800,accepted_in_agg,0.0,median,0.1,0
19,S14,S7,1801,accepted_in_agg,0.0,median,0.1,0
19,S4,S13,1807,accepted_in_agg,0.0,median,0.1,0
19,S3,S17,1803,accepted_in_agg,0.0,median,0.1,0
19,S13,S2,1798,accepted_in_agg,0.0,median,0.1,0
20,S14,S7,1797,accepted_in_agg,0.0,median,0.1,0
20,S4,S13,1800,accepted_in_agg,0.0,median,0.1,0
20,S9,S3,1799,accepted_in_agg,0.0,median,0.1,0
20,S13,S2,1801,accepted_in_agg,0.0,median,0.1,0
21,S14,S7,1800,accepted_in_agg,0.0,median,0.1,1
21,S11,S15,1802,accepted_in_agg,0.0,median,0.1,0
22,S14,S7,1798,accepted_in_agg,0.0,median,0.1,1
22,S11,S15,1800,accepted_in_agg,0.0,median,0.1,0
22,S13,S2,1800,accepted_in_agg,0.0,median,0.1,0
22,S10,S4,1805,accepted_in_agg,0.0,median,0.1,0
22,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
22,S16,S5,1799,accepted_in_agg,0.0,median,0.1,0
23,S3,S10,1800,accepted_in_agg,0.0,median,0.1,0
23,S3,S17,1807,accepted_in_agg,0.0,median,0.1,0
23,S10,S4,1803,accepted_in_agg,0.0,median,0.1,0
23,S4,S13,1798,accepted_in_agg,0.0,median,0.1,0
23,S9,S3,1801,accepted_in_agg,0.0,median,0.1,0
23,S13,S11,1800,accepted_in_agg,0.0,median,0.1,0
23,S17,S9,1794,accepted_in_agg,0.0,median,0.1,0
24,S3,S10,1799,accepted_in_agg,0.0,median,0.1,1
24,S14,S7,1801,accepted_in_agg,0.0,median,0.1,0
24,S16,S5,1803,accepted_in_agg,0.0,median,0.1,0
24,S4,S13,1810,accepted_in_agg,0.0,median,0.1,0
24,S10,S4,1806,accepted_in_agg,0.0,median,0.1,0
24,S17,S9,1802,accepted_in_agg,0.0,median,0.1,0
25,S14,S7,1801,accepted_in_agg,0.0,median,0.1,0
25,S13,S11,1798,accepted_in_agg,0.0,median,0.1,0
25,S13,S2,1799,accepted_in_agg,0.0,median,0.1,0
25,S9,S3,1797,accepted_in_agg,0.0,median,0.1,0
25,S3,S10,1803,accepted_in_agg,0.0,median,0.1,0
25,S3,S17,1803,accepted_in_agg,0.0,median,0.1,0
26,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
26,S3,S17,1801,accepted_in_agg,0.0,median,0.1,0
26,S14,S7,1796,accepted_in_agg,0.0,median,0.1,0
26,S13,S2,1799,accepted_in_agg,0.0,median,0.1,0
26,S13,S11,1802,accepted_in_agg,0.0,median,0.1,0
26,S4,S13,1807,accepted_in_agg,0.0,median,0.1,0
26,S11,S15,1791,accepted_in_agg,0.0,median,0.1,0
26,S16,S5,1804,accepted_in_agg,0.0,median,0.1,0
27,S9,S3,1808,accepted_in_agg,0.0,median,0.1,0
27,S3,S10,1803,accepted_in_agg,0.0,median,0.1,0
27,S17,S9,1804,accepted_in_agg,0.0,median,0.1,0
28,S14,S7,1803,accepted_in_agg,0.0,median,0.1,0
28,S10,S4,1802,accepted_in_agg,0.0,median,0.1,0
28,S13,S2,1798,accepted_in_agg,0.0,median,0.1,0
29,S3,S10,1806,accepted_in_agg,0.0,median,0.1,0
29,S3,S17,1799,accepted_in_agg,0.0,median,0.1,0
29,S11,S15,1799,accepted_in_agg,0.0,median,0.1,0
30,S3,S9,1806,accepted_in_agg,0.0,median,0.1,0
30,S17,S3,1800,accepted_in_agg,0.0,median,0.1,0
31,S3,S9,1800,accepted_in_agg,0.0,median,0.1,0
31,S14,S7,1803,accepted_in_agg,0.0,median,0.1,0
32,S14,S7,1802,accepted_in_agg,0.0,median,0.1,0
32,S14,S15,1799,accepted_in_agg,0.0,median,0.1,0
33,S14,S7,1800,accepted_in_agg,0.0,median,0.1,0
33,S15,S11,1800,accepted_in_agg,0.0,median,0.1,0
38,S10,S4,1801,accepted_in_agg,0.0,median,0.1,0
45,S10,S4,1795,accepted_in_agg,0.0,median,0.1,0
47,S4,S10,1800,accepted_in_agg,0.0,median,0.1,0
49,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
