mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
-0.000690615,0.328490693,2.812427705,10.43434678,10.39899608,0.30452533,-0.73007256,-0.504168805,0
0.002125894,0.320856159,2.970630822,11.18218786,10.36778772,0.132305101,0.273360341,0.073669637,0
0.001763809,0.331569735,2.904531727,10.48663653,10.2133031,0.095678742,0.398300142,-1.088054384,0
-0.000285631,0.331672064,2.999251632,10.98536324,10.06647699,0.089167594,0.226771908,-1.550564981,0
0.001653285,0.322248975,3.106290837,11.93374594,10.08227708,0.115037292,0.49273388,-1.378046862,0
-0.002934442,0.327010409,2.99095504,11.28571921,10.21130687,0.099042965,0.779374318,1.720400561,0
-0.012139239,0.344289902,2.899484043,10.41377659,10.58707891,0.398172072,0.496996727,-1.106503566,0
0.003700503,0.341337114,2.886161962,10.11324292,11.07173963,0.283010125,-0.207820526,-0.813890155,0
0.012322717,0.325704729,2.929036935,10.49298377,10.9489521,0.313355359,0.541094057,-1.20396398,0
-0.002555355,0.330742498,2.813960768,10.17973794,10.6597799,0.157054388,0.1128414,-1.053503922,0
-0.003299188,0.331448968,2.956366242,10.69233539,10.75834176,0.214925653,-0.217883392,-1.202087178,0
-0.001002104,0.329790337,3.134082414,11.34775998,10.92629967,0.112780376,-0.735350913,-0.502035995,0
0.002182244,0.317723466,3.253121721,12.51822925,10.93533767,0.052868197,-0.013221386,-0.636608351,0
0.001077765,0.315568868,3.319958248,12.9098781,10.85818863,0.053699748,0.4352275,-0.970788836,0
-0.007180762,0.329306724,3.168437217,11.82504168,10.8753964,0.172203161,1.45308262,0.660481018,0
0.001696721,0.315289867,3.240386434,12.68637714,11.12220464,0.270917603,-0.263206964,-1.287915382,0
0.006293557,0.30127985,3.47271069,14.26706224,11.13544502,0.219489507,0.30267259,-1.107217878,0
-0.000952403,0.301073307,3.515784124,14.41613731,10.88610453,0.116785459,0.45341785,-0.226291645,0
0.003058528,0.29045675,3.659200507,15.47575601,10.73024461,0.097712372,0.52083855,-0.930717876,0
0.001479355,0.287858873,3.716740424,16.1670212,10.63653881,0.031044788,0.420921336,-0.47884487,0
-0.001601826,0.317187765,3.166199485,12.3351547,10.90947445,0.3588972,0.723848854,-1.143628524,0
-0.021129992,0.327725356,2.937953645,11.03677166,10.97383826,0.319498611,0.650971298,-1.044320746,0
-0.003032063,0.31903296,3.133165328,12.03019124,10.87403739,0.289591916,1.006336039,-0.146672733,0
0.017093759,0.310724878,3.441346818,13.39046049,10.67972009,0.417831263,0.727522289,-0.719096468,0
0.001340908,0.29791032,3.591688603,15.05982367,10.28635374,0.135701411,1.671190215,2.014893213,0
-0.001253802,0.290020059,3.637385245,15.73191626,10.14642972,0.081106586,-0.267761152,-0.97027473,0
-0.012997395,0.298139745,3.616521585,15.33949711,10.16231373,0.199241347,1.529978124,1.478862412,0
-0.00162852,0.30756878,3.502516322,14.26147588,10.32236225,0.251931158,0.301576949,-1.097401395,0
0.011829902,0.300547994,3.511557347,14.19615841,10.16652723,0.313108956,0.20167928,-0.569649646,0
0.002735144,0.289386006,3.662674093,15.61732694,9.878941672,0.159474196,0.106893441,-0.852454739,0
-0.003725483,0.292524297,3.684406154,15.77751623,9.811169052,0.111115325,-0.045493261,-0.846396387,0
-0.014843393,0.315260975,3.345622571,13.4117609,9.906176758,0.173814569,0.758784462,1.433842572,0
0.002889143,0.317185465,3.224445816,12.760942,10.15527622,0.318699998,0.939338474,-0.588121159,0
0.010236956,0.299336352,3.407611238,14.18679011,10.20534069,0.294843346,0.79946921,-0.608744232,0
-0.000622461,0.292490614,3.444199235,14.3633082,9.966655731,0.222566962,-0.036504343,-1.317379299,0
0.006176389,0.297084978,3.539846663,14.22555836,9.714845657,0.178340763,1.399364516,1.752240316,0
-0.001208483,0.290293226,3.688381982,15.69101144,9.540941947,0.14044117,-0.547816913,-0.787546367,0
-0.013844873,0.299121703,3.591438735,15.16132271,9.563986206,0.179408072,0.523214447,0.759891114,0
0.000565181,0.312577347,3.400119761,13.55110907,9.937351554,0.304736318,-0.148514898,-1.605966042,0
0.007931625,0.314371626,3.175593849,12.47418573,10.16438451,0.128930275,-0.155393115,-1.351237659,0
-0.00119698,0.310404947,3.248432341,12.78642251,9.848902348,0.298458435,0.104810007,-1.359751237,0
-0.002437251,0.303150688,3.535462269,14.26741276,9.52735454,0.132135969,0.824014686,0.238640993,0
-0.000640895,0.30577783,3.537983524,14.3110511,9.551278033,0.127009783,0.034711009,-1.104260663,0
0.000744925,0.29724424,3.681019625,15.67817342,9.694908742,0.213006842,0.940238459,0.509146821,0
-0.001201322,0.319432745,3.360480926,13.23568998,10.12166933,0.430155773,-0.28674533,-1.2624117,0
-0.00537132,0.342889968,3.036854357,10.79748521,10.10960693,0.405362257,0.109708705,-1.592889802,0
0.00046877,0.319585379,3.238073419,12.39402468,9.584401757,0.33518129,-1.578590418,1.366733536,0
0.005666153,0.306631273,3.293955318,13.14934627,9.16561955,0.433131306,0.128713235,-1.345334804,0
-0.001435756,0.310775638,3.282388657,13.06849716,8.616454915,0.345782614,0.523806714,-1.126907473,0
-0.000792232,0.290077265,3.627837139,15.452851,8.237708228,0.166603189,0.073267674,-0.782349245,0
-0.005661124,0.291847522,3.610881595,15.38632568,8.093103627,0.144836822,0.682018385,0.650624197,0
-0.005261765,0.318696778,3.296929016,12.85707445,8.318383626,0.302639126,0.077318415,-1.37485837,0
-0.002474527,0.328412374,3.185781437,11.79514808,8.439082227,0.289060909,-0.468620778,-1.02812953,0
0.004287931,0.304434904,3.478298721,14.09774444,8.067084231,0.332226546,0.886740138,0.009540907,0
0.004888962,0.288659854,3.767787623,16.25298631,7.626402228,0.261123822,0.086417101,-1.100894458,0
-0.001319641,0.305848998,3.509805388,14.1133228,7.324110631,0.181654028,-0.370257912,-0.813221946,0
0.000188998,0.291497033,3.593018749,15.25964954,7.223161425,0.173748898,0.482407108,-0.619685248,0
0.000927168,0.2862155,3.767314725,16.2929327,7.201337542,0.127760886,0.904771203,0.834558958,0
0.002361452,0.288142384,3.775315452,16.28211868,7.198235158,0.103190375,0.070450453,-0.975152352,0
-0.004341777,0.293502065,3.600704383,15.35963604,7.393773488,0.23746764,0.254801924,-0.995648705,0
-0.00138004,0.32232448,3.237225552,12.20776536,7.708828136,0.162258843,-0.993224944,-0.35998583,0
0.000142842,0.34838498,2.712576043,9.308239,7.893938937,0.121396165,1.392407466,0.316139208,0
0.000199454,0.338303292,2.754796925,9.980924218,7.912486812,0.131914301,0.379274104,-0.274060761,0
0.004253311,0.308926999,3.225686886,12.65608127,7.694188363,0.19198198,0.085200925,-1.379509383,0
-0.001359303,0.28755179,3.492111059,14.6329484,7.408641652,0.129821941,0.170765303,-1.357278983,0
-0.000290392,0.280614364,3.750198902,16.11776507,7.340249634,0.066856603,0.040310233,0.141550677,0
0.000310992,0.286745381,3.71679758,15.97286606,7.480416216,0.112655568,0.254904364,-1.215207902,0
-0.002791979,0.289733506,3.69610278,15.85469361,7.632798713,0.084716955,-0.493226093,-0.838319765,0
0.002809891,0.300595549,3.511865923,14.1343893,7.758878708,0.091407032,0.063406239,-1.029457186,0
0.002967061,0.287716819,3.647845122,15.52157145,7.873179408,0.075556498,-0.796295108,0.750189463,0
-0.000834451,0.284146085,3.694060502,15.75857327,7.929714475,0.054661211,0.101097131,-1.058632042,0
0.000393794,0.284131474,3.697537823,15.7406026,8.03678578,0.115520917,0.04334214,-0.994310799,0
-0.020976916,0.295657203,3.456979851,14.82986291,8.22703574,0.153132176,1.540078463,2.754002344,0
-0.002113822,0.324616092,3.228965369,12.37605545,8.711357444,0.41898722,-0.01320556,-1.658839665,0
