mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
0.001046389,0.307888783,3.294062678,12.9908415,8.549771772,0.257983428,-0.912105183,-0.470894055,0
-0.002179727,0.302840829,3.318062707,13.40270806,8.911839076,0.223531462,0.529546261,-0.485035295,0
-0.000695016,0.292540337,3.360410558,14.13744914,9.479606955,0.399774498,-0.048591113,-1.746930416,0
0.003862113,0.27805006,3.674778991,16.26440263,9.922910799,0.106484343,-1.985627176,3.578156005,0
0.005448427,0.278908107,3.584052752,15.6927534,10.01391187,0.028715987,-0.197627136,-1.068997955,0
0.000141174,0.273072909,3.508825303,15.67950959,10.00985462,0.038022214,-0.59709061,-1.064310784,0
-0.002340964,0.291027157,3.270845157,13.5048442,10.25009128,0.35358873,0.845587394,-0.967095593,0
0.003087322,0.31433494,3.14203048,11.68618583,10.72526872,0.307518034,-1.226945635,-0.036308679,0
0.003839192,0.305975991,3.235255403,12.41215786,10.95569567,0.035154677,-0.813124421,-0.576767238,0
0.001006622,0.296734028,3.273706505,13.11468712,10.9702567,0.019614789,-0.446675275,-0.115615896,0
-0.001789326,0.302176204,3.09940404,12.0325914,11.05006807,0.165099412,1.705094144,1.353777176,0
-0.006934302,0.305463817,3.057520313,11.74902082,11.49350134,0.428196339,0.332575879,-1.10167195,0
-0.009779323,0.300891649,3.212866797,12.7552855,12.27989856,0.492037371,-0.256627583,-1.292200943,0
0.004667365,0.308430201,3.137409682,11.84418332,13.20322162,0.513655385,-0.085795441,-1.717840912,0
0.007947229,0.306822106,3.131729315,11.83540246,13.84347921,0.212746776,-0.103016218,0.025208612,0
-0.002917452,0.308789181,3.080110444,11.57487111,14.20573812,0.381159157,1.282642713,0.751658634,0
0.000684971,0.31951916,2.993894987,10.68884206,14.94429981,0.683811392,0.185958577,-1.160544868,0
0.000161224,0.313715425,2.950647035,10.64802601,15.41800624,0.35724031,0.455743274,-1.077338633,0
0.002167916,0.318009058,2.834526416,9.885534553,15.38308356,0.179064888,0.448706109,-0.885938472,0
0.00606546,0.323642516,2.873337674,9.894561395,15.63655445,0.324662834,0.519036955,-0.817480683,0
0.00203799,0.318775526,2.83264434,9.733370602,15.72476828,0.419368288,-0.946933374,0.394680883,0
-0.001871698,0.322185123,2.907141311,9.985857262,14.34771925,1.35337184,-0.117080242,-1.539853909,0
0.000761026,0.319277109,2.980822849,10.46012064,12.63342896,0.680702242,1.045892107,0.210693145,0
-0.002032732,0.313639266,2.946818998,10.53519218,11.45975816,0.748712909,-0.150589012,-1.609277549,0
-0.003697776,0.322426435,2.952090189,10.26688176,10.48723875,0.444387119,0.308007331,-0.328430092,0
0.00294877,0.319082836,2.864095371,9.74872975,10.12555052,0.250739077,1.092311854,0.100726904,0
-0.001111771,0.3117218,2.8821544,10.13762756,10.03790185,0.088649722,-0.724416257,-0.191928612,0
-0.000191594,0.310892111,3.076435641,11.34981741,9.870661599,0.200432181,-0.187387954,-1.149598868,0
0.001812234,0.31790043,3.122310488,11.30177602,9.585988726,0.20100868,-0.397709995,-0.422199847,0
-0.000869738,0.320981084,3.068537687,10.970719,9.221257183,0.278869914,0.261258229,-1.311194397,0
-0.001644516,0.307595555,3.078114028,11.74923328,8.880403192,0.162398123,-0.388327998,-0.39898682,0
0.002421805,0.3115509,2.852900933,10.399962,8.723152161,0.162529512,-0.013308085,-1.571833346,0
0.003203482,0.31912703,2.901400828,10.24338152,8.4270304,0.293546987,0.094779351,-1.064361145,0
0.001126916,0.309638683,3.037132327,11.32314141,8.036730903,0.204029219,0.59650419,-0.353518496,0
-0.001028078,0.307239218,2.798827203,10.3733087,7.845889228,0.120318403,0.211254432,-1.1758869,0
0.001544593,0.316781199,2.743935464,9.632490043,7.689920589,0.159443295,0.214018464,-0.677749313,0
0.002860631,0.314330126,2.768971138,9.826463404,7.511508233,0.105744718,0.781142117,-0.298331109,0
-0.001370969,0.316824955,2.726749453,9.535733273,7.442286083,0.080010726,0.335238173,-0.755894413,0
-0.002665074,0.314849602,2.815395052,10.00047237,7.436483656,0.081888989,0.426341626,-0.694149751,0
0.000365099,0.31374961,2.860694077,10.39056534,7.353924125,0.102737733,-0.149925761,-1.216570767,0
-0.00070939,0.314542184,2.993295024,10.82629036,7.315261187,0.090453522,0.586607672,-0.577735253,0
-0.001805028,0.304728957,3.226714439,12.32083673,7.287112154,0.103245683,0.640413876,-0.438122963,0
-0.001849823,0.300569181,3.180424453,12.49390299,7.187830353,0.058690384,0.646217389,-0.352494388,0
0.002436683,0.297971332,3.097990814,12.11291255,7.170919037,0.047419347,-0.60405798,0.097752526,0
-0.003015198,0.307762777,2.952624691,10.93879922,7.200590788,0.114654551,0.59020518,0.107156409,0
0.002749211,0.325949612,2.796713867,9.424034288,7.207446344,0.14972086,0.010282654,-1.225536538,0
0.007601009,0.333903139,2.625088484,8.213888607,7.266014753,0.149878529,-0.597712594,-0.826673017,0
-0.005094962,0.332812747,2.563499205,8.152998757,7.215382276,0.150790219,0.363262695,-1.412324899,0
-0.002689682,0.328188021,2.536420636,8.355361812,7.138740104,0.095428773,0.820551469,-0.448578794,0
0.003419442,0.326356581,2.572541402,8.419882574,7.111688559,0.108885489,0.886653328,-0.44181893,0
0.012993413,0.331171187,2.59599226,8.359157737,7.046524429,0.077039679,0.425830972,-0.681826499,0
-0.004348591,0.327282384,2.518529459,8.405041622,7.053654807,0.108826401,0.277831892,-1.379133076,0
-0.011750578,0.320492141,2.807818489,9.990607019,7.047274235,0.105968144,0.220336081,-1.142204556,0
0.005622129,0.325392253,3.027300476,10.55012461,6.956040628,0.10849875,0.695470084,-0.833045968,0
-0.001235498,0.313273421,3.1483542,11.82182488,6.845532336,0.048430448,0.177016181,-0.472901723,0
-0.003205987,0.308494238,3.001972538,11.35316609,6.817660904,0.049956203,0.884397066,-0.535865743,0
0.003296271,0.309212821,2.884460339,10.72423697,6.783907863,0.065843155,0.58760309,-0.382557471,0
-0.000981818,0.323542712,2.446359054,8.505320181,6.851908657,0.1448758,0.737028854,-0.615979774,0
0.000963743,0.333503994,2.47073189,8.15535833,6.82531395,0.175398276,0.285863907,-0.867343415,0
0.003352864,0.316099086,3.045543791,11.11977883,6.654782213,0.122033905,0.453934385,-0.990775826,0
-0.003404075,0.310369286,3.07889521,11.67024439,6.596796308,0.106723772,1.172048397,-0.115562117,0
-0.00578217,0.31417081,3.00957274,11.19167116,6.581132562,0.077947535,0.71561522,-0.525391713,0
0.007181697,0.320078816,2.892145625,10.154741,6.643671363,0.094049649,0.054668372,-0.31783022,0
0.005601236,0.320311251,3.030745605,10.68609399,6.760769381,0.089751802,0.201788123,-1.099023958,0
-0.005492942,0.3072778,3.268200809,12.6159578,6.751688276,0.117897397,-0.300141103,-1.238245751,0
0.003818769,0.303243893,3.141216096,12.15638864,6.810784313,0.150820008,-0.579636654,-1.265740699,0
-0.00415686,0.296913116,2.950920808,11.54358317,7.045424598,0.12901069,0.326767806,-1.384047815,0
-0.004947045,0.310655074,2.734816752,10.05771075,7.15443415,0.064509354,-0.732752747,0.269224563,0
0.008899469,0.336467788,2.689085309,8.846590174,7.110052327,0.055555668,-0.084052016,-1.344152581,0
-0.004368851,0.318169223,2.93289932,10.57378532,7.141739709,0.081546286,0.065231824,-1.376506643,0
-0.003852147,0.318151173,3.009275913,10.81052679,7.216578783,0.080602482,0.36620306,1.11177602,1
0.003826728,0.296576146,3.342389001,13.28716729,7.363009698,0.163534074,-0.518261757,-1.259473089,1
0.003298233,0.266321383,3.706870216,16.9212767,7.5655753,0.06775455,0.529390634,-1.068156404,1
0.002399309,0.272238186,3.468835793,15.41161501,7.686321912,0.072576443,-0.400786176,-1.096778594,1
-0.002254061,0.279384635,3.274536237,13.85630443,7.769221333,0.032405836,0.469188276,-0.042761569,1
0.003185263,0.283448607,3.260869685,13.15492495,7.876763099,0.099524149,0.392590033,-1.311192489,1
0.002481707,0.270562564,3.32072299,14.10830213,8.054682377,0.106661444,-0.167256309,-1.072310513,1
-0.001462915,0.258571163,3.419999195,15.42730845,8.223916353,0.091936908,-0.08061576,-1.205529547,1
