mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
0.000129946,0.346276184,3.439025401,11.9072101,0.963372694,0.013475743,1.505770657,5.581718,0
0.001455688,0.331362213,3.64537657,13.39123239,0.966125052,0.013397108,1.468054693,5.716670884,0
0.002830006,0.318931673,3.7877269,14.63382351,0.967667062,0.013472904,1.553255317,6.421240488,0
0.000564436,0.320189176,3.771239816,14.53037617,0.968457086,0.01326429,1.728051682,6.098887091,0
-0.00263545,0.309454439,3.889858993,15.71954188,0.968088695,0.012800219,1.565518708,4.742138936,0
0.001203108,0.321418492,3.740949338,14.3297759,0.967629678,0.013069034,1.416580421,4.87309394,0
0.000532667,0.32353435,3.688512644,13.97078731,0.967892783,0.013280702,1.498409979,5.361762657,0
0.001692333,0.324163261,3.66723517,13.84271206,0.971109554,0.013609834,1.476069869,4.757914948,0
-0.0001337,0.323106053,3.710001714,14.15283477,0.975345067,0.013318842,1.391830966,4.194902858,0
-0.00124379,0.31153661,3.832712472,15.36729773,0.976964515,0.013216746,1.5314542,4.743201235,0
0.001947255,0.312060947,3.78959515,15.10017368,0.97684724,0.01317951,1.527464242,4.772885856,0
0.000169758,0.312757037,3.787866921,15.05927424,0.977314758,0.01307846,1.32099358,4.651933735,0
0.002036061,0.324619645,3.632796964,13.65483349,0.977369145,0.013856843,0.768218753,11.96382115,0
-0.000521125,0.327266045,3.595153027,13.40197128,0.975882339,0.013765831,0.955957867,13.10025316,0
-0.002793169,0.318542802,3.705781771,14.45437864,0.976266588,0.013054238,1.694092884,7.16290796,0
0.001033101,0.317657973,3.697941297,14.43782921,0.977190835,0.013103627,1.64391974,6.316505963,0
0.003832234,0.316278116,3.678552865,14.3088301,0.978045218,0.014317776,1.113834484,5.211855396,0
-0.001057761,0.326360361,3.457972738,12.63752382,0.977398246,0.014538914,0.934887034,4.570937659,0
0.000632237,0.339909923,3.359770207,11.70694198,0.975380107,0.013377782,1.29284029,4.196612562,0
0.005790266,0.330205092,3.556636858,13.15053328,0.975701795,0.01304539,1.42365644,3.944983875,1
-0.00286562,0.306503671,3.789078546,15.54580437,0.975774111,0.013015943,1.341895195,4.040274774,1
-0.003395253,0.309460465,3.697014181,14.88502804,0.975441142,0.013188857,1.422571892,4.375729187,1
0.002099422,0.321547598,3.55650626,13.52826106,0.975164795,0.012909117,1.514715609,4.893264745,1
-0.000117129,0.307415694,3.741650273,15.24459189,0.974705015,0.012800145,1.515662835,4.760245352,1
0.000599304,0.295840956,3.85269034,16.42977407,0.975036621,0.012879929,1.510975143,4.725033749,1
0.001604279,0.294177879,3.819025109,16.33901737,0.974646269,0.013101666,0.400566674,25.15583525,1
-0.001091459,0.303896599,3.552374859,14.25382364,0.973924528,0.013615807,-0.182735479,33.54748366,1
