mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
0.004351678,0.47804304,0.664135725,2.342119681,1.227940369,0.105724387,1.419955086,1.778175163,0
0.008851547,0.39883164,1.074500913,4.886048232,1.425596346,0.160363919,-0.42227751,-1.641661031,0
-0.00250606,0.222399076,3.978281544,19.38310203,1.581581824,0.02557347,0.354902691,0.304603697,0
-0.010576839,0.227405632,4.785043144,26.06199591,1.599036244,0.017751063,1.023985339,5.395149589,0
-0.003937722,0.234028652,4.938944372,27.10232041,1.598358427,0.01706586,1.265134025,6.116408728,0
0.000909877,0.250049046,4.401956258,22.71314006,1.628658186,0.056234165,1.165089932,-0.072638976,0
0.002641342,0.259215064,4.141954853,20.25799589,1.69111824,0.056676257,-0.800542274,-0.650758254,0
0.001244221,0.259189975,4.27371912,20.82482452,1.718075834,0.018005842,1.362800421,2.368961562,0
0.000558446,0.246657133,4.57558729,23.9637085,1.711602075,0.016304684,1.598570486,3.635912959,0
0.002135795,0.240455527,4.732367937,25.25799119,1.70889146,0.016837285,1.640429146,4.009852966,0
0.00286836,0.233061679,4.838961971,26.55994038,1.709826061,0.016964227,1.509308802,3.276316719,0
0.002287471,0.231290007,4.84512653,26.86329373,1.709004865,0.017136396,1.524537486,3.007542389,0
0.001941814,0.233098095,4.766616677,26.1057778,1.702038138,0.018239705,1.204946614,5.352030941,0
1.00E-04,0.236206766,4.71211713,25.35035702,1.694871793,0.017368291,1.344788162,6.356657835,0
0.000782815,0.235197877,4.7492685,25.7767198,1.688462721,0.017262069,1.401324296,3.812344742,0
0.003031546,0.234237319,4.748357199,25.80930443,1.673462623,0.020855421,0.736160694,1.364368909,0
0.001291874,0.234546569,4.655933054,25.16388857,1.655742863,0.018363646,1.121598217,1.858707568,0
-0.000891142,0.226946087,4.808080516,27.14842092,1.638250569,0.020466622,0.749512159,1.120516044,0
0.001378634,0.226825982,4.879743909,27.55723318,1.616759218,0.021225768,0.784370029,1.175259522,0
0.001045663,0.226992137,4.857268871,27.35084287,1.595125089,0.021221984,0.878117548,1.29042876,0
0.003341825,0.238106718,4.613431188,24.48471088,1.574418804,0.019607719,0.859398134,1.279690066,0
