mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
-0.000516096,0.30609227,3.696628676,14.67055379,5.410671343,0.013804043,0.659240174,-0.465537272,0
0.002607376,0.308283921,3.585302789,13.88259766,5.425818689,0.012512511,-0.623542107,0.314508736,0
0.002348798,0.294394391,3.764467106,15.33023433,5.428056499,0.008288259,0.599119998,1.275580514,0
0.002597724,0.286499604,3.933865535,16.47125701,5.42375036,0.007828224,0.85832324,2.595138327,0
0.00065814,0.291928249,3.774989954,15.45265034,5.433403833,0.014526736,0.6481246,0.231076308,0
-7.31E-05,0.304668547,3.6015751,14.01950534,5.441083418,0.011633016,0.719924746,0.986268749,0
0.000993556,0.309682573,3.590648481,13.68730816,5.422967039,0.018815168,0.183320276,-0.914041015,0
0.000937441,0.309227752,3.568945645,13.57788845,5.404304886,0.008870819,1.270262409,3.372324869,0
0.000154914,0.307615741,3.58787642,13.7555009,5.398934337,0.00738499,0.96754423,4.22172622,0
0.001999754,0.299583019,3.680228228,14.69029883,5.410432707,0.041310066,2.543269131,5.499986479,0
0.003917201,0.289476441,3.798104812,15.73677158,5.50387764,0.089354156,-0.264962818,-1.708213706,0
0.001544488,0.290181595,3.82576507,15.84015025,5.577271816,0.016826125,0.454764528,-0.133326708,0
0.002830706,0.280468887,4.023186825,17.37760549,5.580975887,0.013715619,0.034874045,-0.215831193,0
0.00086843,0.271058833,4.236825609,19.27993501,5.600992366,0.014782653,0.216940487,-0.534896685,0
-0.004108416,0.262244419,4.429469146,21.3123054,5.611401585,0.009388638,0.276724385,0.706276011,0
-0.000759057,0.247407756,4.657168561,23.36842815,5.617247391,0.013442656,1.263108374,0.928904129,0
0.001179618,0.28348431,3.93996933,16.7661983,5.636070524,0.030884543,0.673623282,-0.397783537,0
0.000636488,0.288042278,3.853248087,16.29647636,5.600481088,0.055821096,0.470689067,-1.217475774,0
0.001692908,0.285194717,3.878708199,16.44544072,5.556892994,0.017293488,0.332477597,-0.650876774,1
-2.65E-06,0.296300365,3.569341178,13.99995585,5.58323337,0.031608418,0.215826869,-0.535371686,1
-0.00184176,0.290272741,3.699397817,15.34420988,5.593333817,0.025890494,0.090767823,0.191428195,1
0.000957269,0.291049666,3.920592326,16.73224072,5.547210475,0.039897727,-0.007910684,-1.252966625,1
0.00299968,0.280346178,4.126999832,18.2923566,5.487346758,0.03066558,0.202405528,-0.942096251,1
0.0015377,0.268737338,4.325615094,20.13516393,5.449279731,0.01873171,0.609672169,-0.413733089,1
-1.68E-05,0.258325484,4.483034112,21.87936226,5.425650624,0.015621724,-0.810019265,10.23376488,1
-0.000663169,0.259761066,4.460351623,21.70285918,5.403172084,0.016320474,-0.073335462,5.491255498,1
0.001051038,0.259381061,4.447054857,21.5887701,5.379612568,0.014527282,0.066011375,-0.654890876,1
0.002199293,0.258699828,4.420819027,21.31842572,5.365141078,0.009256629,-1.628455646,54.43759904,1
0.00492574,0.269674423,4.266551605,19.53123727,5.356483623,0.010058794,-1.276672208,33.67685885,1
-0.001806159,0.261246407,4.41322792,21.29968691,5.342698669,0.011571092,-0.01537885,0.130977785,1
-0.00276348,0.261697896,4.375485664,21.09160588,5.327948271,0.010391158,0.535560337,0.732416157,1
0.001492918,0.259785217,4.393976256,21.15397171,5.322136252,0.007068622,1.290429987,7.541399191,1
0.000692211,0.249159227,4.556125882,23.04208969,5.320135771,0.007685557,0.972693934,5.213682204,1
0.002770968,0.250815709,4.513667285,22.72517604,5.317221887,0.007043478,0.982624623,4.578181974,1
0.001936484,0.251277491,4.470425377,22.39319299,5.318044499,0.007777461,0.807510871,3.033030597,1
0.001652102,0.262274362,4.311337864,20.519609,5.319258118,0.008565882,0.649163755,1.582576615,1
-0.000793102,0.273177736,4.165762813,18.95682651,5.316421454,0.008578174,0.911050696,2.243689502,1
-0.000582073,0.271618488,4.178854266,19.19572796,5.308914893,0.008747177,-2.727714515,98.93147797,1
0.002782647,0.269327339,4.220122254,19.44654085,5.30651425,0.00810132,-3.5057644,128.3276469,1
0.000418788,0.258669558,4.410613712,21.36626881,5.310360227,0.00789337,0.810030427,3.587994247,1
0.002242022,0.270835956,4.217552741,19.33847325,5.313498633,0.007398216,1.134831368,5.539571439,1
0.00276365,0.271477514,4.209366457,19.2277294,5.315015575,0.007099234,1.007298901,5.080131977,1
-0.001266972,0.248935158,4.583577031,23.29116874,5.320036534,0.00882782,0.528384027,1.304434364,1
0.000770848,0.248890202,4.54896452,22.96654807,5.324845014,0.007276311,0.860947028,4.834815239,1
0.001462136,0.250429611,4.52767046,22.78826862,5.323131016,0.007039038,1.12559336,6.456262059,1
0.001309073,0.250665387,4.517229419,22.68215963,5.321071025,0.007197106,1.280543616,5.137374905,1
0.000614116,0.262470191,4.292255168,20.36594261,5.327272742,0.009965341,0.596378398,1.580503733,1
0.002136828,0.272751811,4.162969821,18.85964736,5.329032625,0.008847259,0.89519092,5.044541966,1
0.00092123,0.261449472,4.360381998,20.85371141,5.31970629,0.009156184,-0.874304601,29.49115245,1
-0.000446202,0.251411482,4.485456103,22.50110929,5.313752801,0.007947846,-1.733562337,53.98820851,1
-0.000379081,0.250574098,4.491676212,22.55986243,5.312802941,0.007431066,0.177279129,19.196816,1
0.001650395,0.2612993,4.323552729,20.58179252,5.309937177,0.007818682,0.69135743,2.070234143,1
0.002426697,0.262584007,4.284193038,20.30924713,5.30425366,0.007453449,0.832938159,4.260604499,1
-0.000192208,0.251983369,4.466503072,22.37660809,5.302736446,0.007638337,0.97659778,5.736675248,1
0.000536349,0.250847325,4.484762,22.43674312,5.304576111,0.007384095,1.030700469,6.520962386,1
-0.000236448,0.251098166,4.47223995,22.35901957,5.302415466,0.007763556,-0.748568046,38.75201212,1
0.00130719,0.252096037,4.465918686,22.31098396,5.300069482,0.007077206,-1.149236465,50.88387866,1
0.000237252,0.252317484,4.464457507,22.25189468,5.299382183,0.007461121,0.800460216,3.252514833,1
0.003749163,0.25967651,4.352888322,20.90379558,5.296382959,0.007559436,1.109918911,4.870642799,1
0.001202133,0.251873237,4.456327601,22.21857754,5.295883887,0.006864268,1.369044489,7.810135856,1
-0.00193927,0.244375752,4.562287407,23.60097915,5.296617726,0.007269441,1.003780284,4.496251921,1
0.004202042,0.263361868,4.28133474,20.15870521,5.292918777,0.008047103,0.898576231,2.681734677,1
0.001291214,0.264088734,4.247784866,19.96195557,5.288641303,0.007203117,1.230452574,6.451186763,1
-0.002343462,0.252962931,4.410517265,21.9133141,5.289378847,0.007411903,1.100994153,5.62769444,1
0.001917827,0.263463556,4.291719411,20.30324878,5.28973187,0.007104168,1.232101847,5.682047493,1
0.003849034,0.263601677,4.279602838,20.19443121,5.287504469,0.006940885,1.094985114,5.176135444,1
-0.00085454,0.252351342,4.466294731,22.2831489,5.288140706,0.007169352,1.276177686,7.204716268,1
8.18E-05,0.26299158,4.319393123,20.48992275,5.29147486,0.007348848,1.081509433,4.937248493,1
0.003710508,0.263164294,4.278783834,20.21979162,5.292433711,0.007043476,0.660444955,3.950514876,1
0.000931157,0.252858241,4.44355021,22.13288361,5.288925498,0.007564536,0.74498008,4.54061791,1
-0.001052654,0.252106877,4.477746672,22.32859474,5.288745826,0.007595446,1.038457929,5.069075088,1
-0.000491292,0.251442438,4.441091803,22.07935452,5.294913701,0.008606609,0.887372418,2.307838195,1
-0.00025385,0.252330549,4.441935571,22.10895007,5.301399612,0.008157708,0.539327619,2.334645471,1
