mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
0.007264154,0.278714434,-0.103852069,4.820753127,0.723950304,0.013708519,0.951531183,12.26801692,0
0.000156346,0.151547779,-0.11203348,3.707309432,0.724453899,0.014114371,-0.322689279,40.96552589,0
-0.000108987,0.144072774,-0.20130257,3.753053576,0.725080327,0.01406076,-0.408268131,42.00677174,0
0.000133589,0.140676726,-0.231086458,3.878938575,0.726661519,0.01352254,1.570234568,5.046921352,0
0.002817418,0.14004123,-0.368929115,3.334575553,0.72811045,0.013667991,1.547671861,4.770019615,0
0.001603448,0.146299597,-0.585689915,3.615431538,0.729204505,0.013322446,1.459871003,3.961921352,0
0.000187866,0.150118077,-0.580114768,4.442497341,0.730446625,0.013367745,1.564293217,4.475963825,0
0.001267593,0.155447443,0.090616795,4.785289484,0.731299155,0.01349674,1.472633485,5.408816779,0
0.002530714,0.15964941,0.478754279,4.731931579,0.731427656,0.013212522,1.479183075,5.296368871,0
0.00083604,0.161202986,0.347128861,4.200190954,0.732037354,0.013569496,1.598060018,4.14699716,0
-0.001183149,0.164210724,0.353278754,4.176090088,0.732293265,0.013673198,1.531516547,4.209350915,0
0.002659156,0.163994691,0.509668341,5.170945161,0.73193997,0.013448812,1.549447048,4.581544301,0
0.0014047,0.165107537,0.679207758,5.771367234,0.73149692,0.01318679,1.601133775,4.699449462,0
-0.00050131,0.178178706,0.290160816,5.28141235,0.731686074,0.013092865,1.678213279,4.949500152,0
0.004074496,0.180123453,-0.077437848,5.28705059,0.732818168,0.013337778,1.668324081,4.572616733,0
0.004046127,0.176841173,-0.078848232,7.07052612,0.733881542,0.013125179,1.5741498,4.327346345,0
-0.001585379,0.162982884,-0.16465341,8.234288849,0.733975656,0.013148927,1.531884385,4.314739174,0
-0.001480905,0.139193593,-0.202547992,6.581268934,0.734224755,0.01289159,1.572865305,4.414707222,0
0.002497748,0.133952299,-0.27527273,7.190695567,0.735376794,0.012975272,1.487588518,4.706547372,1
0.003027257,0.128299036,-0.483884762,7.299032782,0.735798917,0.013380487,1.156076786,7.929895357,1
0.001903617,0.128858505,-0.217589341,6.542366826,0.736184202,0.013202197,1.15633108,7.703771032,1
-0.000564678,0.137110697,-0.131545011,5.783056757,0.737512425,0.01329495,1.527978638,4.347052223,1
0.000147746,0.134382091,-0.406142632,5.258130279,0.738389151,0.0135126,1.674276154,5.548427743,1
0.001198118,0.131889807,-0.459695443,5.461131998,0.738615036,0.013414233,1.658801255,5.163000567,1
0.002252557,0.13402489,-0.029654187,6.373045335,0.73928457,0.013442112,1.69946192,4.703378639,1
0.00099132,0.139975673,0.304163717,6.600101205,0.740362385,0.013642361,1.664523212,5.228194386,1
-5.95E-05,0.144165617,0.358192091,6.134365113,0.741388539,0.013478974,1.621443155,5.416123051,1
0.003844136,0.142299733,0.371044921,6.173325672,0.742555291,0.013165501,1.643155476,4.954845868,1
0.0034727,0.142729654,0.192097792,6.015349767,0.74398613,0.013109368,1.303032071,6.344939848,1
-0.001112568,0.155566132,0.05556553,5.21728297,0.745254353,0.013287211,1.384063656,7.137987525,1
0.000668126,0.170424141,0.388714709,4.904202187,0.746106284,0.013642976,1.820003328,6.333145363,1
0.003168339,0.165974088,0.542045631,5.114907466,0.747050313,0.013964457,1.882689848,6.087076495,1
-0.000409823,0.157953025,0.373956674,4.594054871,0.747601918,0.013662411,1.681961128,5.037302065,1
0.000856012,0.156294331,0.312674446,4.497887827,0.747432055,0.013409976,1.523766765,4.585320572,1
0.002305409,0.155473902,0.334741404,4.907911218,0.747102301,0.013471067,1.547663495,4.922830099,1
0.002156499,0.154305763,0.326726946,4.892436113,0.746870259,0.013419575,1.573750435,4.496358536,1
0.000732271,0.155128988,0.345793169,5.173207625,0.747218214,0.013721124,-0.022216094,33.29251175,1
0.000488656,0.160065336,0.408639869,5.169173729,0.747883224,0.013701753,0.036422505,34.16719978,1
0.00083689,0.16048695,0.424811703,5.076100107,0.748484693,0.013340033,1.628973027,4.635051274,1
0.002206218,0.158031379,0.366539378,4.941376449,0.748941585,0.013202686,1.534177619,4.470597527,1
0.001389561,0.159681803,0.325447643,4.630484805,0.749638966,0.01343533,1.654775885,4.404291433,1
0.001417001,0.159094294,0.30209002,4.74263377,0.749985559,0.013515849,1.672035487,5.036893366,1
0.000489971,0.158916651,0.340901282,4.882066625,0.749732644,0.013335331,1.585302305,4.995810012,1
0.000319153,0.162322966,0.376849956,4.785748631,0.749954551,0.013439944,1.587401217,4.246946211,1
0.003244871,0.164485711,0.293699842,4.745533504,0.750189917,0.013486421,1.720565518,4.651155668,1
0.00019521,0.164298962,0.358608101,4.858685142,0.75049978,0.013236867,1.757953913,4.579114286,1
0.001934496,0.160545085,0.347565333,4.684896005,0.750889424,0.01321957,1.694846762,4.564646134,1
0.00092276,0.160938644,0.273154482,4.510288117,0.751486533,0.013358842,1.666017122,4.769614482,1
-0.000451989,0.160230634,0.255548724,4.409649055,0.752371706,0.013397402,1.576408342,4.269771153,1
0.001649375,0.160064399,0.174434454,4.37747492,0.752936663,0.013394765,1.574916367,4.362574009,1
0.001781145,0.161365923,0.165381811,4.338392318,0.752805546,0.013224459,1.402314095,7.688094506,1
0.002661196,0.159191282,0.300593887,4.501683445,0.753000259,0.012969299,1.357763911,7.903168489,1
5.80E-05,0.159769105,0.315441476,4.605614057,0.754462814,0.013227772,1.585003134,4.473889759,1
-0.000826146,0.180321212,0.539211894,3.938092476,0.755381393,0.013730632,1.006420678,11.68560883,1
0.000738196,0.178235343,0.706539313,4.631376111,0.756140682,0.013782523,0.980588204,12.13606041,1
0.00228513,0.157806007,0.607637246,5.584865061,0.756850052,0.013556532,1.525967138,4.66658485,1
0.00445578,0.158098327,0.657866628,5.525789644,0.75673196,0.01311588,1.522832002,4.11803161,1
0.002013559,0.14877034,0.724156278,6.447669305,0.757031413,0.012967916,1.515931751,4.05117511,1
0.000453075,0.153462539,0.852608321,6.460624677,0.757773263,0.013227295,1.555309081,4.246025242,1
0.002543302,0.161586255,0.805356995,5.685861694,0.758526012,0.013533822,1.646944254,4.303933002,1
0.001091701,0.159568095,0.671972227,5.288160929,0.75833337,0.013529781,1.755223495,4.792869296,1
0.000365034,0.161130654,0.674172215,5.396848096,0.757702037,0.013493076,1.753458346,5.008202702,1
0.000568457,0.158921477,0.633850045,5.33964045,0.757732718,0.01363625,1.723386362,5.068797664,1
0.001960151,0.159791227,0.764424666,5.926323841,0.75781201,0.013510156,1.727491586,5.301288247,1
0.001501144,0.161257189,0.817242859,5.922942265,0.758415222,0.013586067,1.604555849,4.32786411,1
0.001911942,0.159559607,0.566688132,5.00336892,0.75924312,0.013772951,1.570077042,4.399579098,1
