mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,label
-0.001761278,0.264594944,3.427114788,19.29131223,4.112955911,0.141068752,-0.194037218,-0.764682496,0
0.001390797,0.27008295,3.22640376,17.56414391,4.219578443,0.084247465,-0.693795396,-0.751793833,0
0.002907447,0.255538158,3.452890861,19.82611888,4.239159284,0.020276309,0.446659056,0.809030439,0
0.001254887,0.258388752,3.310622721,19.29151876,4.211567252,0.023316068,0.402172507,-0.365156327,0
0.001084403,0.256116251,3.214835032,18.76858305,4.186928395,0.019785198,0.874200951,2.372570917,0
0.001094402,0.26792363,3.106686269,16.6296466,4.281231253,0.106171398,0.130554716,-1.687158629,0
0.001237714,0.27006686,3.252172664,17.00760022,4.360774013,0.035609456,1.018696808,0.303523278,0
-4.72E-05,0.253473159,3.649941146,20.07605047,4.364125878,0.046601504,0.869349556,-0.657359589,0
0.001314743,0.250721904,3.762737279,20.67964569,4.385022518,0.056357488,-0.306921478,-1.507147399,0
0.001784651,0.243757022,3.919239591,22.36045249,4.3484072,0.056147808,0.502564661,-1.120190228,0
0.001327776,0.246822388,3.782704124,21.32523093,4.306271035,0.033369319,0.061974041,-0.921595797,0
0.001506677,0.249518378,3.653932437,20.5013619,4.308717128,0.037204027,0.42536813,-0.505275556,0
-0.00775247,0.24193651,3.743813903,22.0533938,4.347709165,0.111243275,2.677826099,7.202375434,0
0.000937291,0.252583058,3.542410714,19.80889126,4.569812666,0.232213862,-0.043181446,-1.501283294,0
0.007126249,0.258049061,3.392973561,18.46323858,4.76819785,0.107771429,0.839633237,-0.572316374,0
-0.000482208,0.257266656,3.378815904,18.75666817,4.927441842,0.191043669,0.044573363,-1.148937829,0
0.004954043,0.262643416,3.302678037,17.70007357,5.146556364,0.098048584,-0.578969406,-1.290893872,0
0.002667801,0.254906542,3.293877196,18.24425818,5.197458649,0.028477869,0.512363821,0.111436203,0
0.000295382,0.253154206,3.200604954,18.2576213,5.36785638,0.225381977,0.53161614,-1.49888201,0
