mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,label
-0.001790346,0.303265869,3.410487748,14.58326871,7.00409426,0.238294176,-0.686878939,-1.195702565,0
0.000806226,0.297800985,3.571657442,15.6399358,7.187545177,0.025950696,-0.163734652,-0.041284733,0
0.003402996,0.304138648,3.567010173,15.07060601,7.138498306,0.045656484,-0.500511714,-0.969288407,0
0.003140514,0.293945848,3.678658793,16.14309837,7.060266331,0.050314096,0.490107318,-1.007282836,0
0.000159439,0.293877532,3.557863366,15.41379188,7.015189471,0.014633544,0.588688679,2.601471531,0
-4.31E-05,0.304768799,3.286850199,13.33931451,7.030377797,0.030155495,0.542009339,-0.55289588,0
0.001007217,0.29749487,3.426570186,14.3952087,7.034605517,0.029424516,0.228263335,-0.505541975,0
0.000630275,0.288837558,3.604700005,15.7505168,6.990030725,0.035347276,0.002631411,-1.050946084,0
0.000252372,0.292262178,3.559103,15.16717757,6.939558901,0.025644016,0.320893249,-0.126461833,0
0.002246089,0.293134123,3.614162198,15.42954264,6.894335393,0.028797705,0.095033022,-1.052832538,0
0.004013992,0.287020598,3.722260482,16.238566,6.861861583,0.013272725,1.213687939,8.43475241,0
0.00078343,0.284571965,3.691932326,16.34202037,6.836214502,0.023778989,-0.376400958,-0.826891814,0
-0.000339798,0.284714668,3.674136312,16.22094534,6.808856147,0.017433779,1.465722423,3.314176206,0
-0.000133065,0.286577385,3.687231765,16.08674925,6.796596037,0.010019237,0.608170721,13.61456719,0
-0.000616778,0.295805354,3.638576632,15.412703,6.766419111,0.044477061,-0.985688103,-0.589932316,0
0.001475974,0.283880423,3.900751053,17.5393423,6.694570051,0.057852099,0.809462803,-0.749172909,0
0.002088207,0.26482193,4.205159749,20.50617227,6.650857871,0.01258282,0.470872491,4.029669061,0
0.000529449,0.266603539,4.109085194,19.63978321,6.654561833,0.010322708,0.4025122,11.06385199,1
0.001075745,0.268299036,4.06756249,19.36900164,6.6428548,0.017040869,0.303336165,0.784541509,1
0.003191012,0.268980758,4.070740418,19.36342635,6.610076632,0.023238339,-0.417955502,1.124711062,1
0.001595725,0.269037458,4.062874108,19.28398657,6.575673022,0.021556581,0.227087685,2.512039267,1
-0.000810405,0.269744513,4.025477728,19.1832074,6.555882045,0.012658905,-0.346434023,15.6843914,1
-0.00056713,0.269167607,4.052659,19.54677275,6.530867604,0.024145668,-0.059251277,-0.987623041,1
0.002258338,0.2668857,4.097718592,19.85985056,6.493428312,0.020245496,0.20694749,-0.185839335,1
0.001432048,0.267509011,4.05519811,19.46020031,6.470220457,0.011850296,0.763480648,9.445887397,1
0.000890036,0.279297003,3.913135871,17.82836228,6.450344195,0.016764873,0.03947168,1.494002348,1
0.00164018,0.266917046,4.12757559,19.88687469,6.432541493,0.011266725,1.051999556,11.12146442,1
0.001763456,0.255573196,4.301209431,21.77014626,6.41897098,0.012799001,0.088712213,4.378862382,1
0.001052883,0.257306056,4.245802437,21.31554431,6.40323579,0.011377009,0.430330709,9.897940358,1
-0.000348234,0.258150498,4.220182258,21.12696357,6.392809296,0.009312417,1.418217521,27.06641684,1
0.001100935,0.2687193,4.076552482,19.41723527,6.385420554,0.00917774,0.940448789,28.26836651,1
0.001360591,0.269365771,4.070092249,19.36456619,6.374974823,0.01114418,-0.702093271,28.13051656,1
0.003742525,0.269125222,4.083277696,19.42597234,6.361515536,0.011125109,-0.009537909,26.66219416,1
0.002047603,0.269578497,4.073316818,19.42737529,6.348898315,0.011707615,0.481455284,15.01650775,1
-0.000173368,0.270848573,4.04663167,19.20739353,6.337996347,0.011416979,1.612209943,18.36550323,1
-0.000358344,0.271324772,4.0490744,19.20095612,6.325426701,0.013029837,0.190135105,7.615559672,1
-0.000474374,0.278623989,4.01224225,18.4777447,6.301780483,0.020195849,-0.058841488,0.272093674,1
0.00242206,0.284978496,3.944261736,17.50769006,6.276248877,0.014419105,0.174796277,5.724336908,1
0.000471274,0.275368338,4.045832537,18.68424417,6.260827528,0.011052632,0.917914978,20.14846396,1
0.000108784,0.275656165,4.104966287,19.0185057,6.24866442,0.011312562,1.410859946,18.23437266,1
0.003022077,0.272287872,4.152207782,19.53031263,6.233683286,0.012807853,0.78142487,9.201630463,1
0.003588743,0.265851313,4.201074072,20.1965424,6.21892346,0.010560475,0.703911469,14.95007019,1
0.00116425,0.270879616,4.124193565,19.31877444,6.207431902,0.010442364,0.362798854,14.12464936,1
-0.000593634,0.267902083,4.143441875,19.72176275,6.201245335,0.00893164,0.80881589,36.14026217,1
-0.000800596,0.268573324,4.134381092,19.72254942,6.195077406,0.010416161,0.947784591,22.23467131,1
-9.00E-05,0.268743934,4.143872218,19.82073715,6.183715929,0.010424166,1.77664503,21.73296928,1
0.002308417,0.269482597,4.103559094,19.41830435,6.177426311,0.00810616,3.052697222,47.31813276,1
0.002720378,0.276507006,4.02316483,18.38407563,6.176300812,0.008002898,2.194183214,41.31936572,1
0.000804735,0.275589374,4.059832975,18.73926176,6.173341642,0.008204733,1.604195595,29.7303833,1
-0.000730192,0.27065921,4.065222024,19.18339561,6.172603662,0.009212184,1.256976755,16.91209318,1
0.000178116,0.270500799,4.077526699,19.21639348,6.168264117,0.011674539,0.348346978,10.18859478,1
0.000820986,0.268240675,4.169901978,19.90681303,6.14882322,0.016928117,0.137788802,1.301174954,1
0.003216542,0.267706107,4.158187349,19.88084035,6.130392892,0.010709792,1.08558792,16.89897497,1
0.00284247,0.268814038,4.129269536,19.64561407,6.120881762,0.009725747,0.550500707,19.57390538,1
0.001340142,0.26882225,4.105458458,19.49155591,6.116518075,0.008840544,0.539932349,20.91269805,1
0.000183969,0.268888445,4.096730264,19.37516613,6.114890126,0.009326917,0.170292919,34.51520798,1
-0.000221571,0.270012605,4.091279271,19.23295903,6.109321758,0.0098482,-0.912183921,61.11939216,1
0.000946439,0.281352285,3.894476188,17.39022192,6.101319449,0.01023653,-0.102252713,39.02395107,1
0.000265287,0.283166019,3.891424894,17.42889674,6.09618285,0.009428985,1.150178457,20.51661958,1
0.000766224,0.280173213,3.965870538,18.20548489,6.087741525,0.012813313,0.19990888,5.333626949,1
0.0022315,0.29518071,3.784308571,16.2169555,6.071914019,0.012544036,0.65923638,3.688234418,1
0.003086772,0.294087362,3.832266376,16.45131766,6.057174356,0.010602996,0.718488456,9.165455568,1
0.000614489,0.274631883,4.131730218,19.37234824,6.051268114,0.008707915,2.098097206,30.09165507,1
-0.001294928,0.26471679,4.271499704,20.90936622,6.049878148,0.009191606,2.663568462,36.89741699,1
0.000965816,0.275238285,4.079683034,18.93304612,6.045158168,0.0093381,2.33046515,36.79937586,1
0.001459835,0.275896083,4.05587828,18.77512672,6.042361287,0.00834775,1.977655652,39.0432154,1
0.001029707,0.268091499,4.162469917,20.01103929,6.037237331,0.009794345,1.364621321,22.13742641,1
0.001456205,0.276052093,4.065284518,18.8365623,6.030822318,0.008804583,0.51014274,50.4761093,1
0.001853832,0.283965666,3.948061941,17.67697478,6.030902154,0.008700452,-1.518772231,59.76610999,1
0.000667759,0.276624848,4.025218672,18.67079982,6.03116406,0.008517649,0.43736567,49.44724625,1
0.000852421,0.275774362,4.055565563,18.84394201,6.027426856,0.008770363,1.793157069,32.95547068,1
0.001156677,0.275889564,4.066907362,18.89934018,6.021857125,0.008860321,1.746770815,28.94305864,1
0.000972362,0.275482933,4.052593514,18.82343569,6.017124231,0.00826323,2.168613189,32.56322534,1
0.000813851,0.275757148,4.030370101,18.71723383,6.014688165,0.00838145,2.056879532,32.03402926,1
0.000788629,0.277342317,4.021710808,18.57717298,6.011365509,0.009176729,2.081420401,27.86351379,1
0.002440181,0.28546858,3.92621001,17.32540384,6.004817091,0.010074557,2.236742903,29.76344282,1
0.001913354,0.276012969,4.070484125,18.67646611,6.000884574,0.009402583,1.961522342,37.97150009,1
0.000834431,0.269308404,4.196396801,19.97570578,5.995392881,0.010748173,0.556719424,12.94256166,1
0.000949016,0.270429474,4.162793069,19.73375505,5.986161586,0.009631426,0.704458312,24.27982059,1
0.000758004,0.270003598,4.155597016,19.68256297,5.979177802,0.009714054,-3.574236704,169.5195878,1
-0.000557445,0.269370935,4.159409483,19.71437974,5.977632196,0.009174949,-4.312017427,213.9178347,1
0.000270087,0.269024558,4.163397097,19.78686771,5.979902594,0.008200787,0.438128307,39.55585565,1
0.002801213,0.279555685,4.030784253,18.31172853,5.977411597,0.008934607,1.476751934,27.55710163,1
0.001522927,0.278615969,4.041193714,18.41800007,5.971158273,0.009166442,1.483333119,29.79502246,1
-0.000161309,0.277795446,4.040507364,18.42900315,5.968533107,0.008709229,0.106919876,32.39613447,1
0.000593876,0.27839166,4.020089524,18.27754207,5.971393585,0.009007402,0.491253206,29.13986801,1
0.001606907,0.279339162,4.021082508,18.27394889,5.972702517,0.008144908,2.005653807,29.25771705,1
0.00073203,0.279949154,3.995813944,18.10756818,5.970102801,0.008770524,1.630325088,31.83612447,1
0.001512131,0.279355169,3.948237801,17.92843067,5.97938009,0.014941144,-0.53022177,24.81194823,1
0.001590121,0.278384227,3.969601952,18.21822134,5.991024235,0.009469255,-3.71694538,169.6896353,1
0.000450008,0.278191836,4.011754432,18.47814846,5.99064233,0.008085844,0.56497341,32.29953878,1
0.002812114,0.278579877,3.976688483,18.20798343,5.98495794,0.009457544,0.721624624,18.57124145,1
0.001296367,0.279785404,3.934503624,17.8374157,5.984750966,0.01178518,1.125593806,11.27303153,1
0.000596989,0.287657901,3.868376308,16.99006707,5.986883327,0.011894653,1.373224447,13.23970425,1
0.001233614,0.285424181,3.93805822,17.56729202,5.980063466,0.010180895,1.497797298,20.43764781,1
0.00115826,0.279879017,3.953198356,17.99145183,5.979958071,0.010155346,1.461628123,18.08529584,1
