mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
0.001605678,0.303403669,3.275819006,12.68341197,1.353255354,0.010230318,1.725842113,10.28460586,0
0.000146517,0.298966452,3.440349702,13.69479957,1.356628309,0.010343901,1.239460062,9.402779403,0
0.001511647,0.298331983,3.536324848,14.25711506,1.361461094,0.010572812,1.282215919,7.947828624,0
0.000296271,0.299981944,3.542598755,14.18746066,1.365400096,0.010433165,1.968960941,10.1274592,0
0.000494725,0.30655347,3.301903627,12.87277912,1.367440033,0.010456251,1.838514336,10.07333507,0
0.000529364,0.305006876,3.290003973,12.88383265,1.370359203,0.010595677,1.758438445,10.14057799,0
0.001274035,0.299318377,3.514137485,14.09087452,1.375183214,0.010545954,1.359981802,8.495480272,0
0.001539603,0.300301018,3.511711526,14.06364558,1.379498836,0.010300423,1.3088174,7.643515174,0
0.001322381,0.300569381,3.519032571,14.07305742,1.383066014,0.01044702,1.476933773,6.874292239,0
0.006012301,0.305623006,3.466435813,13.40311552,1.385562788,0.009897176,1.637653616,7.944937307,0
0.001043629,0.304087278,3.510276343,13.74713977,1.387185505,0.010066904,1.478100104,8.115201054,0
-0.001035939,0.293747869,3.710155085,15.42700338,1.390794046,0.010721912,1.211409338,6.969109736,0
0.003622644,0.311792688,3.472695573,13.11736301,1.398574012,0.011593847,0.983943623,5.091145037,0
-0.000660017,0.317993982,3.326419668,12.24608124,1.403716169,0.010035522,1.059126231,15.40765967,0
0.00290128,0.298202652,3.469347833,13.9738342,1.404684557,0.010169463,1.067326912,15.91527331,0
-0.000286678,0.280877746,3.681091705,15.92627069,1.40184773,0.011268946,1.0137399,6.322573185,0
-0.003567496,0.270957327,3.884842238,17.7395717,1.402986472,0.011585011,0.493883159,5.238620786,0
0.001270137,0.272635387,3.90301992,17.6956232,1.409628623,0.010239965,1.189976083,11.64552247,0
0.001947144,0.282636949,3.750042977,16.21734402,1.411801311,0.010294156,1.22025467,12.17439241,0
0.000562166,0.293651121,3.655229784,15.04865703,1.413211169,0.01040759,1.182766174,10.37069731,0
0.000299561,0.285131919,3.747821453,16.04621472,1.41744303,0.010991586,0.854775193,9.810494317,0
0.001143461,0.285663394,3.67699175,15.65274458,1.422680174,0.010123703,0.980182274,13.89947596,0
0.000307643,0.296686205,3.558928267,14.41232875,1.425997816,0.010081799,1.582450867,8.579752411,1
0.002818386,0.287432734,3.628735893,15.32396872,1.42998085,0.010555839,1.60542338,8.71891554,1
0.001417243,0.286666074,3.617548964,15.28031133,1.434639849,0.010355462,1.389350205,8.690449148,1
0.000826832,0.285911385,3.65056016,15.47858064,1.438673455,0.01001297,1.209361942,8.252071398,1
0.001386475,0.287297812,3.651209129,15.43322874,1.441873714,0.009981705,0.954640167,8.422604579,1
0.002943224,0.298584883,3.549577145,14.26842435,1.445049013,0.010195594,1.05309857,9.971479528,1
0.002259639,0.300935984,3.489825512,13.91564785,1.448590851,0.010154109,1.586303865,10.19061755,1
-0.001836633,0.30947057,3.14962301,11.95220232,1.451748058,0.009969002,1.614531115,10.2102833,1
0.000359665,0.306498037,3.249400509,12.60999559,1.453468159,0.009932982,1.418673452,9.427902585,1
0.004691437,0.301555506,3.567129712,14.06404678,1.455371257,0.009926817,1.522334596,7.750794832,1
0.000349542,0.292035276,3.588884879,14.6413332,1.459073421,0.010078646,1.625690662,8.698919605,1
-0.002540248,0.286338902,3.659981925,15.57290638,1.463104684,0.010225074,1.591823273,9.636446631,1
0.001712958,0.295215444,3.609262133,14.65668581,1.466797365,0.010421978,1.553352263,10.22138792,1
0.003594387,0.292163438,3.686268707,15.17173822,1.46978302,0.01035802,1.460364401,9.497050623,1
0.000897001,0.272111605,4.004668714,18.28234926,1.473532649,0.010595143,1.45256643,9.747879281,1
-0.001386475,0.276079635,3.91217174,17.55568576,1.477351706,0.010225723,1.896029192,12.1128164,1
0.00106041,0.286464764,3.762363352,16.03817118,1.479742868,0.009996799,1.75232272,9.683701143,1
0.001760873,0.286912848,3.778852244,16.11348492,1.481689181,0.009978763,1.771297066,12.20087339,1
0.000417239,0.298741963,3.642565241,14.74345261,1.484163829,0.010027027,1.633169594,11.83344109,1
0.000531503,0.298486055,3.549317687,14.37334436,1.485673305,0.00975575,1.24004943,7.785082045,1
0.002160605,0.294345807,3.596804182,14.78082352,1.487333298,0.009982104,1.337109194,6.994286079,1
0.001278554,0.299538987,3.626380878,14.63702558,1.490839222,0.010178443,1.738897755,9.397786775,1
