mean_ecg,std_ecg,skew_ecg,kurt_ecg,mean_eda,std_eda,skew_eda,kurt_eda,Label
-0.000727465,0.232778153,4.258086786,21.35478379,2.356417738,0.011103085,1.303115987,6.487697808,0
-0.002366337,0.225866809,4.499443958,23.14571936,2.356386403,0.011136933,1.351053498,6.656929989,0
0.000343964,0.23207771,4.511027723,22.86795751,2.3535826,0.011124307,1.40981812,7.031352274,0
0.000517698,0.231966845,4.475540726,22.65024821,2.35309203,0.010848448,1.287619844,7.754911403,0
0.002823382,0.23106888,4.412403642,22.13918892,2.350676673,0.011506458,1.119754816,5.694196193,0
0.003052891,0.234955525,4.268154078,21.03844815,2.347610692,0.011238106,1.269447967,6.194593327,0
0.000618184,0.233866278,4.240038118,21.03319588,2.347498649,0.01112808,1.381239741,7.748382716,0
0.000508634,0.239808233,4.16448993,19.94515605,2.354066958,0.014731862,0.789691005,4.141868613,0
-0.000540802,0.233529697,4.309991767,21.42998837,2.361619404,0.013611929,0.53989354,7.091498031,0
-0.000344696,0.240787425,4.078059483,19.92945682,2.407204274,0.048306412,0.189746549,-1.562246169,0
0.00122527,0.252523747,3.843144965,17.72468405,2.425848934,0.032239812,0.288094777,-1.087479826,0
0.002958324,0.248491191,3.900921604,18.03781849,2.38972544,0.016421454,0.811361023,1.663528744,0
0.00233602,0.252370583,3.739285243,17.00042468,2.384506117,0.013762623,0.880971217,3.642397149,0
0.000383763,0.246218976,3.897535558,18.50541231,2.386583492,0.015395441,1.276096172,4.203684163,0
-0.000491462,0.233770476,4.204456385,21.16887572,2.37771868,0.01530089,1.749122966,6.565308031,0
0.001799574,0.247431182,3.823248587,17.96346892,2.376281847,0.012872461,1.145697183,5.6910988,0
0.000240385,0.243582954,3.728487683,17.81985507,2.380266735,0.01185298,1.421777672,6.592077827,0
0.001539773,0.230188791,3.9740148,19.81753192,2.376645224,0.01145896,1.166313849,6.089227963,1
0.003569373,0.236459101,3.979165363,19.3171054,2.374975313,0.012832556,1.133693226,6.249362239,1
-0.000842135,0.242026719,3.985948596,19.08975302,2.372336415,0.013390784,1.039930608,5.76761943,1
0.001967867,0.245870542,3.796124442,17.66679706,2.367004667,0.011561956,1.422913696,12.13247124,1
0.001866728,0.235543072,3.941412793,19.22790367,2.364164025,0.011804057,1.458836232,14.79030388,1
0.00073288,0.222253272,4.500622819,23.47955415,2.360592433,0.011648357,1.054508018,11.3541829,1
-0.000319774,0.215229234,4.714562365,25.74671881,2.35673027,0.011514818,1.316025491,12.88717959,1
-0.001007708,0.218059147,4.639726819,25.0633532,2.352467292,0.011767346,1.38928991,11.2717114,1
0.001306647,0.217264015,4.662807093,25.24814427,2.348459407,0.011546792,1.356896976,10.51321454,1
0.001969352,0.224372552,4.38992272,22.56928246,2.344583947,0.012960683,0.715337682,6.987249244,1
0.000697965,0.228586803,4.258214188,21.10721502,2.338054548,0.013119809,0.977611514,5.29291582,1
0.000255327,0.219360775,4.2697476,21.57966318,2.340138299,0.016871939,1.412734813,3.820103427,1
0.001546692,0.232395465,4.105440226,19.72231688,2.345535551,0.016456145,1.004430343,3.552141003,1
0.003033018,0.244324161,4.176930128,19.70457524,2.340523693,0.013127212,0.550073236,12.16407667,1
0.001116767,0.230280908,4.454508616,22.70961131,2.333811515,0.011971661,0.811172171,16.93603408,1
-0.001816184,0.222630769,4.586807123,24.5008809,2.330152457,0.011571934,1.094730015,8.963136177,1
0.001170129,0.22924813,4.470080283,23.00574634,2.32892516,0.011236795,0.95481153,8.390111286,1
0.001853139,0.231492107,4.417409622,22.45220004,2.328540421,0.01146563,1.351025555,10.29957869,1
-9.08E-06,0.22609153,4.51954543,23.79627504,2.326383809,0.011868113,1.491367214,10.0646558,1
-0.000194138,0.237624025,4.28906535,21.44349706,2.323002134,0.011583455,1.30390828,7.95829477,1
0.003502991,0.252719586,4.030321769,18.5179741,2.320477295,0.011407889,1.698335567,11.51166853,1
0.002711498,0.240354623,4.253453495,20.5977288,2.318374579,0.011769708,1.838979019,12.94264874,1
-0.001046454,0.22439392,4.578246269,24.27414544,2.315865217,0.011547761,1.474918035,8.890949867,1
0.000706748,0.226295745,4.510016377,23.68194743,2.318044771,0.011746508,1.123260341,6.64749903,1
0.002129046,0.228013459,4.489078086,23.47454196,2.319261496,0.011810103,1.121402236,9.459090552,1
0.000449779,0.232394876,4.375273019,22.1527091,2.321386937,0.013209149,1.059997917,5.241030818,1
0.001769996,0.24656425,4.094418375,19.18943615,2.331276212,0.014542756,0.895766527,3.87866889,1
0.001382786,0.247921304,4.144395354,19.47640345,2.333534622,0.013030797,1.298188073,6.18409646,1
-0.001421709,0.231775968,4.501987208,22.73549926,2.331505694,0.01148581,1.604402668,8.539937502,1
-0.000436353,0.2173727,4.78436723,25.66197246,2.333331953,0.012249175,-1.033760291,63.50161058,1
0.001371192,0.219970435,4.645951366,24.56267436,2.332964161,0.012053224,-1.474800299,66.18477435,1
0.001938328,0.221448308,4.578841507,23.99198633,2.332857895,0.011590217,1.199294218,13.70137537,1
0.000728603,0.22129659,4.649323866,24.47573507,2.334832437,0.01168627,1.164569312,12.89306611,1
0.001311911,0.222522042,4.654726169,24.50197306,2.336037827,0.011341741,1.133214331,12.94325869,1
