wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.6630681655107369,0.132556929261531,0.13456809201179099,0.5846812805043918,0.16205468870693673,0.008064516129049792,1
0.673701040039661,0.1311955612861282,0.11664176120254466,0.5202540910522392,0.13833771048972676,0.00806451612904624,1
0.6688750317343166,0.12536079438803643,0.14527236378876596,0.4790149981767939,0.12648231113857544,0.03225806451614943,1
0.699038252845837,0.12681335068991167,0.1068378159440454,0.5132042951991532,0.1304341109222925,0.032258064516152984,1
0.6519264190646141,0.17099227191805838,0.14108818590759814,0.514947052026495,0.10671713270508332,0.03225806451614943,1
0.5963638141341947,0.15738153578285774,0.13471983502018536,0.4678568032973866,0.11462382202997112,0.032258064516152984,1
0.5529805831714228,0.21090195559983727,0.0936487327999651,0.5047919213534655,0.11067202224625328,0.03225806451613522,1
0.5333093883331887,0.22644517899175265,0.06019103138281101,0.6609493302059878,0.11067202224625405,0.03225806451613522,1
0.572802774439501,0.21909800243960986,0.07038756900843651,0.5453953606089806,0.11857562181368786,0.032258064516142326,1
0.5506482016532941,0.19952359883616916,0.10155868069002189,0.42244335979611136,0.12252742159740526,0.03225806451613522,1
0.5052526623632136,0.15228490160906694,0.21858798742961874,0.5787285715881502,0.1225274215974047,0.008064516129039134,1
0.5194879215680075,0.12667901064663828,0.232128949812946,0.5863008417720551,0.13438591070601003,0.008064516129039134,1
0.5394943930491874,0.10502100034662554,0.24113752773812316,0.4486181858707276,0.13833771048972676,0.008064516129039134,1
0.5660527430337703,0.1013337959855119,0.25250324977647387,0.5972788784493261,0.14229260003089816,0.008064516129039134,1
0.47617778594750493,0.11369144715091989,0.2326958705237132,0.7314155266108063,0.14624439981461457,0.03225806451613167,1
0.5179281235616529,0.0721196214468185,0.3037165794603568,0.5583318264532313,0.15415108913950226,0.03225806451613167,1
0.5486040646851325,0.08604188048930256,0.32902519331465996,0.4984355059414586,0.1501961995983323,0.03225806451613522,1
0.49066493810663675,0.08728541227534203,0.29586545816181803,0.571086589888,0.14229260003089828,0.03225806451613167,1
0.5221873098138836,0.08416947368048572,0.31305726930758965,0.4814915288230086,0.1422926000308976,0.03225806451614943,1
0.4908987724921415,0.09974507271914984,0.295930953977562,0.4549122872918435,0.14624439981461457,0.032258064516152984,1
0.49319974112027887,0.1038700717029104,0.26408653151689876,0.637775472726788,0.146244399814615,0.03225806451614943,1
0.4925022296751182,0.10851887513026037,0.26150528318064903,0.5155033770260306,0.1462443998146149,0.032258064516152984,1
0.5186820415959436,0.10159515270878855,0.2309616123811554,0.49708386058784676,0.15019619959833175,0.03225806451614943,1
0.5739095157672074,0.09228530201701407,0.24724630162476308,0.6680581802728675,0.15019619959833208,0.032258064516152984,1
0.6451786908714323,0.07066468371121398,0.22833497189583776,0.5505513974165542,0.15019619959833175,0.032258064516152984,1
0.6983101827828354,0.06147610886004423,0.21567023410256617,0.5094311751400041,0.146244399814615,0.032258064516152984,1
0.6549596731358737,0.06252857182804111,0.2525566078374829,0.654094512097663,0.14229260003089794,0.03225806451613522,1
0.5922474522432328,0.0721345881058243,0.25534212379464405,0.5896351952001534,0.14624439981461457,0.032258064516142326,1
0.6172506110580849,0.06635811272863973,0.26191714687941936,0.49745729029822483,0.13438591070600958,0.03225806451613522,1
0.6011381963682759,0.0683055562932286,0.25713668909330406,0.6822977450955277,0.1501961995983323,0.032258064516142326,1
0.6129386840672661,0.06718554933345866,0.2657888714348293,0.5297161407458165,0.14229260003089728,0.00806451612906045,1
0.5951109324650791,0.06991002733427443,0.2508925226803426,0.3893481129041627,0.14624439981461468,0.00806451612906045,1
0.6270334875794379,0.06458256506468885,0.26574604420557224,0.5639658074810755,0.1422926000308976,0.008064516129067556,1
0.6010525134214071,0.06679100206128319,0.2591875502352573,0.5176135841943722,0.13043411092229285,0.00806451612906045,1
0.6173057463830011,0.06329277074636092,0.2602898455219552,0.5249072193821124,0.13043411092229262,0.032258064516142326,1
0.6179707235114063,0.060198086188710365,0.2567232472804044,0.6095498052399563,0.12648231113857622,0.03225806451614943,1
0.6434537328768934,0.055413631269089714,0.28004344406234394,0.5055017184045504,0.13043411092229285,0.032258064516142326,1
0.6290922162914643,0.053332509483826396,0.27595868208810803,0.52301790435679,0.10671713270508265,0.03225806451614943,1
0.645543508068614,0.052831530035415186,0.27966809439062773,0.6253329103664567,0.12648231113857578,0.032258064516152984,1
0.6254357995566687,0.05922919300788082,0.26077120219746225,0.5039254551582122,0.12252742159740448,0.03225806451614943,1
0.6430453048906128,0.0630083478124493,0.25140740021310115,0.49977878182741164,0.12648231113857644,0.032258064516152984,1
0.6260553063138692,0.06516923872397645,0.23336071437558764,0.6190735148728271,0.12252742159740448,0.03225806451614943,1
0.6635038865335005,0.06869884225972162,0.25139911738184473,0.5188091633529266,0.1264823111385759,0.03225806451613522,1
0.5999587636186757,0.08714978300790782,0.2104092174278856,0.5121602334807468,0.13438591070601003,0.032258064516142326,1
0.6571409975928306,0.08834179043072021,0.2114921011119645,0.6411187165196524,0.1304341109222935,0.03225806451613522,1
