wrist_ACC_1,wrist_ACC_2,wrist_ACC_3,wrist_BVP_1,wrist_EDA_1,wrist_TEMP_1,label
0.5200934786937963,0.5222811359184362,0.232044560818208,0.5106257349019672,0.6777293557733209,0.6173913043478301,1
0.5201442643584983,0.5213139544993225,0.23410693377729958,0.5268796475583807,0.67772935577332,0.6173913043477626,1
0.5199470486391488,0.5209725437840966,0.23225855627804137,0.5109699700649345,0.6756747646449798,0.6173913043478017,1
0.5186359577032116,0.5209543474784412,0.23084924133938206,0.49468525089154086,0.6797823417523409,0.6173913043477945,1
0.5180210899807647,0.5198823809237562,0.2277452136492179,0.49677783542397397,0.6736217786659616,0.6173913043478265,1
0.5162242381352581,0.5211728896258853,0.22917847409289793,0.525959880783181,0.6715687926869406,0.6173913043478017,1
0.5164657105888981,0.5197568357809055,0.22796278393355146,0.5091722487180749,0.6715687926869393,0.6173913043477803,1
0.5172447569336599,0.521275581093209,0.231381831489059,0.48677925222231727,0.671568792686939,0.634782608695641,1
0.5207372035933876,0.5196280141711622,0.23359701240309422,0.5132362261418297,0.6715687926869393,0.6347826086956267,1
0.5228358416099548,0.5216589112306634,0.2339393817407583,0.5305935928097768,0.6654082296005585,0.6347826086956196,1
0.5258377969186692,0.51991981351457,0.23623180292861712,0.5134111973911091,0.6654082296005589,0.6347826086956161,1
0.5268039150338839,0.5221911326339531,0.23620704278888266,0.518550993328835,0.665408229600558,0.634782608695609,1
0.5262607531640494,0.5187724656219401,0.23555581111835905,0.5285897172929707,0.6654082296005591,0.6347826086956339,1
0.5258858369918197,0.5214626621086211,0.23646786436600298,0.5259722937901766,0.6633552436215381,0.6347826086956516,1
0.5259424806841466,0.520494192667122,0.23554402227454257,0.5144031088677492,0.6613022576425168,0.6347826086956196,1
0.5261875564179614,0.520769022821607,0.23512903031472238,0.515703722860867,0.6592476665141779,0.634782608695641,1
0.5236025290277971,0.5201316293567392,0.23525205192220505,0.5296037170464978,0.6613022576425157,0.6347826086955841,1
0.5227501590025572,0.5209657592977309,0.2356132230360647,0.5122952165757262,0.6592476665141781,0.6347826086956694,1
0.5227289506180101,0.5219677001592223,0.23433008650770748,0.49776279952119307,0.6551416945561362,0.6347826086956339,1
