t,src,dst,bytes,kind,action,cos,reason
0,S9,ORCH,1040,model,send,,
0,S2,ORCH,1040,model,send,,
0,S10,ORCH,1040,model,send,,
0,S5,ORCH,1040,model,send,,
0,S14,ORCH,1040,model,send,,
0,S11,ORCH,1040,model,send,,
0,S13,ORCH,1040,model,send,,
0,S8,ORCH,1040,model,send,,
0,S16,ORCH,1040,model,send,,
0,S4,ORCH,1040,model,send,,
0,S17,ORCH,1040,model,send,,
0,S7,ORCH,1040,model,send,,
0,S15,ORCH,1040,model,send,,
0,S3,ORCH,1040,model,send,,
0,S6,ORCH,1040,model,send,,
0,S7,ORCH,1040,model,recv,,
0,S11,ORCH,1040,model,recv,,
0,S6,ORCH,1040,model,recv,,
0,S9,ORCH,1040,model,recv,,
0,S5,ORCH,1040,model,recv,,
0,S3,ORCH,1040,model,recv,,
0,S4,ORCH,1040,model,recv,,
0,S10,ORCH,1040,model,recv,,
0,S2,ORCH,1040,model,recv,,
0,S13,ORCH,1040,model,recv,,
0,S8,ORCH,1040,model,recv,,
0,S15,ORCH,1040,model,recv,,
0,S16,ORCH,1040,model,recv,,
0,S14,ORCH,1040,model,recv,,
0,S17,ORCH,1040,model,recv,,
0,S7,ORCH,1040,model,used,0.24352885782718658,included_in_mean
0,S11,ORCH,1040,model,used,0.2109931856393814,included_in_mean
0,S6,ORCH,1040,model,used,0.2762877941131592,included_in_mean
0,S9,ORCH,1040,model,used,0.16971220076084137,included_in_mean
0,S5,ORCH,1040,model,used,0.2764897346496582,included_in_mean
0,S3,ORCH,1040,model,used,0.3174782991409302,included_in_mean
0,S4,ORCH,1040,model,used,0.24521751701831818,included_in_mean
0,S10,ORCH,1040,model,used,0.2212371528148651,included_in_mean
0,S2,ORCH,1040,model,used,0.2634059190750122,included_in_mean
0,S13,ORCH,1040,model,used,0.2814235985279083,included_in_mean
0,S8,ORCH,1040,model,used,0.21031878888607025,included_in_mean
0,S15,ORCH,1040,model,used,0.2008189707994461,included_in_mean
0,S16,ORCH,1040,model,used,0.24310505390167236,included_in_mean
0,S14,ORCH,1040,model,used,0.3658181130886078,included_in_mean
0,S17,ORCH,1040,model,used,0.32141992449760437,included_in_mean
0,ORCH,S10,1040,model,send,,
0,ORCH,S10,1040,model,recv,,
0,ORCH,S11,1040,model,send,,
0,ORCH,S11,1040,model,recv,,
0,ORCH,S13,1040,model,send,,
0,ORCH,S13,1040,model,recv,,
0,ORCH,S14,1040,model,send,,
0,ORCH,S14,1040,model,recv,,
0,ORCH,S15,1040,model,send,,
0,ORCH,S15,1040,model,recv,,
