t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
8,S5,S8,1793,accepted_in_agg,0.0,median,0.1,0
11,S4,S13,1799,accepted_in_agg,0.0,median,0.1,0
12,S4,S13,1802,accepted_in_agg,0.0,median,0.1,0
12,S5,S8,1802,accepted_in_agg,0.0,median,0.1,1
13,S14,S10,1799,accepted_in_agg,0.0,median,0.1,0
13,S4,S13,1799,accepted_in_agg,0.0,median,0.1,0
13,S15,S9,1797,accepted_in_agg,0.0,median,0.1,1
13,S5,S8,1796,accepted_in_agg,0.0,median,0.1,1
14,S14,S10,1801,accepted_in_agg,0.0,median,0.1,1
14,S15,S9,1799,accepted_in_agg,0.0,median,0.1,0
14,S4,S13,1797,accepted_in_agg,0.0,median,0.1,0
15,S14,S10,1798,accepted_in_agg,0.0,median,0.1,0
15,S5,S8,1803,accepted_in_agg,0.0,median,0.1,1
16,S14,S10,1803,accepted_in_agg,0.0,median,0.1,0
16,S5,S8,1801,accepted_in_agg,0.0,median,0.1,1
16,S15,S9,1803,accepted_in_agg,0.0,median,0.1,0
16,S2,S7,1802,accepted_in_agg,0.0,median,0.1,0
17,S5,S8,1799,accepted_in_agg,0.0,median,0.1,0
17,S14,S10,1803,accepted_in_agg,0.0,median,0.1,0
17,S9,S2,1802,accepted_in_agg,0.0,median,0.1,0
17,S6,S15,1805,accepted_in_agg,0.0,median,0.1,0
17,S4,S13,1799,accepted_in_agg,0.0,median,0.1,0
17,S2,S7,1800,accepted_in_agg,0.0,median,0.1,0
18,S9,S2,1800,accepted_in_agg,0.0,median,0.1,1
18,S14,S10,1803,accepted_in_agg,0.0,median,0.1,0
18,S4,S13,1800,accepted_in_agg,0.0,median,0.1,0
18,S6,S15,1794,accepted_in_agg,0.0,median,0.1,1
18,S5,S8,1803,accepted_in_agg,0.0,median,0.1,1
18,S2,S7,1800,accepted_in_agg,0.0,median,0.1,0
19,S2,S7,1797,accepted_in_agg,0.0,median,0.1,0
