t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S6,S7,1.0,1.2223455711051268,1,0.0,0.8
2,S6,S7,0.995,1.2173455711051266,1,0.0,0.6400000000000001
3,S7,S8,1.0,1.2223455711051268,1,1.0,0.5247866288309381
3,S6,S7,0.990025,1.2123705711051267,1,0.0,0.5120000000000001
4,S7,S8,0.995,1.2173455711051266,1,1.0,0.41982930306475047
4,S6,S7,0.985074875,1.2074204461051268,1,0.0,0.4131781311157868
5,S6,S7,0.9801495006250001,1.2024950717301268,1,0.0,0.33054250489262943
5,S7,S8,0.990025,1.1939583980337618,2,1.0,0.34025385756386783
5,S9,S17,1.0,1.2223455711051268,1,1.0,0.3308694292364555
6,S6,S7,0.9752487531218751,1.1975943242270017,1,0.0,0.26443400391410354
6,S9,S17,0.995,1.2173455711051266,1,1.0,0.2646955433891644
6,S9,S13,1.0,1.2223455711051268,1,0.0,0.2646955433891644
6,S14,S7,1.0,1.2223455711051268,1,1.0,0.297132952526654
6,S7,S8,0.985074875,1.1890082730337619,2,1.0,0.4722030860510943
7,S9,S17,0.990025,1.2123705711051267,1,1.0,0.2772829515587711
7,S9,S13,0.995,1.2173455711051266,1,0.0,0.2772829515587711
7,S5,S2,1.0,1.2223455711051268,1,0.0,0.24422972004182136
7,S6,S7,0.9703725093562657,1.1927180804613924,1,0.0,0.21154720313128283
7,S7,S8,0.9801495006250001,1.170444936801928,3,1.0,0.4676223100834575
7,S14,S7,0.995,1.2173455711051266,1,1.0,0.2510630708846664
8,S14,S7,0.990025,1.2123705711051267,1,1.0,0.20085045670773313
8,S9,S17,0.985074875,1.1890082730337619,2,1.0,0.22182636124701688
8,S9,S13,0.990025,1.2123705711051267,1,0.0,0.22182636124701688
8,S6,S7,0.9655206468094844,1.1878662179146111,1,0.0,0.16923776250502628
8,S5,S2,0.995,1.1989333980337618,2,0.0,0.3476425233349876
8,S7,S8,0.9752487531218751,1.1548362539288772,4,1.0,0.37409784806676605
9,S7,S8,0.9703725093562657,1.1499600101632679,4,1.0,0.29927827845341287
9,S9,S17,0.9801495006250001,1.184082898658762,2,1.0,0.1874956752276758
9,S9,S13,0.985074875,1.1890082730337619,2,0.0,0.1874956752276758
9,S14,S7,0.985074875,1.2074204461051268,1,1.0,0.16068036536618652
9,S6,S7,0.960693043575437,1.1830386146805636,1,0.0,0.13539021000402104
9,S5,S2,0.990025,1.1939583980337618,2,0.0,0.4482933093410229
9,S16,S5,1.0,1.2223455711051268,1,1.0,0.14494202604988587
10,S14,S7,0.9801495006250001,1.2024950717301268,1,1.0,0.12854429229294922
10,S9,S17,0.9752487531218751,1.165544189298803,3,1.0,0.16280176747127367
10,S9,S13,0.9801495006250001,1.184082898658762,2,0.0,0.16280176747127367
10,S6,S7,0.9558895783575597,1.1782351494626864,1,0.0,0.10831216800321684
10,S5,S2,0.985074875,1.1890082730337619,2,0.0,0.3641906873526973
10,S5,S15,1.0,1.2223455711051268,1,1.0,0.3641906873526973
10,S5,S10,1.0,1.2223455711051268,1,0.0,0.3641906873526973
10,S7,S8,0.9655206468094844,1.1363675146058525,5,1.0,0.2581738094140586
10,S16,S5,0.995,1.2173455711051266,1,1.0,0.1159536208399087
11,S9,S17,0.9703725093562657,1.1606679455331936,3,1.0,0.13699400112921514
11,S9,S13,0.9752487531218751,1.1791821511556368,2,0.0,0.13699400112921514
11,S5,S2,0.9801495006250001,1.184082898658762,2,0.0,0.2913525498821578
11,S5,S15,0.995,1.2173455711051266,1,1.0,0.2913525498821578
11,S5,S10,0.995,1.2173455711051266,1,0.0,0.2913525498821578
11,S11,S4,1.0005300909437276,1.2228756620488543,1,0.0,0.16615412619523334
11,S14,S7,0.9752487531218751,1.1975943242270017,1,1.0,0.10283543383435939
11,S6,S7,0.9511101304657719,1.1734557015708986,1,0.0,0.19496096433835164
11,S7,S8,0.960693043575437,1.1315399113718052,5,1.0,0.21373905909459817
11,S16,S5,0.990025,1.2123705711051267,1,1.0,0.09689928658644927
