t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
7,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
8,S11,S5,1797,accepted_in_agg,0.0,median,0.1,0
9,S11,S5,1802,accepted_in_agg,0.0,median,0.1,0
10,S11,S5,1805,accepted_in_agg,0.0,median,0.1,0
10,S5,S15,1803,accepted_in_agg,0.0,median,0.1,0
10,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
11,S11,S5,1796,accepted_in_agg,0.0,median,0.1,0
11,S5,S15,1804,accepted_in_agg,0.0,median,0.1,1
11,S17,S8,1803,accepted_in_agg,0.0,median,0.1,0
12,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
12,S17,S8,1805,accepted_in_agg,0.0,median,0.1,0
13,S11,S5,1797,accepted_in_agg,0.0,median,0.1,0
13,S17,S8,1804,accepted_in_agg,0.0,median,0.1,0
16,S5,S15,1800,accepted_in_agg,0.0,median,0.1,0
16,S17,S8,1809,accepted_in_agg,0.0,median,0.1,0
17,S17,S8,1801,accepted_in_agg,0.0,median,0.1,0
17,S5,S15,1798,accepted_in_agg,0.0,median,0.1,0
18,S17,S8,1802,accepted_in_agg,0.0,median,0.1,0
19,S5,S15,1794,accepted_in_agg,0.0,median,0.1,0
20,S5,S15,1803,accepted_in_agg,0.0,median,0.1,0
21,S17,S8,1795,accepted_in_agg,0.0,median,0.1,0
21,S5,S15,1800,accepted_in_agg,0.0,median,0.1,0
22,S5,S15,1803,accepted_in_agg,0.0,median,0.1,0
23,S15,S5,1803,accepted_in_agg,0.0,median,0.1,0
23,S5,S15,1802,accepted_in_agg,0.0,median,0.1,0
24,S15,S5,1801,accepted_in_agg,0.0,median,0.1,0
25,S15,S5,1796,accepted_in_agg,0.0,median,0.1,0
25,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
26,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
27,S5,S15,1798,accepted_in_agg,0.0,median,0.1,0
28,S15,S5,1801,accepted_in_agg,0.0,median,0.1,0
29,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
30,S15,S5,1801,accepted_in_agg,0.0,median,0.1,0
30,S5,S15,1802,accepted_in_agg,0.0,median,0.1,0
32,S5,S15,1809,accepted_in_agg,0.0,median,0.1,0
32,S15,S5,1804,accepted_in_agg,0.0,median,0.1,0
32,S15,S5,1801,accepted_in_agg,0.0,median,0.1,0
34,S5,S15,1799,accepted_in_agg,0.0,median,0.1,0
36,S15,S5,1804,accepted_in_agg,0.0,median,0.1,0
37,S15,S5,1800,accepted_in_agg,0.0,median,0.1,0
38,S5,S15,1796,accepted_in_agg,0.0,median,0.1,0
40,S15,S5,1800,accepted_in_agg,0.0,median,0.1,0
40,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
40,S5,S15,1793,accepted_in_agg,0.0,median,0.1,0
42,S15,S5,1800,accepted_in_agg,0.0,median,0.1,0
42,S15,S5,1801,accepted_in_agg,0.0,median,0.1,0
43,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
44,S5,S15,1799,accepted_in_agg,0.0,median,0.1,0
44,S15,S5,1797,accepted_in_agg,0.0,median,0.1,0
45,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
48,S5,S15,1804,accepted_in_agg,0.0,median,0.1,0
49,S15,S5,1803,accepted_in_agg,0.0,median,0.1,0
