t,agent,neighbor,tau,score,contacts,reputation,self_p
4,S11,S4,1.0,1.2223455711051268,1,1.0,0.40960000000000013
5,S11,S4,0.995,1.2173455711051266,1,1.0,0.33706472356147393
6,S11,S4,0.990025,1.2123705711051267,1,1.0,0.2796856965039003
7,S11,S4,0.985074875,1.2074204461051268,1,1.0,0.22374855720312026
7,S17,S8,1.0,1.2223455711051268,1,0.0,0.23946101870827288
8,S11,S4,0.9801495006250001,1.2024950717301268,1,1.0,0.212311826659052
8,S11,S5,1.0,1.2223455711051268,1,0.0,0.212311826659052
8,S17,S8,0.995,1.2173455711051266,1,0.0,0.20115738984715884
9,S11,S4,0.9752487531218751,1.1975943242270017,1,1.0,0.20651698330127333
9,S11,S5,0.995,1.1989333980337618,2,0.0,0.20651698330127333
9,S17,S8,0.990025,1.2123705711051267,1,0.0,0.17507520304185953
10,S11,S4,0.9703725093562657,1.1927180804613924,1,1.0,0.17537230277750349
10,S11,S5,0.990025,1.180320436176928,3,0.0,0.17537230277750349
10,S2,S9,1.0,1.2223455711051268,1,1.0,0.1653494507416221
10,S5,S15,1.0283971159179146,1.2507426870230414,1,0.0,0.4870949963166655
10,S17,S8,1.0134877495837957,1.2174211476175576,2,0.0,0.14589032704175697
11,S2,S9,0.995,1.1989333980337618,2,1.0,0.13227956059329768
11,S11,S4,0.9655206468094844,1.1878662179146111,1,1.0,0.15572545826432263
11,S11,S5,0.985074875,1.164662375807002,4,0.0,0.15572545826432263
11,S5,S15,1.023255130338325,1.227188528372087,2,0.5,0.41265507202499657
11,S17,S8,1.0368174267537913,1.2271128629307193,3,0.0,0.25616414838699186
12,S2,S9,0.990025,1.1939583980337618,2,1.0,0.10582364847463815
12,S5,S15,1.020625121383805,1.210920557560733,3,0.0,0.3301240576199973
12,S5,S13,1.0,1.2223455711051268,1,1.0,0.3301240576199973
12,S11,S4,0.960693043575437,1.1830386146805636,1,1.0,0.1245803666114581
12,S11,S5,0.9801495006250001,1.159737001432002,4,0.0,0.1245803666114581
12,S17,S8,1.0599989905895515,1.2395864913965535,4,0.0,0.20781939765412108
13,S2,S9,0.985074875,1.1890082730337619,2,1.0,0.1707001930370331
13,S11,S4,0.9558895783575597,1.1782351494626864,1,1.0,0.09966429328916648
13,S11,S5,0.9752487531218751,1.1460956209182434,5,0.0,0.09966429328916648
13,S5,S15,1.015521995776886,1.205817431953814,3,0.0,0.46409924609599784
13,S5,S13,0.995,1.1989333980337618,2,1.0,0.46409924609599784
13,S17,S8,1.0546989956366037,1.225545863432972,5,0.0,0.16740811435126812
14,S6,S15,1.0,1.2223455711051268,1,1.0,0.19583449205204279
14,S5,S15,1.0104443857980014,1.2007398219749295,3,0.0,0.3712793968767983
14,S5,S13,0.990025,1.1939583980337618,2,1.0,0.3712793968767983
14,S2,S9,0.9801495006250001,1.184082898658762,2,1.0,0.20387197776783972
14,S11,S4,0.9511101304657719,1.1734557015708986,1,1.0,0.0797314346313332
14,S11,S5,0.9703725093562657,1.141219377152634,5,0.0,0.0797314346313332
14,S11,S13,1.0,1.2223455711051268,1,1.0,0.0797314346313332
14,S17,S8,1.0494255006584208,1.220272368454789,5,0.0,0.13618084132883698
15,S2,S9,0.9752487531218751,1.1791821511556368,2,1.0,0.28269038020557713
15,S5,S15,1.0053921638690115,1.1956876000459395,3,0.0,0.2970235175014386
15,S5,S13,0.985074875,1.1890082730337619,2,1.0,0.2970235175014386
15,S6,S15,0.995,1.2173455711051266,1,1.0,0.15666759364163424
15,S11,S4,0.946354579813443,1.1687001509185697,1,1.0,0.06968063916532437
15,S11,S5,0.9655206468094844,1.1363675146058525,5,0.0,0.06968063916532437
15,S11,S13,0.995,1.1989333980337618,2,1.0,0.06968063916532437
15,S9,S2,1.0,1.2223455711051268,1,1.0,0.18143578941307617
15,S17,S8,1.0441783731551286,1.2150252409514968,5,0.0,0.1089446730630696
16,S9,S2,0.995,1.2173455711051266,1,1.0,0.14514863153046095
16,S11,S4,0.9416228069143757,1.1639683780195025,1,1.0,0.055744511332259494
16,S11,S5,0.960693043575437,1.1315399113718052,5,0.0,0.055744511332259494
16,S11,S13,0.990025,1.180320436176928,3,1.0,0.055744511332259494
16,S5,S15,1.0004163448933747,1.1800038457003768,4,0.0,0.23761881400115092
16,S5,S13,0.9801495006250001,1.184082898658762,2,1.0,0.23761881400115092
16,S6,S15,0.990025,1.2123705711051267,1,1.0,0.1253340749133074
16,S6,S10,1.0,1.2223455711051268,1,1.0,0.1253340749133074
16,S2,S9,0.9703725093562657,1.1743059073900275,2,1.0,0.22615230416446172
16,S17,S8,1.06726041108482,1.2307708907625918,6,0.0,0.08962066555297538
