t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S9,S13,1798,accepted_in_agg,0.0,median,0.1,0
1,S10,S14,1787,accepted_in_agg,0.0,median,0.1,0
1,S2,S8,1801,accepted_in_agg,0.0,median,0.1,0
1,S7,S17,1793,accepted_in_agg,0.0,median,0.1,0
1,S17,S2,1793,accepted_in_agg,0.0,median,0.1,0
1,S17,S7,1792,accepted_in_agg,0.0,median,0.1,0
2,S11,S10,1799,accepted_in_agg,0.0,median,0.1,0
3,S9,S13,1803,accepted_in_agg,0.0,median,0.1,0
3,S6,S8,1797,accepted_in_agg,0.0,median,0.1,0
3,S6,S2,1800,accepted_in_agg,0.0,median,0.1,0
3,S11,S14,1797,accepted_in_agg,0.0,median,0.1,0
3,S14,S15,1796,accepted_in_agg,0.0,median,0.1,0
3,S2,S3,1791,accepted_in_agg,0.0,median,0.1,0
3,S5,S17,1794,accepted_in_agg,0.0,median,0.1,0
4,S14,S9,1796,accepted_in_agg,0.0,median,0.1,0
4,S4,S10,1806,accepted_in_agg,0.0,median,0.1,0
4,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
5,S11,S14,1803,accepted_in_agg,0.0,median,0.1,0
5,S6,S8,1800,accepted_in_agg,0.0,median,0.1,0
5,S6,S2,1796,accepted_in_agg,0.0,median,0.1,0
5,S15,S6,1800,accepted_in_agg,0.0,median,0.1,1
5,S2,S3,1795,accepted_in_agg,0.0,median,0.1,0
5,S14,S15,1802,accepted_in_agg,0.0,median,0.1,0
6,S14,S9,1794,accepted_in_agg,0.0,median,0.1,0
6,S5,S4,1789,accepted_in_agg,0.0,median,0.1,0
6,S5,S17,1794,accepted_in_agg,0.0,median,0.1,0
6,S9,S13,1802,accepted_in_agg,0.0,median,0.1,0
6,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
6,S4,S10,1801,accepted_in_agg,0.0,median,0.1,0
7,S15,S6,1796,accepted_in_agg,0.0,median,0.1,0
7,S14,S9,1792,accepted_in_agg,0.0,median,0.1,0
7,S2,S3,1798,accepted_in_agg,0.0,median,0.1,1
7,S6,S8,1803,accepted_in_agg,0.0,median,0.1,1
7,S6,S2,1796,accepted_in_agg,0.0,median,0.1,1
7,S5,S4,1793,accepted_in_agg,0.0,median,0.1,0
7,S5,S17,1797,accepted_in_agg,0.0,median,0.1,0
7,S9,S11,1795,accepted_in_agg,0.0,median,0.1,0
7,S11,S14,1801,accepted_in_agg,0.0,median,0.1,0
8,S9,S13,1805,accepted_in_agg,0.0,median,0.1,0
8,S14,S15,1793,accepted_in_agg,0.0,median,0.1,0
9,S15,S6,1799,accepted_in_agg,0.0,median,0.1,0
9,S2,S3,1800,accepted_in_agg,0.0,median,0.1,1
9,S5,S4,1800,accepted_in_agg,0.0,median,0.1,0
9,S5,S17,1799,accepted_in_agg,0.0,median,0.1,0
9,S9,S11,1802,accepted_in_agg,0.0,median,0.1,0
9,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
9,S6,S2,1804,accepted_in_agg,0.0,median,0.1,0
9,S6,S8,1796,accepted_in_agg,0.0,median,0.1,0
9,S4,S10,1807,accepted_in_agg,0.0,median,0.1,1
9,S11,S14,1795,accepted_in_agg,0.0,median,0.1,0
9,S14,S9,1790,accepted_in_agg,0.0,median,0.1,0
10,S4,S10,1803,accepted_in_agg,0.0,median,0.1,0
10,S14,S9,1801,accepted_in_agg,0.0,median,0.1,1
10,S11,S14,1790,accepted_in_agg,0.0,median,0.1,0
10,S5,S17,1801,accepted_in_agg,0.0,median,0.1,0
10,S9,S13,1803,accepted_in_agg,0.0,median,0.1,0
10,S9,S11,1800,accepted_in_agg,0.0,median,0.1,0
10,S9,S5,1794,accepted_in_agg,0.0,median,0.1,0
10,S6,S8,1804,accepted_in_agg,0.0,median,0.1,0
10,S15,S6,1801,accepted_in_agg,0.0,median,0.1,0
11,S5,S17,1802,accepted_in_agg,0.0,median,0.1,0
11,S6,S8,1805,accepted_in_agg,0.0,median,0.1,0
11,S6,S2,1804,accepted_in_agg,0.0,median,0.1,0
11,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
11,S14,S9,1794,accepted_in_agg,0.0,median,0.1,1
11,S11,S14,1801,accepted_in_agg,0.0,median,0.1,0
11,S15,S6,1804,accepted_in_agg,0.0,median,0.1,0
11,S2,S3,1793,accepted_in_agg,0.0,median,0.1,0
12,S5,S4,1801,accepted_in_agg,0.0,median,0.1,1
12,S4,S10,1801,accepted_in_agg,0.0,median,0.1,1
12,S2,S3,1798,accepted_in_agg,0.0,median,0.1,0
12,S9,S13,1803,accepted_in_agg,0.0,median,0.1,0
12,S9,S5,1797,accepted_in_agg,0.0,median,0.1,0
12,S6,S2,1796,accepted_in_agg,0.0,median,0.1,0
12,S6,S8,1802,accepted_in_agg,0.0,median,0.1,0
12,S14,S15,1800,accepted_in_agg,0.0,median,0.1,0
12,S14,S9,1800,accepted_in_agg,0.0,median,0.1,0
13,S4,S10,1807,accepted_in_agg,0.0,median,0.1,1
13,S5,S17,1799,accepted_in_agg,0.0,median,0.1,0
13,S11,S14,1794,accepted_in_agg,0.0,median,0.1,0
13,S15,S6,1798,accepted_in_agg,0.0,median,0.1,0
13,S9,S11,1793,accepted_in_agg,0.0,median,0.1,0
13,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
13,S6,S8,1797,accepted_in_agg,0.0,median,0.1,0
13,S14,S15,1799,accepted_in_agg,0.0,median,0.1,0
13,S14,S9,1796,accepted_in_agg,0.0,median,0.1,0
14,S14,S9,1800,accepted_in_agg,0.0,median,0.1,0
14,S5,S4,1807,accepted_in_agg,0.0,median,0.1,1
14,S2,S3,1797,accepted_in_agg,0.0,median,0.1,0
14,S4,S10,1801,accepted_in_agg,0.0,median,0.1,1
14,S15,S6,1803,accepted_in_agg,0.0,median,0.1,0
15,S14,S9,1792,accepted_in_agg,0.0,median,0.1,0
15,S14,S15,1802,accepted_in_agg,0.0,median,0.1,0
15,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
15,S15,S6,1805,accepted_in_agg,0.0,median,0.1,0
15,S11,S14,1792,accepted_in_agg,0.0,median,0.1,0
15,S9,S5,1801,accepted_in_agg,0.0,median,0.1,0
15,S9,S13,1799,accepted_in_agg,0.0,median,0.1,0
15,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
15,S2,S3,1799,accepted_in_agg,0.0,median,0.1,0
15,S5,S4,1804,accepted_in_agg,0.0,median,0.1,1
16,S6,S8,1797,accepted_in_agg,0.0,median,0.1,0
16,S2,S3,1797,accepted_in_agg,0.0,median,0.1,0
16,S5,S4,1806,accepted_in_agg,0.0,median,0.1,0
16,S5,S17,1806,accepted_in_agg,0.0,median,0.1,0
16,S4,S10,1803,accepted_in_agg,0.0,median,0.1,0
16,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
16,S11,S14,1799,accepted_in_agg,0.0,median,0.1,0
16,S14,S15,1801,accepted_in_agg,0.0,median,0.1,0
16,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
17,S11,S14,1789,accepted_in_agg,0.0,median,0.1,0
17,S9,S5,1804,accepted_in_agg,0.0,median,0.1,0
17,S9,S13,1800,accepted_in_agg,0.0,median,0.1,0
17,S5,S4,1805,accepted_in_agg,0.0,median,0.1,0
17,S4,S10,1802,accepted_in_agg,0.0,median,0.1,0
17,S14,S9,1795,accepted_in_agg,0.0,median,0.1,0
17,S14,S15,1800,accepted_in_agg,0.0,median,0.1,0
17,S15,S6,1801,accepted_in_agg,0.0,median,0.1,0
18,S5,S17,1800,accepted_in_agg,0.0,median,0.1,1
18,S6,S2,1800,accepted_in_agg,0.0,median,0.1,1
19,S6,S8,1798,accepted_in_agg,0.0,median,0.1,0
19,S2,S3,1801,accepted_in_agg,0.0,median,0.1,0
19,S14,S9,1799,accepted_in_agg,0.0,median,0.1,0
19,S4,S10,1802,accepted_in_agg,0.0,median,0.1,0
19,S5,S4,1802,accepted_in_agg,0.0,median,0.1,0
19,S9,S11,1790,accepted_in_agg,0.0,median,0.1,0
19,S9,S5,1806,accepted_in_agg,0.0,median,0.1,0
19,S11,S14,1792,accepted_in_agg,0.0,median,0.1,0
20,S6,S2,1798,accepted_in_agg,0.0,median,0.1,1
20,S5,S4,1804,accepted_in_agg,0.0,median,0.1,0
20,S5,S17,1801,accepted_in_agg,0.0,median,0.1,0
20,S4,S10,1801,accepted_in_agg,0.0,median,0.1,0
20,S2,S3,1803,accepted_in_agg,0.0,median,0.1,0
20,S14,S15,1798,accepted_in_agg,0.0,median,0.1,0
20,S9,S13,1801,accepted_in_agg,0.0,median,0.1,0
20,S9,S11,1796,accepted_in_agg,0.0,median,0.1,0
21,S15,S6,1800,accepted_in_agg,0.0,median,0.1,0
21,S14,S9,1790,accepted_in_agg,0.0,median,0.1,0
21,S11,S14,1796,accepted_in_agg,0.0,median,0.1,0
21,S9,S11,1798,accepted_in_agg,0.0,median,0.1,0
21,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
21,S5,S4,1806,accepted_in_agg,0.0,median,0.1,0
21,S4,S10,1803,accepted_in_agg,0.0,median,0.1,0
22,S5,S17,1798,accepted_in_agg,0.0,median,0.1,0
22,S11,S14,1800,accepted_in_agg,0.0,median,0.1,0
22,S6,S2,1798,accepted_in_agg,0.0,median,0.1,0
22,S6,S8,1795,accepted_in_agg,0.0,median,0.1,0
22,S2,S3,1800,accepted_in_agg,0.0,median,0.1,0
22,S15,S6,1803,accepted_in_agg,0.0,median,0.1,0
22,S14,S15,1802,accepted_in_agg,0.0,median,0.1,0
23,S5,S4,1801,accepted_in_agg,0.0,median,0.1,0
23,S2,S3,1802,accepted_in_agg,0.0,median,0.1,0
23,S4,S10,1799,accepted_in_agg,0.0,median,0.1,0
23,S11,S14,1790,accepted_in_agg,0.0,median,0.1,0
23,S14,S15,1807,accepted_in_agg,0.0,median,0.1,0
23,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
23,S9,S11,1799,accepted_in_agg,0.0,median,0.1,0
23,S9,S13,1807,accepted_in_agg,0.0,median,0.1,0
24,S15,S6,1803,accepted_in_agg,0.0,median,0.1,0
24,S11,S14,1801,accepted_in_agg,0.0,median,0.1,0
24,S6,S2,1799,accepted_in_agg,0.0,median,0.1,0
24,S6,S8,1799,accepted_in_agg,0.0,median,0.1,0
24,S9,S5,1795,accepted_in_agg,0.0,median,0.1,0
24,S14,S9,1792,accepted_in_agg,0.0,median,0.1,1
25,S5,S4,1805,accepted_in_agg,0.0,median,0.1,0
25,S4,S10,1801,accepted_in_agg,0.0,median,0.1,0
25,S6,S3,1804,accepted_in_agg,0.0,median,0.1,0
25,S6,S8,1800,accepted_in_agg,0.0,median,0.1,0
25,S14,S15,1807,accepted_in_agg,0.0,median,0.1,0
25,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
25,S15,S6,1800,accepted_in_agg,0.0,median,0.1,0
25,S9,S11,1793,accepted_in_agg,0.0,median,0.1,1
25,S9,S13,1803,accepted_in_agg,0.0,median,0.1,1
25,S11,S14,1797,accepted_in_agg,0.0,median,0.1,0
26,S3,S2,1799,accepted_in_agg,0.0,median,0.1,0
26,S15,S14,1792,accepted_in_agg,0.0,median,0.1,0
27,S5,S9,1796,accepted_in_agg,0.0,median,0.1,1
27,S14,S11,1801,accepted_in_agg,0.0,median,0.1,1
28,S14,S11,1797,accepted_in_agg,0.0,median,0.1,1
28,S3,S2,1796,accepted_in_agg,0.0,median,0.1,0
28,S5,S9,1794,accepted_in_agg,0.0,median,0.1,0
28,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
28,S6,S15,1800,accepted_in_agg,0.0,median,0.1,0
29,S6,S15,1801,accepted_in_agg,0.0,median,0.1,0
29,S14,S11,1801,accepted_in_agg,0.0,median,0.1,0
29,S15,S14,1797,accepted_in_agg,0.0,median,0.1,0
30,S14,S11,1805,accepted_in_agg,0.0,median,0.1,0
30,S6,S15,1800,accepted_in_agg,0.0,median,0.1,0
30,S5,S9,1795,accepted_in_agg,0.0,median,0.1,0
31,S3,S2,1795,accepted_in_agg,0.0,median,0.1,0
31,S15,S14,1795,accepted_in_agg,0.0,median,0.1,0
32,S11,S14,1798,accepted_in_agg,0.0,median,0.1,0
33,S9,S5,1804,accepted_in_agg,0.0,median,0.1,0
33,S14,S11,1803,accepted_in_agg,0.0,median,0.1,0
35,S14,S11,1798,accepted_in_agg,0.0,median,0.1,0
36,S9,S5,1806,accepted_in_agg,0.0,median,0.1,0
36,S11,S14,1802,accepted_in_agg,0.0,median,0.1,0
36,S14,S11,1799,accepted_in_agg,0.0,median,0.1,0
38,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
38,S11,S14,1801,accepted_in_agg,0.0,median,0.1,0
38,S14,S11,1807,accepted_in_agg,0.0,median,0.1,0
40,S11,S14,1803,accepted_in_agg,0.0,median,0.1,0
40,S14,S11,1802,accepted_in_agg,0.0,median,0.1,0
42,S11,S14,1803,accepted_in_agg,0.0,median,0.1,0
42,S14,S11,1805,accepted_in_agg,0.0,median,0.1,0
43,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
45,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
45,S11,S14,1805,accepted_in_agg,0.0,median,0.1,0
45,S14,S11,1797,accepted_in_agg,0.0,median,0.1,0
47,S9,S5,1798,accepted_in_agg,0.0,median,0.1,0
47,S14,S11,1804,accepted_in_agg,0.0,median,0.1,0
48,S11,S14,1805,accepted_in_agg,0.0,median,0.1,0
49,S14,S11,1798,accepted_in_agg,0.0,median,0.1,0
