t,agent,neighbor,tau,score,contacts,reputation,self_p
6,S4,S8,1.0,1.2223455711051268,1,1.0,0.2818316543866525
7,S16,S17,1.0,1.2223455711051268,1,0.0,0.23498283645264462
7,S4,S8,0.995,1.2173455711051266,1,1.0,0.2314610335799453
8,S9,S5,1.0,1.2223455711051268,1,1.0,0.17513357860993134
8,S4,S8,0.990025,1.1939583980337618,2,1.0,0.18847116019122234
8,S16,S17,0.995,1.2173455711051266,1,0.0,0.28013319694610617
9,S9,S5,0.995,1.2173455711051266,1,1.0,0.14010686288794508
9,S4,S8,0.985074875,1.1890082730337619,2,1.0,0.1509600219913237
9,S16,S17,0.990025,1.1939583980337618,2,0.0,0.22410655755688494
10,S9,S5,0.990025,1.1939583980337618,2,1.0,0.1535679183890869
10,S4,S8,0.9801495006250001,1.184082898658762,2,1.0,0.12076801759305895
10,S14,S13,1.0,1.2223455711051268,1,0.0,0.10737418240000006
10,S16,S17,0.985074875,1.175370311176928,3,0.0,0.17928524604550797
11,S9,S5,0.985074875,1.175370311176928,3,1.0,0.30643234240338724
11,S14,S13,0.995,1.1989333980337618,2,0.0,0.23546984297712065
11,S4,S8,0.9752487531218751,1.165544189298803,3,1.0,0.09661441407444717
11,S16,S17,0.9828852312135192,1.1624727320205213,4,0.0,0.18335623076708837
12,S4,S8,0.9703725093562657,1.1499600101632679,4,1.0,0.07729153125955773
12,S9,S5,0.9801495006250001,1.159737001432002,4,1.0,0.2570792098069494
12,S14,S13,0.990025,1.180320436176928,3,0.0,0.25005360620037803
12,S16,S17,0.9779708050574516,1.1575583058644536,4,0.0,0.16075462249574066
12,S16,S2,1.0077691855469633,1.23011475665209,1,0.0,0.16075462249574066
13,S14,S13,0.985074875,1.175370311176928,3,0.0,0.20880913351910957
13,S14,S9,1.0,1.2223455711051268,1,0.0,0.20880913351910957
13,S4,S8,0.9655206468094844,1.1363675146058525,5,1.0,0.06183322500764619
13,S8,S15,1.0,1.2223455711051268,1,1.0,0.15037061755361653
13,S9,S5,0.9752487531218751,1.1460956209182434,5,1.0,0.40566336784555956
13,S16,S17,0.9844566207785429,1.1553034885749112,5,0.0,0.12860369799659252
13,S16,S2,1.0027303396192284,1.2250759107243552,1,0.0,0.12860369799659252
14,S4,S8,0.960693043575437,1.1242035232532088,6,1.0,0.04946658000611695
14,S14,S13,0.9801495006250001,1.170444936801928,3,0.0,0.2447970028464066
14,S14,S9,0.995,1.2173455711051266,1,0.0,0.2447970028464066
14,S14,S3,1.0,1.2223455711051268,1,0.0,0.2447970028464066
14,S9,S5,0.9703725093562657,1.141219377152634,5,1.0,0.32453069427644765
14,S16,S17,0.9795343376746501,1.1503812054710183,5,0.0,0.15224697978864538
14,S16,S2,0.9977166879211322,1.201650085954894,2,0.0,0.15224697978864538
14,S16,S11,1.0,1.2223455711051268,1,1.0,0.15224697978864538
14,S8,S15,0.995,1.1989333980337618,2,1.0,0.19343739099610918
15,S4,S8,0.9558895783575597,1.1131116394527905,7,1.0,0.03957326400489356
15,S14,S13,0.9752487531218751,1.165544189298803,3,0.0,0.1958376022771253
15,S14,S9,0.990025,1.1939583980337618,2,0.0,0.1958376022771253
15,S14,S3,0.995,1.2173455711051266,1,0.0,0.1958376022771253
15,S9,S5,0.9655206468094844,1.1290311264872561,6,1.0,0.2714670543256411
15,S9,S10,1.0,1.2223455711051268,1,1.0,0.2714670543256411
15,S8,S15,0.990025,1.180320436176928,3,1.0,0.200188474778776
15,S16,S17,0.9746366659862769,1.1381471456640486,6,0.5,0.12179758383091631
15,S16,S2,0.9927281044815266,1.1830235406584546,3,0.5,0.12179758383091631
15,S16,S11,0.995,1.1989333980337618,2,0.5,0.12179758383091631
15,S16,S7,1.0,1.2223455711051268,1,0.5,0.12179758383091631
16,S14,S13,0.9703725093562657,1.1606679455331936,3,0.0,0.20283391099171533
16,S14,S9,0.985074875,1.175370311176928,3,0.0,0.20283391099171533
16,S14,S3,0.990025,1.2123705711051267,1,0.0,0.20283391099171533
16,S4,S8,0.9511101304657719,1.1028528434042866,8,1.0,0.033900785119903694
16,S9,S5,0.960693043575437,1.1242035232532088,6,1.0,0.3345859053058509
16,S9,S10,0.995,1.1989333980337618,2,1.0,0.3345859053058509
16,S8,S15,0.985074875,1.175370311176928,3,1.0,0.1746624514610286
16,S16,S17,0.9697634826563455,1.1269855437515763,7,0.0,0.14213572192019014
16,S16,S2,0.987764463959119,1.178059900136047,3,0.5,0.14213572192019014
16,S16,S11,0.990025,1.1939583980337618,2,0.5,0.14213572192019014
16,S16,S7,0.995,1.1989333980337618,2,0.0,0.14213572192019014
17,S9,S5,0.9558895783575597,1.1194000580353316,6,1.0,0.26766872424468074
17,S9,S10,0.990025,1.180320436176928,3,1.0,0.26766872424468074
17,S14,S13,0.9655206468094844,1.1451081476164864,4,0.0,0.17716083447516695
17,S14,S9,0.9801495006250001,1.170444936801928,3,0.0,0.17716083447516695
17,S14,S3,0.985074875,1.1890082730337619,2,0.0,0.17716083447516695
17,S4,S8,0.946354579813443,1.0932595063992636,9,1.0,0.03035444189238335
17,S8,S15,0.9801495006250001,1.159737001432002,4,1.0,0.20139003720684304
17,S16,S17,0.9658081717070807,1.1175508846455953,8,0.0,0.11370857753615211
17,S16,S2,0.9837161779987508,1.163303678805753,4,0.0,0.11370857753615211
17,S16,S11,0.985074875,1.1890082730337619,2,0.5,0.11370857753615211
17,S16,S7,0.9909190034086577,1.1812144395855857,3,0.0,0.11370857753615211
18,S9,S5,0.9511101304657719,1.1083321915610027,7,1.0,0.2141349793957446
18,S9,S10,0.985074875,1.164662375807002,4,1.0,0.2141349793957446
18,S4,S8,0.9416228069143757,1.0842098133608131,10,1.0,0.02637473335026062
18,S14,S13,0.960693043575437,1.140280544382439,4,0.0,0.14172866758013355
18,S14,S9,0.9752487531218751,1.165544189298803,3,0.0,0.14172866758013355
18,S14,S3,0.9801495006250001,1.170444936801928,3,0.0,0.14172866758013355
18,S8,S15,0.9752487531218751,1.1548362539288772,4,1.0,0.30318708016711926
18,S16,S17,0.9612093655869675,1.108114292172788,9,0.0,0.0909668620289217
18,S16,S2,0.978797597108757,1.158385097915759,4,0.0,0.0909668620289217
18,S16,S11,0.9801495006250001,1.184082898658762,2,0.5,0.0909668620289217
18,S16,S7,0.9861951556169335,1.1657826564239355,4,0.0,0.0909668620289217
19,S14,S13,0.9558895783575597,1.1354770791645619,4,0.0,0.11338293406410685
