t,agent,neighbor,tau,score,contacts,reputation,self_p
1,S5,S13,1.0,1.2223455711051268,1,1.0,0.8
1,S7,S4,1.0,1.2223455711051268,1,1.0,0.8059746052607124
1,S7,S2,1.0,1.2223455711051268,1,1.0,0.8059746052607124
1,S7,S16,1.0286513710128706,1.2509969421179974,1,0.0,0.8059746052607124
1,S11,S9,1.0,1.2223455711051268,1,1.0,0.8228192998411349
1,S11,S6,1.0,1.2223455711051268,1,1.0,0.8228192998411349
1,S3,S7,1.0,1.2223455711051268,1,1.0,0.8126700757344423
1,S3,S14,1.0,1.2223455711051268,1,1.0,0.8126700757344423
1,S16,S3,1.0071473384238157,1.2294929095289424,1,0.0,0.8825262259633039
1,S2,S11,1.0,1.2223455711051268,1,0.0,0.8053610833552927
1,S2,S15,1.0,1.2223455711051268,1,0.0,0.8053610833552927
2,S3,S7,0.995,1.2173455711051266,1,1.0,0.6501360605875539
2,S3,S14,0.995,1.2173455711051266,1,1.0,0.6501360605875539
2,S2,S11,0.995,1.2173455711051266,1,0.0,0.6442888666842341
2,S2,S15,0.995,1.2173455711051266,1,0.0,0.6442888666842341
2,S2,S5,1.0,1.2223455711051268,1,1.0,0.6442888666842341
2,S2,S8,1.0,1.2223455711051268,1,0.0,0.6442888666842341
2,S2,S17,1.0,1.2223455711051268,1,0.0,0.6442888666842341
2,S7,S4,0.995,1.2173455711051266,1,1.0,0.64477968420857
2,S7,S2,0.995,1.2173455711051266,1,1.0,0.64477968420857
2,S7,S16,1.0235081141578062,1.245853685262933,1,0.0,0.64477968420857
2,S11,S9,0.995,1.2173455711051266,1,1.0,0.6646205887121349
2,S11,S6,0.995,1.2173455711051266,1,1.0,0.6646205887121349
2,S5,S13,0.995,1.2173455711051266,1,1.0,0.6500472425475041
2,S17,S10,1.0,1.2223455711051268,1,1.0,0.6439569254750572
2,S16,S3,1.0021116017316967,1.2244571728368234,1,0.0,0.7060209807706431
3,S5,S13,0.990025,1.2123705711051267,1,1.0,0.7136138715042298
3,S3,S7,0.990025,1.2123705711051267,1,1.0,0.7201088484700431
3,S3,S14,0.990025,1.2123705711051267,1,1.0,0.7201088484700431
3,S16,S3,0.9971010437230382,1.2194466148281649,1,0.0,0.5689829577825132
3,S16,S9,1.0,1.2223455711051268,1,1.0,0.5689829577825132
3,S16,S11,1.0,1.2223455711051268,1,0.0,0.5689829577825132
3,S4,S7,1.0,1.2223455711051268,1,0.0,0.5862502540068536
3,S13,S15,1.0,1.2223455711051268,1,0.0,0.5555204132375375
3,S11,S9,0.990025,1.2123705711051267,1,1.0,0.5323634313421154
3,S11,S6,0.990025,1.2123705711051267,1,1.0,0.5323634313421154
3,S11,S14,1.0,1.2223455711051268,1,1.0,0.5323634313421154
3,S14,S4,1.0,1.2223455711051268,1,0.0,0.6246673172990846
3,S7,S4,0.990025,1.2123705711051267,1,1.0,0.5197180875540303
3,S7,S2,0.990025,1.2123705711051267,1,1.0,0.5197180875540303
3,S7,S16,1.0183905735870171,1.2407361446921439,1,0.0,0.5197180875540303
3,S2,S11,0.990025,1.2123705711051267,1,0.0,0.5208427401398336
3,S2,S15,0.990025,1.2123705711051267,1,0.0,0.5208427401398336
3,S2,S5,0.995,1.2173455711051266,1,1.0,0.5208427401398336
3,S2,S8,0.995,1.2173455711051266,1,0.0,0.5208427401398336
3,S2,S17,0.995,1.2173455711051266,1,0.0,0.5208427401398336
3,S2,S13,1.0,1.2223455711051268,1,0.0,0.5208427401398336
3,S15,S16,1.0,1.2223455711051268,1,1.0,0.5583487078837782
3,S17,S10,0.995,1.2173455711051266,1,1.0,0.5254549029316773
3,S17,S3,1.0,1.2223455711051268,1,0.0,0.5254549029316773
3,S17,S2,1.0,1.2223455711051268,1,0.0,0.5254549029316773
4,S15,S16,0.995,1.2173455711051266,1,1.0,0.4516075768056856
4,S13,S15,0.995,1.2173455711051266,1,0.0,0.44441633059003005
4,S2,S11,0.985074875,1.2074204461051268,1,0.0,0.41667419211186685
4,S2,S15,0.985074875,1.2074204461051268,1,0.0,0.41667419211186685
4,S2,S5,0.990025,1.2123705711051267,1,1.0,0.41667419211186685
4,S2,S8,0.990025,1.2123705711051267,1,0.0,0.41667419211186685
4,S2,S17,0.990025,1.2123705711051267,1,0.0,0.41667419211186685
4,S2,S13,0.995,1.2173455711051266,1,0.0,0.41667419211186685
4,S11,S9,0.985074875,1.2074204461051268,1,1.0,0.435748722844679
4,S11,S6,0.985074875,1.2074204461051268,1,1.0,0.435748722844679
4,S11,S14,0.995,1.2173455711051266,1,1.0,0.435748722844679
4,S7,S4,0.985074875,1.2074204461051268,1,1.0,0.42057262776772847
4,S7,S2,0.985074875,1.2074204461051268,1,1.0,0.42057262776772847
4,S7,S16,1.013298620719082,1.2356441918242087,1,0.0,0.42057262776772847
4,S14,S4,0.995,1.2173455711051266,1,0.0,0.5132755078455702
4,S14,S17,1.0,1.2223455711051268,1,1.0,0.5132755078455702
4,S4,S7,0.995,1.2173455711051266,1,0.0,0.4690002032054829
4,S3,S7,0.985074875,1.2074204461051268,1,1.0,0.6527176297678134
4,S3,S14,0.985074875,1.2074204461051268,1,1.0,0.6527176297678134
4,S3,S8,1.02411823066658,1.2464638017717067,1,0.0,0.6527176297678134
4,S5,S13,0.985074875,1.2074204461051268,1,1.0,0.6064396324464185
4,S8,S10,1.0,1.2223455711051268,1,0.0,0.4643331647452769
4,S16,S3,0.992115538504423,1.2144611096095497,1,0.0,0.45518636622601055
4,S16,S9,0.995,1.2173455711051266,1,1.0,0.45518636622601055
4,S16,S11,0.995,1.2173455711051266,1,0.0,0.45518636622601055
4,S16,S5,1.0,1.2223455711051268,1,1.0,0.45518636622601055
4,S17,S10,0.990025,1.2123705711051267,1,1.0,0.4283073872656079
4,S17,S3,0.995,1.2173455711051266,1,0.0,0.4283073872656079
4,S17,S2,0.995,1.2173455711051266,1,0.0,0.4283073872656079
4,S17,S6,1.0,1.2223455711051268,1,1.0,0.4283073872656079
5,S2,S11,0.9801495006250001,1.2024950717301268,1,0.0,0.3333393536894935
5,S2,S15,0.9801495006250001,1.2024950717301268,1,0.0,0.3333393536894935
5,S2,S5,0.985074875,1.2074204461051268,1,1.0,0.3333393536894935
5,S2,S8,0.985074875,1.2074204461051268,1,0.0,0.3333393536894935
5,S2,S17,0.985074875,1.2074204461051268,1,0.0,0.3333393536894935
5,S2,S13,0.990025,1.1939583980337618,2,0.0,0.3333393536894935
5,S5,S13,0.9801495006250001,1.2024950717301268,1,1.0,0.5035460626202954
5,S8,S10,0.995,1.2173455711051266,1,0.0,0.5714665317962215
5,S11,S9,0.9801495006250001,1.2024950717301268,1,1.0,0.3595574446600426
