t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S9,S6,1790,accepted_in_agg,0.0,median,0.1,1
1,S9,S16,1786,accepted_in_agg,0.0,median,0.1,1
1,S9,S14,1794,accepted_in_agg,0.0,median,0.1,1
1,S4,S8,1791,accepted_in_agg,0.0,median,0.1,0
1,S15,S4,1792,accepted_in_agg,0.0,median,0.1,1
2,S9,S11,1790,accepted_in_agg,0.0,median,0.1,0
2,S9,S17,1793,accepted_in_agg,0.0,median,0.1,0
2,S4,S6,1793,accepted_in_agg,0.0,median,0.1,1
2,S16,S15,1797,accepted_in_agg,0.0,median,0.1,0
2,S17,S13,1798,accepted_in_agg,0.0,median,0.1,0
3,S10,S4,1794,accepted_in_agg,0.0,median,0.1,0
3,S17,S5,1795,accepted_in_agg,0.0,median,0.1,1
4,S6,S15,1795,accepted_in_agg,0.0,median,0.1,0
4,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
4,S17,S5,1795,accepted_in_agg,0.0,median,0.1,1
5,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
5,S6,S15,1801,accepted_in_agg,0.0,median,0.1,0
5,S10,S4,1793,accepted_in_agg,0.0,median,0.1,0
5,S14,S10,1787,accepted_in_agg,0.0,median,0.1,0
5,S17,S5,1802,accepted_in_agg,0.0,median,0.1,0
6,S10,S4,1790,accepted_in_agg,0.0,median,0.1,0
6,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
6,S6,S15,1797,accepted_in_agg,0.0,median,0.1,0
6,S8,S3,1792,accepted_in_agg,0.0,median,0.1,1
6,S7,S16,1791,accepted_in_agg,0.0,median,0.1,0
6,S17,S5,1794,accepted_in_agg,0.0,median,0.1,0
7,S6,S15,1799,accepted_in_agg,0.0,median,0.1,1
7,S14,S10,1791,accepted_in_agg,0.0,median,0.1,0
7,S8,S3,1795,accepted_in_agg,0.0,median,0.1,1
7,S9,S2,1796,accepted_in_agg,0.0,median,0.1,1
7,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
7,S17,S5,1800,accepted_in_agg,0.0,median,0.1,0
8,S14,S10,1791,accepted_in_agg,0.0,median,0.1,0
8,S9,S2,1792,accepted_in_agg,0.0,median,0.1,1
8,S8,S3,1795,accepted_in_agg,0.0,median,0.1,0
8,S6,S15,1794,accepted_in_agg,0.0,median,0.1,0
8,S17,S5,1800,accepted_in_agg,0.0,median,0.1,0
9,S8,S3,1797,accepted_in_agg,0.0,median,0.1,0
9,S14,S10,1798,accepted_in_agg,0.0,median,0.1,0
9,S9,S2,1794,accepted_in_agg,0.0,median,0.1,0
9,S7,S16,1796,accepted_in_agg,0.0,median,0.1,0
9,S10,S4,1789,accepted_in_agg,0.0,median,0.1,0
9,S6,S15,1794,accepted_in_agg,0.0,median,0.1,0
9,S17,S5,1794,accepted_in_agg,0.0,median,0.1,1
10,S10,S4,1797,accepted_in_agg,0.0,median,0.1,0
10,S8,S3,1801,accepted_in_agg,0.0,median,0.1,0
10,S15,S9,1796,accepted_in_agg,0.0,median,0.1,1
10,S7,S16,1797,accepted_in_agg,0.0,median,0.1,0
10,S6,S15,1797,accepted_in_agg,0.0,median,0.1,0
10,S9,S2,1795,accepted_in_agg,0.0,median,0.1,0
11,S7,S16,1789,accepted_in_agg,0.0,median,0.1,0
11,S14,S10,1799,accepted_in_agg,0.0,median,0.1,0
11,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
11,S9,S2,1798,accepted_in_agg,0.0,median,0.1,0
11,S8,S3,1795,accepted_in_agg,0.0,median,0.1,0
11,S15,S9,1801,accepted_in_agg,0.0,median,0.1,1
11,S6,S15,1797,accepted_in_agg,0.0,median,0.1,0
11,S17,S5,1796,accepted_in_agg,0.0,median,0.1,0
12,S15,S9,1797,accepted_in_agg,0.0,median,0.1,0
12,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
12,S14,S10,1795,accepted_in_agg,0.0,median,0.1,0
12,S6,S15,1799,accepted_in_agg,0.0,median,0.1,0
12,S8,S3,1795,accepted_in_agg,0.0,median,0.1,0
12,S17,S5,1797,accepted_in_agg,0.0,median,0.1,0
12,S17,S6,1801,accepted_in_agg,0.0,median,0.1,0
13,S7,S16,1801,accepted_in_agg,0.0,median,0.1,0
13,S14,S10,1794,accepted_in_agg,0.0,median,0.1,0
13,S10,S4,1795,accepted_in_agg,0.0,median,0.1,0
13,S16,S17,1793,accepted_in_agg,0.0,median,0.1,0
13,S8,S3,1806,accepted_in_agg,0.0,median,0.1,0
13,S15,S9,1806,accepted_in_agg,0.0,median,0.1,0
13,S17,S14,1793,accepted_in_agg,0.0,median,0.1,1
13,S17,S6,1795,accepted_in_agg,0.0,median,0.1,1
14,S15,S9,1798,accepted_in_agg,0.0,median,0.1,0
14,S8,S3,1807,accepted_in_agg,0.0,median,0.1,0
14,S6,S15,1805,accepted_in_agg,0.0,median,0.1,0
14,S17,S5,1800,accepted_in_agg,0.0,median,0.1,0
14,S17,S6,1801,accepted_in_agg,0.0,median,0.1,0
15,S8,S3,1795,accepted_in_agg,0.0,median,0.1,1
15,S9,S2,1801,accepted_in_agg,0.0,median,0.1,0
15,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
15,S7,S16,1799,accepted_in_agg,0.0,median,0.1,0
15,S14,S10,1803,accepted_in_agg,0.0,median,0.1,0
15,S15,S9,1800,accepted_in_agg,0.0,median,0.1,0
15,S16,S17,1795,accepted_in_agg,0.0,median,0.1,1
15,S17,S14,1798,accepted_in_agg,0.0,median,0.1,1
16,S7,S16,1794,accepted_in_agg,0.0,median,0.1,1
16,S6,S15,1803,accepted_in_agg,0.0,median,0.1,0
16,S9,S2,1805,accepted_in_agg,0.0,median,0.1,0
16,S10,S4,1795,accepted_in_agg,0.0,median,0.1,0
16,S14,S10,1797,accepted_in_agg,0.0,median,0.1,0
16,S17,S6,1800,accepted_in_agg,0.0,median,0.1,0
16,S17,S14,1803,accepted_in_agg,0.0,median,0.1,0
17,S6,S15,1804,accepted_in_agg,0.0,median,0.1,0
17,S7,S16,1798,accepted_in_agg,0.0,median,0.1,0
17,S14,S10,1796,accepted_in_agg,0.0,median,0.1,0
17,S10,S4,1798,accepted_in_agg,0.0,median,0.1,0
17,S8,S3,1803,accepted_in_agg,0.0,median,0.1,0
17,S17,S14,1800,accepted_in_agg,0.0,median,0.1,0
17,S17,S5,1795,accepted_in_agg,0.0,median,0.1,0
18,S8,S3,1802,accepted_in_agg,0.0,median,0.1,0
18,S2,S7,1800,accepted_in_agg,0.0,median,0.1,0
18,S9,S2,1797,accepted_in_agg,0.0,median,0.1,0
18,S17,S14,1802,accepted_in_agg,0.0,median,0.1,0
18,S17,S5,1797,accepted_in_agg,0.0,median,0.1,0
18,S14,S10,1793,accepted_in_agg,0.0,median,0.1,0
18,S15,S9,1803,accepted_in_agg,0.0,median,0.1,0
18,S16,S17,1799,accepted_in_agg,0.0,median,0.1,1
19,S7,S16,1805,accepted_in_agg,0.0,median,0.1,1
19,S10,S4,1791,accepted_in_agg,0.0,median,0.1,0
19,S16,S17,1801,accepted_in_agg,0.0,median,0.1,0
19,S8,S3,1803,accepted_in_agg,0.0,median,0.1,0
19,S6,S15,1802,accepted_in_agg,0.0,median,0.1,0
19,S17,S6,1802,accepted_in_agg,0.0,median,0.1,0
19,S17,S5,1797,accepted_in_agg,0.0,median,0.1,0
19,S17,S14,1803,accepted_in_agg,0.0,median,0.1,0
20,S15,S9,1798,accepted_in_agg,0.0,median,0.1,0
20,S16,S17,1802,accepted_in_agg,0.0,median,0.1,1
20,S8,S3,1804,accepted_in_agg,0.0,median,0.1,0
20,S10,S4,1796,accepted_in_agg,0.0,median,0.1,0
20,S9,S2,1793,accepted_in_agg,0.0,median,0.1,0
20,S2,S7,1797,accepted_in_agg,0.0,median,0.1,0
20,S14,S10,1799,accepted_in_agg,0.0,median,0.1,0
20,S17,S6,1800,accepted_in_agg,0.0,median,0.1,1
20,S17,S5,1795,accepted_in_agg,0.0,median,0.1,1
