t,src,dst,bytes,kind,action,cos,reason
1,S2,S10,1785,head,sent,,
1,S3,S13,1792,head,sent,,
1,S13,S5,1788,head,sent,,
1,S14,S9,1785,head,sent,,
1,S6,S11,1790,head,sent,,
1,S5,S10,1795,head,sent,,
1,S4,S2,1791,head,sent,,
1,S7,S8,1794,head,sent,,
1,S15,S8,1789,head,sent,,
1,S11,S7,1784,head,sent,,
1,S8,S2,1787,head,sent,,
1,S4,S2,1791,head,received,,
1,S4,S2,1791,head,drop_cos,-0.0018694730242714286,cos<0.0
1,S11,S7,1784,head,received,,
1,S11,S7,1784,head,drop_cos,-0.005326755810528994,cos<0.0
1,S14,S9,1785,head,received,,
1,S14,S9,1785,head,buffered,0.06868713349103928,
1,S6,S11,1790,head,received,,
1,S6,S11,1790,head,drop_cos,-0.1448228359222412,cos<0.0
1,S15,S8,1789,head,received,,
1,S15,S8,1789,head,drop_cos,-0.05117945000529289,cos<0.0
1,S13,S5,1788,head,received,,
1,S13,S5,1788,head,drop_cos,-0.08930303901433945,cos<0.0
1,S2,S10,1785,head,received,,
1,S2,S10,1785,head,drop_cos,-0.15757475793361664,cos<0.0
1,S5,S10,1795,head,received,,
1,S5,S10,1795,head,buffered,0.040228039026260376,
1,S8,S2,1787,head,received,,
1,S8,S2,1787,head,buffered,0.09026044607162476,
1,S3,S13,1792,head,received,,
1,S3,S13,1792,head,drop_cos,-0.0020773690193891525,cos<0.0
1,S7,S8,1794,head,received,,
1,S7,S8,1794,head,buffered,0.04406958818435669,
1,S17,S4,1793,head,sent,,
1,S17,S4,1793,head,received,,
1,S17,S4,1793,head,buffered,0.10470286011695862,
2,S13,S17,1792,head,sent,,
2,S8,S10,1794,head,sent,,
2,S15,S5,1795,head,sent,,
2,S5,S13,1798,head,sent,,
2,S7,S13,1796,head,sent,,
2,S16,S14,1797,head,sent,,
2,S14,S7,1791,head,sent,,
2,S6,S16,1789,head,sent,,
2,S11,S2,1792,head,sent,,
2,S15,S5,1795,head,received,,
2,S15,S5,1795,head,drop_cos,-0.07045784592628479,cos<0.0
2,S11,S2,1792,head,received,,
2,S11,S2,1792,head,drop_cos,-0.08688021451234818,cos<0.0
2,S14,S7,1791,head,received,,
2,S14,S7,1791,head,drop_cos,-0.010710520669817924,cos<0.0
2,S13,S17,1792,head,received,,
2,S13,S17,1792,head,drop_cos,-0.02263830043375492,cos<0.0
2,S6,S16,1789,head,received,,
2,S6,S16,1789,head,buffered,0.04642058163881302,
2,S16,S14,1797,head,received,,
2,S16,S14,1797,head,buffered,0.01812472753226757,
2,S5,S13,1798,head,received,,
2,S5,S13,1798,head,drop_cos,-0.087183877825737,cos<0.0
2,S7,S13,1796,head,received,,
2,S7,S13,1796,head,buffered,0.04622161015868187,
2,S8,S10,1794,head,received,,
2,S8,S10,1794,head,drop_cos,-0.03064572438597679,cos<0.0
2,S17,S9,1796,head,sent,,
2,S17,S9,1796,head,received,,
2,S17,S9,1796,head,drop_cos,-0.020050831139087677,cos<0.0
3,S4,S10,1804,head,sent,,
3,S2,S13,1793,head,sent,,
3,S3,S9,1798,head,sent,,
3,S10,S3,1796,head,sent,,
3,S9,S17,1792,head,sent,,
3,S9,S17,1792,head,received,,
3,S9,S17,1792,head,drop_cos,-0.0139553751796484,cos<0.0
3,S2,S13,1793,head,received,,
3,S2,S13,1793,head,buffered,0.09047597646713257,
3,S4,S10,1804,head,received,,
3,S4,S10,1804,head,drop_cos,-0.07162389904260635,cos<0.0
3,S3,S9,1798,head,received,,
3,S3,S9,1798,head,drop_cos,-0.030578268691897392,cos<0.0
3,S10,S3,1796,head,received,,
3,S10,S3,1796,head,buffered,0.09063631296157837,
4,S7,S14,1794,head,sent,,
4,S5,S16,1804,head,sent,,
4,S13,S4,1805,head,sent,,
4,S11,S13,1789,head,sent,,
4,S15,S11,1799,head,sent,,
4,S8,S17,1790,head,sent,,
4,S8,S17,1790,head,received,,
4,S8,S17,1790,head,drop_cos,-0.05947503447532654,cos<0.0
4,S5,S16,1804,head,received,,
4,S5,S16,1804,head,drop_cos,-0.037979140877723694,cos<0.0
4,S15,S11,1799,head,received,,
4,S15,S11,1799,head,drop_cos,-0.016833269968628883,cos<0.0
4,S13,S4,1805,head,received,,
4,S13,S4,1805,head,drop_cos,-0.04479736462235451,cos<0.0
4,S7,S14,1794,head,received,,
4,S7,S14,1794,head,drop_cos,-0.08028601855039597,cos<0.0
4,S11,S13,1789,head,received,,
4,S11,S13,1789,head,drop_cos,-0.0441964790225029,cos<0.0
4,S17,S3,1801,head,sent,,
4,S17,S3,1801,head,received,,
4,S17,S3,1801,head,drop_cos,-0.06373344361782074,cos<0.0
5,S16,S17,1806,head,sent,,
5,S3,S9,1793,head,sent,,
5,S6,S11,1799,head,sent,,
5,S2,S13,1794,head,sent,,
5,S9,S17,1799,head,sent,,
5,S16,S17,1806,head,received,,
5,S16,S17,1806,head,drop_cos,-0.03961522504687309,cos<0.0
5,S9,S17,1799,head,received,,
5,S9,S17,1799,head,drop_cos,-0.002592157805338502,cos<0.0
5,S2,S13,1794,head,received,,
5,S2,S13,1794,head,buffered,0.6822003126144409,
5,S3,S9,1793,head,received,,
5,S3,S9,1793,head,drop_cos,-0.05264225974678993,cos<0.0
5,S6,S11,1799,head,received,,
5,S6,S11,1799,head,drop_cos,-0.15694765746593475,cos<0.0
6,S15,S11,1789,head,sent,,
6,S6,S11,1802,head,sent,,
6,S14,S15,1800,head,sent,,
6,S3,S9,1799,head,sent,,
6,S7,S14,1801,head,sent,,
6,S9,S17,1805,head,sent,,
6,S11,S13,1796,head,sent,,
6,S4,S10,1794,head,sent,,
6,S10,S3,1797,head,sent,,
6,S8,S17,1796,head,sent,,
6,S16,S17,1808,head,sent,,
6,S13,S4,1792,head,sent,,
6,S2,S13,1800,head,sent,,
6,S5,S16,1804,head,sent,,
6,S15,S11,1789,head,received,,
6,S15,S11,1789,head,drop_cos,-0.01462484709918499,cos<0.0
6,S4,S10,1794,head,received,,
6,S4,S10,1794,head,drop_cos,-0.051642026752233505,cos<0.0
6,S5,S16,1804,head,received,,
6,S5,S16,1804,head,drop_cos,-0.033101677894592285,cos<0.0
6,S14,S15,1800,head,received,,
6,S14,S15,1800,head,buffered,0.061491433531045914,
6,S6,S11,1802,head,received,,
6,S6,S11,1802,head,drop_cos,-0.15970952808856964,cos<0.0
6,S2,S13,1800,head,received,,
6,S2,S13,1800,head,buffered,0.9177809953689575,
6,S11,S13,1796,head,received,,
6,S11,S13,1796,head,drop_cos,-0.0673830658197403,cos<0.0
6,S16,S17,1808,head,received,,
6,S16,S17,1808,head,drop_cos,-0.04200654849410057,cos<0.0
6,S8,S17,1796,head,received,,
6,S8,S17,1796,head,drop_cos,-0.04851400479674339,cos<0.0
6,S13,S4,1792,head,received,,
6,S13,S4,1792,head,drop_cos,-0.019708534702658653,cos<0.0
6,S3,S9,1799,head,received,,
6,S3,S9,1799,head,drop_cos,-0.0524224191904068,cos<0.0
6,S10,S3,1797,head,received,,
6,S10,S3,1797,head,buffered,0.45753994584083557,
6,S7,S14,1801,head,received,,
6,S7,S14,1801,head,drop_cos,-0.09457665681838989,cos<0.0
6,S9,S17,1805,head,received,,
6,S9,S17,1805,head,buffered,0.00022177134815137833,
6,S17,S3,1798,head,sent,,
6,S17,S3,1798,head,received,,
6,S17,S3,1798,head,drop_cos,-0.07225862145423889,cos<0.0
7,S6,S11,1801,head,sent,,
7,S5,S16,1798,head,sent,,
7,S13,S4,1795,head,sent,,
7,S11,S13,1795,head,sent,,
7,S4,S10,1800,head,sent,,
7,S15,S11,1794,head,sent,,
7,S16,S17,1807,head,sent,,
7,S8,S17,1795,head,sent,,
7,S10,S3,1801,head,sent,,
7,S2,S13,1798,head,sent,,
7,S9,S17,1801,head,sent,,
7,S3,S9,1792,head,sent,,
7,S4,S10,1800,head,received,,
7,S4,S10,1800,head,drop_cos,-0.048606473952531815,cos<0.0
7,S3,S9,1792,head,received,,
7,S3,S9,1792,head,drop_cos,-0.047840651124715805,cos<0.0
