t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S2,S13,1791,accepted_in_agg,0.0,median,0.1,0
1,S15,S4,1787,accepted_in_agg,0.0,median,0.1,0
1,S13,S6,1790,accepted_in_agg,0.0,median,0.1,1
1,S13,S9,1791,accepted_in_agg,0.0,median,0.1,1
1,S5,S3,1789,accepted_in_agg,0.0,median,0.1,0
1,S5,S11,1788,accepted_in_agg,0.0,median,0.1,0
1,S6,S16,1784,accepted_in_agg,0.0,median,0.1,0
1,S6,S8,1792,accepted_in_agg,0.0,median,0.1,0
2,S9,S10,1793,accepted_in_agg,0.0,median,0.1,0
2,S11,S14,1799,accepted_in_agg,0.0,median,0.1,0
2,S11,S8,1790,accepted_in_agg,0.0,median,0.1,0
2,S14,S7,1790,accepted_in_agg,0.0,median,0.1,1
3,S6,S10,1798,accepted_in_agg,0.0,median,0.1,0
3,S5,S7,1797,accepted_in_agg,0.0,median,0.1,0
3,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
3,S16,S17,1796,accepted_in_agg,0.0,median,0.1,0
3,S11,S5,1791,accepted_in_agg,0.0,median,0.1,0
3,S11,S4,1800,accepted_in_agg,0.0,median,0.1,0
3,S17,S2,1793,accepted_in_agg,0.0,median,0.1,0
4,S6,S10,1793,accepted_in_agg,0.0,median,0.1,0
4,S5,S7,1794,accepted_in_agg,0.0,median,0.1,0
4,S5,S15,1792,accepted_in_agg,0.0,median,0.1,0
4,S11,S4,1800,accepted_in_agg,0.0,median,0.1,0
4,S7,S14,1803,accepted_in_agg,0.0,median,0.1,0
4,S2,S9,1799,accepted_in_agg,0.0,median,0.1,0
4,S17,S8,1793,accepted_in_agg,0.0,median,0.1,0
4,S17,S2,1794,accepted_in_agg,0.0,median,0.1,0
5,S11,S5,1797,accepted_in_agg,0.0,median,0.1,0
5,S11,S4,1798,accepted_in_agg,0.0,median,0.1,0
5,S2,S9,1795,accepted_in_agg,0.0,median,0.1,0
5,S5,S15,1798,accepted_in_agg,0.0,median,0.1,0
5,S5,S7,1793,accepted_in_agg,0.0,median,0.1,0
5,S5,S13,1794,accepted_in_agg,0.0,median,0.1,0
