t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S8,S15,1793,accepted_in_agg,0.0,median,0.1,0
1,S4,S17,1795,accepted_in_agg,0.0,median,0.1,0
1,S16,S11,1792,accepted_in_agg,0.0,median,0.1,1
1,S9,S13,1789,accepted_in_agg,0.0,median,0.1,0
1,S10,S3,1787,accepted_in_agg,0.0,median,0.1,0
2,S6,S7,1790,accepted_in_agg,0.0,median,0.1,0
2,S6,S11,1793,accepted_in_agg,0.0,median,0.1,0
2,S11,S13,1800,accepted_in_agg,0.0,median,0.1,0
2,S17,S15,1797,accepted_in_agg,0.0,median,0.1,0
2,S16,S9,1802,accepted_in_agg,0.0,median,0.1,0
2,S16,S3,1795,accepted_in_agg,0.0,median,0.1,0
3,S6,S2,1796,accepted_in_agg,0.0,median,0.1,0
3,S14,S4,1799,accepted_in_agg,0.0,median,0.1,0
3,S3,S5,1793,accepted_in_agg,0.0,median,0.1,0
3,S8,S17,1796,accepted_in_agg,0.0,median,0.1,1
3,S10,S13,1806,accepted_in_agg,0.0,median,0.1,1
3,S5,S10,1796,accepted_in_agg,0.0,median,0.1,0
3,S7,S14,1797,accepted_in_agg,0.0,median,0.1,0
4,S7,S6,1800,accepted_in_agg,0.0,median,0.1,0
4,S7,S14,1795,accepted_in_agg,0.0,median,0.1,0
4,S3,S5,1791,accepted_in_agg,0.0,median,0.1,0
4,S6,S2,1801,accepted_in_agg,0.0,median,0.1,0
4,S14,S16,1797,accepted_in_agg,0.0,median,0.1,0
4,S14,S4,1802,accepted_in_agg,0.0,median,0.1,0
4,S14,S3,1794,accepted_in_agg,0.0,median,0.1,0
4,S10,S13,1795,accepted_in_agg,0.0,median,0.1,1
4,S5,S8,1795,accepted_in_agg,0.0,median,0.1,0
4,S5,S10,1794,accepted_in_agg,0.0,median,0.1,0
4,S8,S17,1795,accepted_in_agg,0.0,median,0.1,0
5,S3,S5,1798,accepted_in_agg,0.0,median,0.1,0
5,S10,S13,1802,accepted_in_agg,0.0,median,0.1,0
5,S7,S6,1800,accepted_in_agg,0.0,median,0.1,0
5,S7,S14,1799,accepted_in_agg,0.0,median,0.1,0
5,S14,S16,1795,accepted_in_agg,0.0,median,0.1,0
5,S14,S4,1804,accepted_in_agg,0.0,median,0.1,0
5,S5,S8,1792,accepted_in_agg,0.0,median,0.1,0
5,S5,S10,1788,accepted_in_agg,0.0,median,0.1,0
6,S5,S8,1789,accepted_in_agg,0.0,median,0.1,0
6,S5,S10,1801,accepted_in_agg,0.0,median,0.1,0
6,S14,S4,1798,accepted_in_agg,0.0,median,0.1,0
6,S14,S16,1798,accepted_in_agg,0.0,median,0.1,0
6,S14,S3,1799,accepted_in_agg,0.0,median,0.1,0
6,S7,S6,1797,accepted_in_agg,0.0,median,0.1,0
6,S6,S2,1798,accepted_in_agg,0.0,median,0.1,1
6,S10,S13,1797,accepted_in_agg,0.0,median,0.1,0
7,S5,S8,1805,accepted_in_agg,0.0,median,0.1,0
