t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
1,S5,S17,1788,accepted_in_agg,0.0,median,0.1,0
1,S14,S8,1781,accepted_in_agg,0.0,median,0.1,0
1,S8,S15,1796,accepted_in_agg,0.0,median,0.1,0
1,S16,S4,1794,accepted_in_agg,0.0,median,0.1,0
2,S15,S13,1792,accepted_in_agg,0.0,median,0.1,0
2,S16,S6,1791,accepted_in_agg,0.0,median,0.1,0
2,S2,S15,1797,accepted_in_agg,0.0,median,0.1,0
2,S4,S10,1791,accepted_in_agg,0.0,median,0.1,0
3,S6,S16,1785,accepted_in_agg,0.0,median,0.1,0
3,S9,S11,1795,accepted_in_agg,0.0,median,0.1,0
3,S14,S7,1800,accepted_in_agg,0.0,median,0.1,0
4,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
4,S14,S7,1798,accepted_in_agg,0.0,median,0.1,0
4,S9,S11,1797,accepted_in_agg,0.0,median,0.1,0
5,S9,S11,1799,accepted_in_agg,0.0,median,0.1,1
5,S9,S17,1804,accepted_in_agg,0.0,median,0.1,1
5,S7,S8,1795,accepted_in_agg,0.0,median,0.1,0
5,S14,S9,1794,accepted_in_agg,0.0,median,0.1,0
5,S14,S7,1789,accepted_in_agg,0.0,median,0.1,0
5,S5,S15,1797,accepted_in_agg,0.0,median,0.1,0
6,S5,S2,1796,accepted_in_agg,0.0,median,0.1,0
6,S5,S15,1800,accepted_in_agg,0.0,median,0.1,0
6,S6,S16,1789,accepted_in_agg,0.0,median,0.1,1
6,S14,S9,1798,accepted_in_agg,0.0,median,0.1,0
6,S14,S7,1791,accepted_in_agg,0.0,median,0.1,0
6,S7,S8,1795,accepted_in_agg,0.0,median,0.1,1
6,S9,S11,1797,accepted_in_agg,0.0,median,0.1,0
6,S9,S13,1792,accepted_in_agg,0.0,median,0.1,0
6,S9,S17,1808,accepted_in_agg,0.0,median,0.1,0
7,S7,S8,1797,accepted_in_agg,0.0,median,0.1,0
7,S6,S16,1795,accepted_in_agg,0.0,median,0.1,0
7,S9,S17,1797,accepted_in_agg,0.0,median,0.1,0
7,S9,S13,1802,accepted_in_agg,0.0,median,0.1,0
7,S9,S11,1807,accepted_in_agg,0.0,median,0.1,0
7,S4,S6,1787,accepted_in_agg,0.0,median,0.1,0
7,S14,S9,1804,accepted_in_agg,0.0,median,0.1,0
7,S5,S2,1799,accepted_in_agg,0.0,median,0.1,0
7,S5,S15,1795,accepted_in_agg,0.0,median,0.1,0
8,S4,S6,1793,accepted_in_agg,0.0,median,0.1,0
8,S6,S16,1796,accepted_in_agg,0.0,median,0.1,0
8,S5,S14,1793,accepted_in_agg,0.0,median,0.1,0
8,S5,S2,1803,accepted_in_agg,0.0,median,0.1,0
8,S14,S7,1797,accepted_in_agg,0.0,median,0.1,0
8,S14,S9,1797,accepted_in_agg,0.0,median,0.1,0
8,S9,S13,1804,accepted_in_agg,0.0,median,0.1,0
8,S9,S11,1805,accepted_in_agg,0.0,median,0.1,0
9,S7,S8,1793,accepted_in_agg,0.0,median,0.1,0
9,S4,S6,1802,accepted_in_agg,0.0,median,0.1,0
9,S9,S11,1798,accepted_in_agg,0.0,median,0.1,0
9,S6,S16,1795,accepted_in_agg,0.0,median,0.1,0
9,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
9,S5,S2,1801,accepted_in_agg,0.0,median,0.1,0
9,S5,S14,1792,accepted_in_agg,0.0,median,0.1,0
9,S14,S9,1797,accepted_in_agg,0.0,median,0.1,1
10,S6,S16,1795,accepted_in_agg,0.0,median,0.1,0
10,S14,S9,1803,accepted_in_agg,0.0,median,0.1,1
10,S14,S7,1796,accepted_in_agg,0.0,median,0.1,1
10,S5,S14,1798,accepted_in_agg,0.0,median,0.1,0
10,S5,S3,1801,accepted_in_agg,0.0,median,0.1,0
10,S5,S2,1805,accepted_in_agg,0.0,median,0.1,0
10,S5,S15,1801,accepted_in_agg,0.0,median,0.1,0
10,S7,S8,1790,accepted_in_agg,0.0,median,0.1,0
10,S9,S13,1799,accepted_in_agg,0.0,median,0.1,0
10,S9,S11,1801,accepted_in_agg,0.0,median,0.1,0
11,S9,S11,1802,accepted_in_agg,0.0,median,0.1,0
11,S9,S17,1800,accepted_in_agg,0.0,median,0.1,0
11,S7,S8,1799,accepted_in_agg,0.0,median,0.1,0
11,S4,S6,1792,accepted_in_agg,0.0,median,0.1,0
11,S5,S14,1794,accepted_in_agg,0.0,median,0.1,0
11,S5,S15,1795,accepted_in_agg,0.0,median,0.1,0
