t,agent,from,bytes,decision,cos_thresh,mode,trim_p,rolled_back
5,S9,S13,1792,accepted_in_agg,0.0,median,0.1,0
9,S5,S17,1802,accepted_in_agg,0.0,median,0.1,0
10,S9,S13,1796,accepted_in_agg,0.0,median,0.1,0
10,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
10,S5,S17,1800,accepted_in_agg,0.0,median,0.1,0
11,S9,S13,1794,accepted_in_agg,0.0,median,0.1,0
11,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
11,S5,S17,1806,accepted_in_agg,0.0,median,0.1,0
12,S2,S3,1794,accepted_in_agg,0.0,median,0.1,0
12,S9,S5,1802,accepted_in_agg,0.0,median,0.1,0
12,S5,S17,1800,accepted_in_agg,0.0,median,0.1,0
13,S9,S5,1803,accepted_in_agg,0.0,median,0.1,0
13,S2,S3,1799,accepted_in_agg,0.0,median,0.1,0
13,S5,S17,1795,accepted_in_agg,0.0,median,0.1,0
15,S9,S11,1803,accepted_in_agg,0.0,median,0.1,0
15,S9,S13,1798,accepted_in_agg,0.0,median,0.1,0
15,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
15,S5,S17,1800,accepted_in_agg,0.0,median,0.1,1
16,S6,S7,1797,accepted_in_agg,0.0,median,0.1,0
16,S5,S17,1802,accepted_in_agg,0.0,median,0.1,1
17,S5,S17,1806,accepted_in_agg,0.0,median,0.1,0
17,S6,S7,1802,accepted_in_agg,0.0,median,0.1,0
18,S2,S3,1793,accepted_in_agg,0.0,median,0.1,0
18,S5,S17,1797,accepted_in_agg,0.0,median,0.1,0
18,S6,S7,1799,accepted_in_agg,0.0,median,0.1,0
18,S9,S11,1803,accepted_in_agg,0.0,median,0.1,1
19,S6,S7,1797,accepted_in_agg,0.0,median,0.1,0
19,S6,S2,1801,accepted_in_agg,0.0,median,0.1,0
19,S14,S9,1806,accepted_in_agg,0.0,median,0.1,0
20,S9,S11,1801,accepted_in_agg,0.0,median,0.1,0
20,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
21,S6,S7,1802,accepted_in_agg,0.0,median,0.1,0
21,S5,S17,1809,accepted_in_agg,0.0,median,0.1,0
21,S14,S9,1810,accepted_in_agg,0.0,median,0.1,1
22,S9,S5,1799,accepted_in_agg,0.0,median,0.1,0
22,S9,S11,1800,accepted_in_agg,0.0,median,0.1,0
22,S6,S7,1801,accepted_in_agg,0.0,median,0.1,0
22,S6,S2,1804,accepted_in_agg,0.0,median,0.1,0
22,S5,S17,1803,accepted_in_agg,0.0,median,0.1,0
23,S6,S7,1804,accepted_in_agg,0.0,median,0.1,0
23,S4,S10,1799,accepted_in_agg,0.0,median,0.1,0
23,S9,S13,1805,accepted_in_agg,0.0,median,0.1,0
23,S9,S5,1800,accepted_in_agg,0.0,median,0.1,0
23,S14,S9,1806,accepted_in_agg,0.0,median,0.1,1
24,S14,S11,1798,accepted_in_agg,0.0,median,0.1,1
24,S3,S2,1802,accepted_in_agg,0.0,median,0.1,0
25,S17,S5,1800,accepted_in_agg,0.0,median,0.1,0
26,S3,S2,1808,accepted_in_agg,0.0,median,0.1,0
26,S14,S11,1806,accepted_in_agg,0.0,median,0.1,0
26,S5,S17,1804,accepted_in_agg,0.0,median,0.1,0
27,S2,S3,1799,accepted_in_agg,0.0,median,0.1,0
27,S14,S11,1798,accepted_in_agg,0.0,median,0.1,0
28,S14,S11,1801,accepted_in_agg,0.0,median,0.1,0
29,S5,S17,1799,accepted_in_agg,0.0,median,0.1,0
30,S3,S2,1803,accepted_in_agg,0.0,median,0.1,0
31,S5,S17,1798,accepted_in_agg,0.0,median,0.1,0
33,S17,S5,1799,accepted_in_agg,0.0,median,0.1,0
33,S5,S17,1800,accepted_in_agg,0.0,median,0.1,0
35,S5,S17,1802,accepted_in_agg,0.0,median,0.1,0
37,S5,S17,1796,accepted_in_agg,0.0,median,0.1,0
39,S5,S17,1797,accepted_in_agg,0.0,median,0.1,0
42,S17,S5,1796,accepted_in_agg,0.0,median,0.1,0
43,S5,S17,1799,accepted_in_agg,0.0,median,0.1,0
44,S17,S5,1801,accepted_in_agg,0.0,median,0.1,0
45,S5,S17,1802,accepted_in_agg,0.0,median,0.1,0
47,S5,S17,1802,accepted_in_agg,0.0,median,0.1,0
47,S17,S5,1798,accepted_in_agg,0.0,median,0.1,0
